指数代码,指数名称,交易日期,开盘,最高,最低,收盘,成交量,成交金额
1,上证指数,1998/5/18,1373.67,1376.38,1360.47,1368.18,826120400,6599408750
1,上证指数,1998/5/19,1370.68,1372.87,1355.54,1362.29,623135400,5475858750
1,上证指数,1998/5/20,1362.69,1365.1,1352.17,1357.43,672030000,6515475630
1,上证指数,1998/5/21,1356.96,1367.72,1350.26,1366.66,676192500,6228299380
1,上证指数,1998/5/22,1371.37,1379.89,1370.72,1375.82,800190200,8154890000
1,上证指数,1998/5/25,1380.13,1389.66,1376.2,1389.37,1070688500,10206010000
1,上证指数,1998/5/26,1392.75,1394.44,1383.76,1390.42,875233700,8989087500
1,上证指数,1998/5/27,1393.74,1399.54,1390.55,1399.54,882741600,9091103750
1,上证指数,1998/5/28,1402.85,1405.58,1392.9,1397.9,830878700,8169260630
1,上证指数,1998/5/29,1402.68,1411.35,1402.02,1411.21,950879600,9584408130
1,上证指数,1998/6/1,1418.35,1420.55,1411.06,1415.58,983990100,10263945000
1,上证指数,1998/6/2,1419.22,1419.58,1402.63,1413.08,795094200,7686928750
1,上证指数,1998/6/3,1415.02,1421.12,1413.11,1420,855816900,7467770630
1,上证指数,1998/6/4,1420.99,1422.98,1402.75,1406.3,763649000,7393558130
1,上证指数,1998/6/5,1404.08,1414.36,1390.63,1408.61,756791600,8034191880
1,上证指数,1998/6/8,1411.96,1415.18,1401.06,1403.73,668832500,6990531880
1,上证指数,1998/6/9,1400.35,1400.35,1357.47,1369.65,722689800,7166900000
1,上证指数,1998/6/10,1367.74,1377.83,1359.39,1368.3,535522100,5810756250
1,上证指数,1998/6/11,1367.56,1371.15,1346.07,1347.68,423951700,4160838750
1,上证指数,1998/6/12,1373.11,1383.47,1365.08,1383.39,542509700,5455625000
1,上证指数,1998/6/15,1385.33,1386.99,1359.88,1365.34,548843100,5922203130
1,上证指数,1998/6/16,1362.59,1362.59,1323.53,1348.59,592927500,5901223750
1,上证指数,1998/6/17,1349,1356.66,1344.44,1348.94,513160500,4936785940
1,上证指数,1998/6/18,1352.24,1372.12,1352.24,1370.69,524371700,4869052810
1,上证指数,1998/6/19,1376.19,1392.88,1376.19,1392.88,535910200,6028945000
1,上证指数,1998/6/22,1400.47,1401.51,1392.06,1399.36,643384400,7498143130
1,上证指数,1998/6/23,1398.24,1398.71,1385.45,1397.96,639347400,7355278750
1,上证指数,1998/6/24,1399.71,1402.14,1390.86,1401.74,631530000,6841793130
1,上证指数,1998/6/25,1402.95,1404.05,1377.18,1382.04,506546100,5266793130
1,上证指数,1998/6/26,1383.29,1388.55,1376.41,1385.62,1017813500,6306938750
1,上证指数,1998/6/29,1387.02,1387.19,1356.22,1361.43,601549100,5222814060
1,上证指数,1998/6/30,1360.62,1363.59,1335.21,1339.2,381065600,3849890940
1,上证指数,1998/7/1,1363.27,1367.15,1315.18,1316.44,555041600,4941107190
1,上证指数,1998/7/2,1314.1,1331.65,1297,1331.65,484588900,4509660000
1,上证指数,1998/7/3,1335.84,1341.73,1327.8,1335.13,545063600,4891039690
1,上证指数,1998/7/6,1339.26,1339.68,1313.28,1315.28,462786300,4192188750
1,上证指数,1998/7/7,1313.65,1324.41,1307.91,1324.4,351522000,3185701880
1,上证指数,1998/7/8,1326.82,1339.16,1326.63,1338.98,345298400,3302612810
1,上证指数,1998/7/9,1341.35,1344.43,1336.66,1343.23,398818200,3424097810
1,上证指数,1998/7/10,1344.75,1360.64,1344.63,1360.62,529792500,4361785630
1,上证指数,1998/7/13,1362.69,1363,1352.16,1358.81,479518500,4563785000
1,上证指数,1998/7/14,1360.61,1361.19,1334.71,1336.56,515627500,5124186880
1,上证指数,1998/7/15,1332.41,1341.64,1326.32,1335.47,433596500,4390716880
1,上证指数,1998/7/16,1335.3,1337.64,1317.89,1325.63,435545200,4377098130
1,上证指数,1998/7/17,1325.88,1330.82,1311.75,1314.72,512615000,4770228130
1,上证指数,1998/7/20,1311.06,1311.15,1278.3,1287.07,485388700,4318781880
1,上证指数,1998/7/21,1285.79,1318.93,1284.8,1313.01,407716800,3779200000
1,上证指数,1998/7/22,1312.23,1312.37,1295.61,1299.15,349492400,3423975940
1,上证指数,1998/7/23,1299.22,1316.29,1299.15,1316.27,410816800,3448570000
1,上证指数,1998/7/24,1317.85,1330.49,1317.85,1326.82,410907600,3990302810
1,上证指数,1998/7/27,1328.34,1328.73,1314.73,1321.9,395497100,3568129060
1,上证指数,1998/7/28,1321.63,1324.27,1313.2,1317.95,340169100,3002115000
1,上证指数,1998/7/29,1317.93,1321.26,1308.26,1311.94,385013900,3272140000
1,上证指数,1998/7/30,1312.86,1318.02,1309.77,1315.3,986043100,4188012810
1,上证指数,1998/7/31,1316.31,1319.36,1312.38,1316.92,482576000,3712073750
1,上证指数,1998/8/3,1315.14,1315.47,1299.93,1302.1,462257500,3403040000
1,上证指数,1998/8/4,1299.73,1299.73,1283.2,1293.46,415988600,3034693750
1,上证指数,1998/8/5,1293.7,1307.48,1293.12,1307.44,568248300,3155035940
1,上证指数,1998/8/6,1310.3,1312.6,1292.39,1294.16,623644600,3365635940
1,上证指数,1998/8/7,1292.08,1292.31,1267.92,1271.07,567622700,4646692810
1,上证指数,1998/8/10,1262.01,1262.03,1227.47,1234.58,489010200,3576616880
1,上证指数,1998/8/11,1230.38,1241.78,1206.64,1207.67,362714000,2876901880
1,上证指数,1998/8/12,1204.36,1207.73,1158.79,1190.55,530602800,4065082810
1,上证指数,1998/8/13,1193.37,1205.86,1185.57,1204.18,421402100,3510615940
1,上证指数,1998/8/14,1202.38,1202.38,1165.87,1168.03,468920800,3595469060
1,上证指数,1998/8/17,1152.67,1152.67,1068.66,1070.41,536182000,3656665940
1,上证指数,1998/8/18,1054.18,1094.38,1043.02,1071.3,530912700,3468012810
1,上证指数,1998/8/19,1072.74,1126.08,1072.72,1126.08,719998600,4054780940
1,上证指数,1998/8/20,1128.75,1149.96,1113.86,1149.91,644039800,4419615000
1,上证指数,1998/8/21,1149.62,1178.74,1141.51,1177.62,717002300,5094266880
1,上证指数,1998/8/24,1178.55,1190.88,1166.14,1178.55,729280000,5525970630
1,上证指数,1998/8/25,1174.41,1179.11,1159.39,1179.07,636648500,4912782810
1,上证指数,1998/8/26,1174.85,1182.33,1159.52,1160.29,664454900,4178914060
1,上证指数,1998/8/27,1152.36,1154.69,1142.17,1145.22,468006300,3345730940
1,上证指数,1998/8/28,1139.82,1146.51,1125.2,1129.72,450418700,3079322190
1,上证指数,1998/8/31,1117.97,1150.23,1072.42,1150.22,561265800,3601390000
1,上证指数,1998/9/1,1142.5,1163.17,1123.64,1143.13,562208900,3919657810
1,上证指数,1998/9/2,1137.31,1149.27,1129.81,1136.89,405782600,2595973750
1,上证指数,1998/9/3,1136.44,1151.01,1136.14,1147.2,365684100,2568581880
1,上证指数,1998/9/4,1148.95,1169.47,1148.94,1163.53,527627500,3530690940
1,上证指数,1998/9/7,1168.37,1178.38,1163.21,1178.38,490753100,3492147810
1,上证指数,1998/9/8,1181.07,1185.1,1166.66,1167.6,602511800,3927761880
1,上证指数,1998/9/9,1165.66,1190.74,1162.47,1190.68,632013100,5398556880
1,上证指数,1998/9/10,1194.88,1219.8,1194.12,1213.67,1019077300,8046005630
1,上证指数,1998/9/11,1214.83,1225.14,1206.61,1218.01,868787000,7036181880
1,上证指数,1998/9/14,1219.32,1239.77,1214.44,1239.61,1252016500,8364800000
1,上证指数,1998/9/15,1240.94,1245.42,1228.88,1230.13,1059686600,7669140000
1,上证指数,1998/9/16,1226.9,1252.2,1225.29,1252.14,941914800,7493711880
1,上证指数,1998/9/17,1257.38,1264.4,1226.72,1233.7,1119136600,10076575630
1,上证指数,1998/9/18,1227.56,1233.4,1199.58,1207,888718200,7729317500
1,上证指数,1998/9/21,1199.17,1222.38,1193.82,1222.38,604194800,5041961880
1,上证指数,1998/9/22,1224.4,1229.62,1214.02,1222.63,532966200,4495465000
1,上证指数,1998/9/23,1223.99,1233.79,1222.36,1229.86,541309100,4337233750
1,上证指数,1998/9/24,1231.05,1232.28,1196.92,1199.06,716607800,6123445000
1,上证指数,1998/9/25,1194.31,1221.58,1192.08,1221.58,530918400,4343329690
1,上证指数,1998/9/28,1224.27,1239.8,1217.65,1230.21,699681500,5521603750
1,上证指数,1998/9/29,1231.9,1239.11,1226.84,1231.75,558441800,4395469690
1,上证指数,1998/9/30,1233.59,1242.94,1233.43,1242.9,561127200,4251714060
1,上证指数,1998/10/5,1245.74,1246.6,1231.4,1234.78,450409500,3731928130
1,上证指数,1998/10/6,1234.14,1237.84,1214.83,1217.46,501290800,3912251880
1,上证指数,1998/10/7,1214.36,1219.1,1207.93,1213.79,527452200,3955923750
1,上证指数,1998/10/8,1215.95,1228.73,1215.87,1228.71,487315000,4002557810
1,上证指数,1998/10/9,1231.94,1241.05,1229.85,1236.93,628463800,5317321880
1,上证指数,1998/10/12,1239.57,1247.24,1227.86,1247.15,703982000,6102117500
1,上证指数,1998/10/13,1250.68,1257.35,1239.77,1244.07,702796800,6237690630
1,上证指数,1998/10/14,1243.71,1247.66,1234.07,1240.6,532580600,4582409060
1,上证指数,1998/10/15,1243.2,1254.84,1241.26,1254.81,629901300,5766388130
1,上证指数,1998/10/16,1259.14,1263.71,1249.93,1251.53,701348300,6397607500
1,上证指数,1998/10/19,1255.05,1256.76,1240.45,1246.24,571347400,5124076880
1,上证指数,1998/10/20,1248.24,1251.43,1238.3,1243.65,545133800,4484151560
1,上证指数,1998/10/21,1243.54,1243.6,1206.12,1207.83,746523400,6630018130
1,上证指数,1998/10/22,1202.21,1216.17,1191.56,1216.09,636917100,5615036880
1,上证指数,1998/10/23,1217.13,1230.83,1215.47,1217.43,673113400,6125623750
1,上证指数,1998/10/26,1215.56,1215.56,1195.24,1208.27,672203400,6276763750
1,上证指数,1998/10/27,1207.2,1218.45,1204.74,1216.79,510306200,5004120940
1,上证指数,1998/10/28,1218.5,1226.11,1217.23,1225.93,524178200,5087299060
1,上证指数,1998/10/29,1226.92,1229.74,1214.92,1216.76,458066600,4358378750
1,上证指数,1998/10/30,1216.01,1225.64,1215.46,1217.32,469293500,4606960940
1,上证指数,1998/11/2,1217.34,1223.53,1210.85,1223.48,434854200,4338317810
1,上证指数,1998/11/3,1225.26,1236.97,1225.22,1236.87,474201700,4919957810
1,上证指数,1998/11/4,1239.5,1240.7,1232.78,1235.8,460459100,4582966560
1,上证指数,1998/11/5,1237.54,1253.31,1237.51,1253.28,691822900,6531883130
1,上证指数,1998/11/6,1258.7,1267.39,1257.17,1259.77,1010638200,9518243750
1,上证指数,1998/11/9,1263.96,1283.12,1263.96,1283.12,877811900,8197065000
1,上证指数,1998/11/10,1283.92,1288.74,1275.19,1286.56,789853600,7424701880
1,上证指数,1998/11/11,1287.42,1288.35,1278.47,1286.2,665749000,6762466880
1,上证指数,1998/11/12,1286.56,1295.06,1278.94,1282.99,674553400,6812318750
1,上证指数,1998/11/13,1281.99,1285.92,1271.32,1282.51,564045500,5679635000
1,上证指数,1998/11/16,1284.34,1293.76,1281.6,1293.74,582564600,6067103750
1,上证指数,1998/11/17,1296.63,1300.15,1285.02,1290.6,565521600,5745686880
1,上证指数,1998/11/18,1291,1292.93,1281.6,1285.5,545182200,5252921880
1,上证指数,1998/11/19,1283.96,1284.14,1274.09,1275.61,487167400,5360281250
1,上证指数,1998/11/20,1272.66,1279.38,1271.66,1275.37,450467300,4668419060
1,上证指数,1998/11/23,1275.9,1278.09,1269.1,1273.79,456403800,4378952190
1,上证指数,1998/11/24,1274.45,1282.93,1274.41,1278.92,671864200,4513526560
1,上证指数,1998/11/25,1280.27,1283.96,1262.23,1263.85,496680200,4069989060
1,上证指数,1998/11/26,1260.08,1262.78,1247.84,1252.82,435132600,4051983130
1,上证指数,1998/11/27,1252.37,1259.04,1242.57,1245.08,427589000,3802500000
1,上证指数,1998/11/30,1244.92,1247.42,1238.14,1247.42,404677800,3468417810
1,上证指数,1998/12/1,1249.01,1251.87,1232,1234.36,387952700,3340851880
1,上证指数,1998/12/2,1233.16,1236.97,1222.65,1236.97,342389000,3123585940
1,上证指数,1998/12/3,1238.29,1239.26,1229.85,1232.51,376711600,3423299060
1,上证指数,1998/12/4,1232.43,1234.63,1213.56,1219.2,370042000,3266786880
1,上证指数,1998/12/7,1234.76,1237.69,1207.76,1209.54,334439200,2769480000
1,上证指数,1998/12/8,1209.84,1223.34,1209.81,1223.26,297779700,2288841880
1,上证指数,1998/12/9,1224.36,1225.99,1219.01,1224.09,256750300,2038088910
1,上证指数,1998/12/10,1224.15,1224.93,1203.07,1204.64,351307700,2691835940
1,上证指数,1998/12/11,1201.85,1214.24,1194.07,1214.21,318344300,2333088910
1,上证指数,1998/12/14,1214.6,1214.67,1194.66,1196.3,282568800,2159959060
1,上证指数,1998/12/15,1193.64,1194.89,1173.92,1194.84,330883800,2508155780
1,上证指数,1998/12/16,1194.94,1195.55,1180.86,1183.06,239998400,1898360940
1,上证指数,1998/12/17,1180.17,1180.17,1158.51,1160.09,344884400,2568770000
1,上证指数,1998/12/18,1155.75,1167.64,1150.72,1155.92,285990900,2079716880
1,上证指数,1998/12/21,1153.66,1163.24,1150.39,1154.43,233872600,1722867970
1,上证指数,1998/12/22,1155.63,1185.98,1155.62,1185.97,352038800,2688590940
1,上证指数,1998/12/23,1186.98,1187.91,1170.16,1172.51,291759100,2293802970
1,上证指数,1998/12/24,1171.71,1171.71,1161.85,1168.98,265489600,2186767810
1,上证指数,1998/12/25,1169.6,1178.92,1169.54,1173.91,297707400,2083702030
1,上证指数,1998/12/28,1175.63,1179,1157.7,1159.94,336609600,2208519840
1,上证指数,1998/12/29,1157.48,1157.57,1139.99,1142.73,316623600,2253290940
1,上证指数,1998/12/30,1141.89,1151.72,1125.56,1148.26,371030100,2546217970
1,上证指数,1998/12/31,1149.83,1153.15,1140.36,1146.7,231784300,1820285940
1,上证指数,1999/1/4,1144.89,1144.89,1124.21,1125.82,233951700,1384240940
1,上证指数,1999/1/5,1123.7,1123.7,1104.5,1119.96,289192000,1773784060
1,上证指数,1999/1/6,1120.67,1137.21,1120.4,1132.59,325549100,2232824060
1,上证指数,1999/1/7,1133.16,1140.48,1125.67,1137.73,371507500,2561553910
1,上证指数,1999/1/8,1138.77,1168.84,1138.77,1168.81,443624000,3510734060
1,上证指数,1999/1/11,1169.91,1174.43,1158.54,1172.81,396265800,3196848130
1,上证指数,1999/1/12,1171.74,1171.87,1158.3,1158.87,462492100,3649747810
1,上证指数,1999/1/13,1153.29,1159.94,1144.45,1148.15,446164100,3320534060
1,上证指数,1999/1/14,1145.9,1153.1,1142.35,1148.65,323041200,2565965940
1,上证指数,1999/1/15,1149.78,1150.67,1136.3,1137.31,385468200,3304456880
1,上证指数,1999/1/18,1135.09,1153.42,1126.71,1153.12,447709700,3582330000
1,上证指数,1999/1/19,1154.16,1160.26,1149.37,1158.55,444296600,3657150940
1,上证指数,1999/1/20,1159.03,1162.97,1148.81,1151.37,406370500,2785766880
1,上证指数,1999/1/21,1150.3,1158.51,1145.3,1158.5,447494500,3026896880
1,上证指数,1999/1/22,1159.92,1168.18,1157.15,1162.35,553657600,4004992810
1,上证指数,1999/1/25,1161.98,1162.44,1146.97,1148.12,791312700,3792045000
1,上证指数,1999/1/26,1145.07,1146.12,1132.95,1138.21,620329300,3321436880
1,上证指数,1999/1/27,1137.69,1146.5,1134.13,1146.49,757097900,3581462810
1,上证指数,1999/1/28,1147.87,1150.58,1137.12,1140.97,625434500,3988271880
1,上证指数,1999/1/29,1139.84,1140.13,1130.33,1134.67,515158500,3321840940
1,上证指数,1999/2/1,1131.65,1131.66,1118.55,1120.53,508415200,3096065940
1,上证指数,1999/2/2,1119.78,1126.41,1114.79,1126.4,398997300,2610269840
1,上证指数,1999/2/3,1126.84,1127.27,1115.13,1116.87,371484100,2575631880
1,上证指数,1999/2/4,1114.65,1114.69,1102.49,1103.5,389106200,2453829840
1,上证指数,1999/2/5,1101.48,1101.48,1079.22,1081.44,408518000,2555822970
1,上证指数,1999/2/8,1076.82,1082.46,1064.17,1065.82,352380800,2185594060
1,上证指数,1999/2/9,1065.91,1090.17,1065.91,1090.09,327566200,2031401880
1,上证指数,1999/3/1,1092.14,1098.36,1084.16,1097.97,288540700,1796582030
1,上证指数,1999/3/2,1098.29,1103.25,1090.04,1100.92,404006400,2444995000
1,上证指数,1999/3/3,1101.13,1128.78,1101.07,1128.74,559034400,3538944060
1,上证指数,1999/3/4,1130.34,1133.73,1120.71,1128.95,495140000,3410395940
1,上证指数,1999/3/5,1128.62,1137.96,1124.09,1132.36,520194300,3442091880
1,上证指数,1999/3/8,1133.51,1142.15,1128.39,1142.11,563170200,3636287810
1,上证指数,1999/3/9,1143.1,1145.71,1135.37,1136.94,590019900,4419901880
1,上证指数,1999/3/10,1136.02,1136.08,1127.17,1132.74,532639000,3495426880
1,上证指数,1999/3/11,1133.29,1153.84,1133.15,1149.92,694161000,4550274060
1,上证指数,1999/3/12,1151.99,1158.71,1148.66,1158.7,706443700,4893236250
1,上证指数,1999/3/15,1161.49,1169.7,1159.14,1164.64,729591100,5396706880
1,上证指数,1999/3/16,1164.79,1166.96,1155.93,1166.93,659863700,4577750000
1,上证指数,1999/3/17,1167.72,1173.04,1158.59,1159.1,754877500,5443103750
1,上证指数,1999/3/18,1155.27,1160.68,1147.57,1151.99,592744900,4137865000
1,上证指数,1999/3/19,1150.61,1172.92,1150.34,1172.92,716593100,6010590000
1,上证指数,1999/3/22,1175.67,1179.65,1168.34,1172.74,769528500,5915768750
1,上证指数,1999/3/23,1172.98,1174.48,1163.28,1170.95,878444000,4437567810
1,上证指数,1999/3/24,1171.3,1177.34,1167.1,1169.03,613294700,4169523750
1,上证指数,1999/3/25,1167.86,1167.88,1155.01,1156.85,513376200,3975601880
1,上证指数,1999/3/26,1155.35,1162.42,1154.94,1161.12,515196400,3805038130
1,上证指数,1999/3/29,1160.58,1169.5,1158.09,1169.49,551824200,4221751880
1,上证指数,1999/3/30,1171.13,1173.66,1156.05,1157.51,514719200,3724912810
1,上证指数,1999/3/31,1156.37,1159.53,1150.82,1158.05,484239000,3735395000
1,上证指数,1999/4/1,1158.68,1168.53,1158.44,1168.5,620212400,5197968750
1,上证指数,1999/4/2,1170.76,1184.43,1170.31,1184.4,766553200,6139240000
1,上证指数,1999/4/5,1188.93,1194.51,1187.06,1194.47,807176900,6521484380
1,上证指数,1999/4/6,1195.95,1199.84,1191.58,1199.6,670936200,5269836880
1,上证指数,1999/4/7,1200.22,1202.32,1193.73,1201.63,814167500,6089572500
1,上证指数,1999/4/8,1203.02,1205.41,1192.46,1202.47,817610600,5904938750
1,上证指数,1999/4/9,1203.44,1210.1,1196.74,1205.14,980901100,7360292500
1,上证指数,1999/4/12,1205.32,1205.68,1193.66,1195.34,1020296100,7412248750
1,上证指数,1999/4/13,1192.15,1193.33,1174.13,1178.19,734821400,5286490000
1,上证指数,1999/4/14,1176.77,1184.18,1174.27,1181.52,532570400,4043942810
1,上证指数,1999/4/15,1182.2,1185.59,1168.59,1170.62,737037000,5020233130
1,上证指数,1999/4/16,1168.91,1175.03,1162.31,1166.24,724113800,5027276560
1,上证指数,1999/4/19,1164.62,1166.04,1156.61,1159.47,767199000,4876180000
1,上证指数,1999/4/20,1160.05,1171.6,1159.56,1171.6,1069139900,5005662190
1,上证指数,1999/4/21,1171.95,1173.53,1143.05,1144.07,952069000,5125140940
1,上证指数,1999/4/22,1137.91,1140.9,1110.65,1137.16,908942800,5277568750
1,上证指数,1999/4/23,1137.61,1144.78,1135.61,1140,675682200,4005901880
1,上证指数,1999/4/26,1139.65,1140.17,1111.99,1112.79,604176300,3547540000
1,上证指数,1999/4/27,1108.91,1108.91,1089.76,1091.69,562483500,3268931880
1,上证指数,1999/4/28,1090.87,1112.29,1087.79,1091.09,473206600,3309515000
1,上证指数,1999/4/29,1091.06,1116.42,1090.56,1116.4,504636200,3393557810
1,上证指数,1999/4/30,1116.11,1122.22,1114.18,1120.93,419609700,2783926880
1,上证指数,1999/5/4,1120.91,1121.91,1108.89,1111.76,408896600,2561051880
1,上证指数,1999/5/5,1110.94,1116.96,1105.35,1116.93,437463300,2428437970
1,上证指数,1999/5/6,1116.86,1128.9,1116.64,1128.22,639098200,3149580940
1,上证指数,1999/5/7,1129.53,1131.49,1117.94,1120.74,583332700,3128228130
1,上证指数,1999/5/10,1107.37,1107.37,1065.18,1071.93,688193300,3868261880
1,上证指数,1999/5/11,1072.04,1095.41,1072.04,1095.4,434819100,2514959840
1,上证指数,1999/5/12,1096.74,1104.81,1092.79,1100,396164700,2500366090
1,上证指数,1999/5/13,1100.86,1101.36,1086.46,1088.86,366073200,2194824840
1,上证指数,1999/5/14,1087.94,1088,1060.5,1063.28,485905600,2889335000
1,上证指数,1999/5/17,1057.48,1072.17,1047.83,1065.56,375362500,2277462970
1,上证指数,1999/5/18,1066.52,1075.65,1058.39,1059.87,400459200,2162827970
1,上证指数,1999/5/19,1058.7,1109.12,1057.72,1109.09,598795200,4244805000
1,上证指数,1999/5/20,1114.66,1147.73,1113.32,1147.71,1067059200,7457758130
1,上证指数,1999/5/21,1154.81,1170.14,1152.26,1168.72,1570595700,10249415630
1,上证指数,1999/5/24,1173.13,1215.22,1164.89,1213.65,2074116000,14517197500
1,上证指数,1999/5/25,1223.13,1244.84,1198.07,1202.88,2873759400,17284036250
1,上证指数,1999/5/26,1199.22,1236.14,1195.84,1236.05,1620577800,12466585000
1,上证指数,1999/5/27,1247.32,1283.03,1247.32,1283.02,2257634800,18455033750
1,上证指数,1999/5/28,1291.96,1294.64,1260.71,1277.15,3196835800,17795401250
1,上证指数,1999/5/31,1287.08,1303.48,1253.25,1279.33,2347326200,17658873750
