股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
603083,2020/08/31,-0.0703
603083,2020/09/30,0.4403
603083,2020/10/30,0.5152
603083,2020/11/30,0.8062
603083,2020/12/31,0.5581
603083,2021/01/29,0.656
603083,2021/02/26,1.4323
603083,2021/03/31,1.4484
603083,2021/04/30,1.0076
603083,2021/05/31,1.3162
603083,2021/06/30,1.1322
603083,2021/07/30,1.7719
603083,2021/08/31,1.4354
603083,2021/09/30,0.9645
603083,2021/10/29,0.8216
603083,2021/11/30,0.2393
603083,2021/12/31,0.4599
603085,2016/06/30,-2.5423
603085,2016/07/29,1.8686
603085,2016/08/31,1.6845
603085,2016/09/30,1.6867
603085,2016/10/31,1.6561
603085,2016/11/30,1.6317
603085,2016/12/30,1.6494
603085,2017/01/26,0.9725
603085,2017/02/28,0.89
603085,2017/03/31,-0.0109
603085,2017/04/28,0.4343
603085,2017/05/31,0.6694
603085,2017/06/30,1.002
603085,2017/07/31,1.5648
603085,2017/08/31,1.4915
603085,2017/09/29,2.1982
603085,2017/10/31,2.3389
603085,2017/11/30,2.4582
603085,2017/12/29,2.9814
603085,2018/01/31,2.1478
603085,2018/02/28,1.1494
603085,2018/03/30,1.1825
603085,2018/04/27,1.0098
603085,2018/05/31,0.962
603085,2018/06/14,0.885
603085,2018/07/31,-0.3798
603085,2018/08/31,-0.5878
603085,2018/09/28,-0.1774
603085,2018/10/31,0.3913
603085,2018/11/30,0.4252
603085,2018/12/28,0.3784
603085,2019/01/31,-0.0178
603085,2019/02/28,2.4684
603085,2019/03/29,2.3183
603085,2019/04/30,2.4307
603085,2019/05/31,2.0948
603085,2019/06/28,2.1957
603085,2019/07/31,2.4123
603085,2019/08/30,2.4578
603085,2019/09/30,2.5006
603085,2019/10/31,2.3105
603085,2019/11/29,2.2946
603085,2019/12/31,2.201
603085,2020/01/23,2.441
603085,2020/02/28,-0.1461
603085,2020/03/31,0.3451
603085,2020/04/30,0.2837
603085,2020/05/29,0.859
603085,2020/06/30,1.4384
603085,2020/07/31,1.8274
603085,2020/08/31,1.7486
603085,2020/09/30,1.2832
603085,2020/10/30,1.2508
603085,2020/11/30,1.1953
603085,2020/12/31,1.2716
603085,2021/01/29,1.2464
603085,2021/02/26,1.234
603085,2021/03/31,1.1172
603085,2021/04/30,1.1022
603085,2021/05/31,1.1547
603085,2021/06/30,1.1346
603085,2021/07/30,0.2649
603085,2021/08/31,0.5328
603085,2021/09/30,1.3306
603085,2021/10/29,1.3978
603085,2021/11/30,1.0075
603085,2021/12/31,0.9895
603086,2018/05/31,-0.1747
603086,2018/06/29,0.4071
603086,2018/07/31,0.9273
603086,2018/08/31,0.6292
603086,2018/09/28,0.5349
603086,2018/10/31,0.5507
603086,2018/11/30,0.5894
603086,2018/12/28,0.7183
603086,2019/01/31,1.3259
603086,2019/02/28,1.2167
603086,2019/03/29,1.406
603086,2019/04/30,1.4521
603086,2019/05/31,1.5515
603086,2019/06/28,1.2993
603086,2019/07/31,1.2431
603086,2019/08/30,1.3653
603086,2019/09/30,1.4492
603086,2019/10/31,1.5375
603086,2019/11/29,1.6515
603086,2019/12/31,1.7555
603086,2020/01/23,1.7778
603086,2020/02/28,2.0701
603086,2020/03/31,1.2006
603086,2020/04/30,1.0511
603086,2020/05/29,0.9492
603086,2020/06/30,1.2348
603086,2020/07/31,1.1059
603086,2020/08/31,1.298
603086,2020/09/30,1.4205
603086,2020/10/30,1.4149
603086,2020/11/30,1.371
603086,2020/12/31,1.2218
603086,2021/01/29,1.1868
603086,2021/02/26,1.1267
603086,2021/03/31,1.1883
603086,2021/04/30,1.3034
603086,2021/05/31,1.2884
603086,2021/06/30,1.3281
603086,2021/07/30,1.5362
603086,2021/08/31,0.9288
603086,2021/09/30,0.6557
603086,2021/10/29,0.6541
603086,2021/11/30,0.2533
603086,2021/12/31,0.9321
603087,2021/06/30,6.3525
603087,2021/07/30,1.6029
603087,2021/08/31,2.1665
603087,2021/09/30,2.3814
603087,2021/10/29,2.5504
603087,2021/11/30,3.3408
603087,2021/12/31,2.7704
603088,2015/11/30,0.7202
603088,2015/12/31,1.6488
603088,2016/01/29,1.718
603088,2016/02/29,1.7485
603088,2016/03/31,1.8389
603088,2016/04/29,2.2514
603088,2016/05/31,2.1136
603088,2016/06/30,2.0581
603088,2016/07/29,2.1088
603088,2016/08/31,2.3684
603088,2016/09/30,2.3508
603088,2016/10/31,1.4709
603088,2016/11/30,1.4868
603088,2016/12/30,1.5595
603088,2017/01/26,1.1531
603088,2017/02/28,1.1743
603088,2017/03/31,0.7572
603088,2017/04/28,1.7107
603088,2017/05/31,1.8302
603088,2017/06/30,1.9479
603088,2017/07/31,1.7264
603088,2017/08/31,1.7656
603088,2017/09/29,2.0728
603088,2017/10/31,1.9966
603088,2017/11/30,1.9205
603088,2017/12/29,2.6239
603088,2018/01/31,1.2664
603088,2018/02/28,2.1513
603088,2018/03/30,2.1625
603088,2018/04/27,1.7336
603088,2018/05/31,1.7011
603088,2018/06/29,1.7232
603088,2018/07/31,1.9667
603088,2018/08/31,1.5974
603088,2018/09/28,1.5705
603088,2018/10/31,1.023
603088,2018/11/30,1.063
603088,2018/12/28,1.0055
603088,2019/01/31,1.2851
603088,2019/02/28,1.2814
603088,2019/03/29,1.2796
603088,2019/04/30,1.3103
603088,2019/05/31,1.1719
603088,2019/06/28,0.9449
603088,2019/07/31,0.9833
603088,2019/08/30,0.9549
603088,2019/09/30,0.9872
603088,2019/10/31,1.1668
603088,2019/11/29,1.2989
603088,2019/12/31,1.3365
603088,2020/01/23,1.1557
603088,2020/02/28,1.0069
603088,2020/03/31,0.7024
603088,2020/04/30,1.4551
603088,2020/05/29,1.853
603088,2020/06/30,1.6872
603088,2020/07/31,1.2104
603088,2020/08/31,1.0938
603088,2020/09/30,1.3257
603088,2020/10/30,1.3514
603088,2020/11/30,1.2212
603088,2020/12/31,1.1897
603088,2021/01/29,1.4844
603088,2021/02/26,1.3741
603088,2021/03/31,1.5423
603088,2021/04/30,1.1165
603088,2021/05/31,1.1318
603088,2021/06/30,1.2603
603088,2021/07/30,1.3998
603088,2021/08/31,1.8818
603088,2021/09/30,1.7557
603088,2021/10/29,1.2509
603088,2021/11/30,1.0723
603088,2021/12/31,0.5725
603089,2018/01/31,4.7829
603089,2018/02/28,1.9764
603089,2018/03/30,1.4773
603089,2018/04/27,1.184
603089,2018/05/31,1.1453
603089,2018/06/29,1.3313
603089,2018/07/31,0.1296
603089,2018/08/31,0.3778
603089,2018/09/28,0.3371
603089,2018/10/31,-0.6403
603089,2018/11/30,-0.6906
603089,2018/12/28,-0.6118
603089,2019/01/31,-0.476
603089,2019/02/28,0.264
603089,2019/03/29,0.4171
603089,2019/04/30,0.4411
603089,2019/05/31,0.437
603089,2019/06/28,0.2225
603089,2019/07/31,0.264
603089,2019/08/30,0.1178
603089,2019/09/30,0.2107
603089,2019/10/31,1.3108
603089,2019/11/29,1.2101
603089,2019/12/31,1.3822
603089,2020/01/23,1.4297
603089,2020/02/28,1.7788
603089,2020/03/31,1.7289
603089,2020/04/30,1.3733
603089,2020/05/29,1.7291
603089,2020/06/30,2.1009
603089,2020/07/31,1.6437
603089,2020/08/31,1.6261
603089,2020/09/30,1.7054
603089,2020/10/30,1.6738
603089,2020/11/30,1.6054
603089,2020/12/31,1.4136
603089,2021/01/29,1.6477
603089,2021/02/26,1.6054
603089,2021/03/31,1.344
603089,2021/04/30,1.4392
603089,2021/05/31,1.7179
603089,2021/06/30,1.7897
603089,2021/07/30,1.7314
603089,2021/08/31,1.4764
603089,2021/09/30,1.3413
603089,2021/10/29,1.4177
603089,2021/11/30,0.8795
603089,2021/12/31,1.0127
603090,2017/09/29,-7.8459
603090,2017/10/31,2.1653
603090,2017/11/30,1.5543
603090,2017/12/29,2.0635
603090,2018/01/31,1.5805
603090,2018/02/28,1.4819
603090,2018/03/30,0.5911
603090,2018/04/27,0.655
603090,2018/05/31,0.629
603090,2018/06/29,0.8571
603090,2018/07/31,0.8248
603090,2018/08/31,0.6763
603090,2018/09/28,0.7179
603090,2018/10/31,0.6146
603090,2018/11/30,0.6536
603090,2018/12/28,0.6588
603090,2019/01/31,0.8142
603090,2019/02/28,1.0788
603090,2019/03/29,1.413
603090,2019/04/30,1.3557
603090,2019/05/31,1.2435
603090,2019/06/28,1.0637
603090,2019/07/31,1.0815
603090,2019/08/30,0.986
603090,2019/09/30,1.0578
603090,2019/10/31,1.0741
603090,2019/11/29,1.096
603090,2019/12/31,1.1179
603090,2020/01/23,1.1942
603090,2020/02/28,0.6999
603090,2020/03/31,0.069
603090,2020/04/30,-0.2935
603090,2020/05/29,-0.4455
603090,2020/06/30,-0.3402
603090,2020/07/31,0.5952
603090,2020/08/31,0.6496
603090,2020/09/30,0.886
603090,2020/10/30,0.8788
603090,2020/11/30,0.8906
603090,2020/12/31,0.7973
603090,2021/01/29,1.0112
603090,2021/02/26,1.2821
603090,2021/03/31,1.3734
603090,2021/04/30,1.4849
603090,2021/05/31,1.6107
603090,2021/06/30,1.4899
603090,2021/07/30,-0.0591
603090,2021/08/31,-0.042
603090,2021/09/30,-0.7866
603090,2021/10/29,-1.1282
603090,2021/11/30,-1.809
603090,2021/12/31,-1.78
603093,2020/08/31,-0.8144
603093,2020/09/30,0.7407
603093,2020/10/30,0.7428
603093,2020/11/30,1.1463
603093,2020/12/31,1.2011
603093,2021/01/29,1.2275
603093,2021/02/26,1.3965
603093,2021/03/31,1.3859
603093,2021/04/30,1.3685
603093,2021/05/31,1.461
603093,2021/06/30,1.4615
603093,2021/07/30,1.3139
603093,2021/08/31,1.5454
603093,2021/09/30,1.5533
603093,2021/10/29,1.5415
603093,2021/11/30,1.401
603093,2021/12/31,1.7019
603095,2021/04/30,0.2259
603095,2021/05/31,0.3901
603095,2021/06/30,0.3092
603095,2021/07/30,0.7146
603095,2021/08/31,1.1716
603095,2021/09/30,1.0873
603095,2021/10/29,1.0082
603095,2021/11/30,0.828
603095,2021/12/31,0.9957
603096,2018/04/27,-0.2128
603096,2018/05/31,-0.2091
603096,2018/06/29,0.4006
603096,2018/07/31,0.6226
603096,2018/08/31,0.2749
603096,2018/09/28,-0.1808
603096,2018/10/31,0.2893
603096,2018/11/30,0.3085
603096,2018/12/28,0.1196
603096,2019/01/31,0.1636
603096,2019/02/28,0.6407
603096,2019/03/29,0.6256
603096,2019/04/30,0.6549
603096,2019/05/31,0.6863
603096,2019/06/28,0.6863
603096,2019/07/31,0.6224
603096,2019/08/30,0.4679
603096,2019/09/30,0.6208
603096,2019/10/31,0.0569
603096,2019/11/29,0.1419
603096,2019/12/31,0.4295
603096,2020/01/23,0.3824
603096,2020/02/28,-0.068
603096,2020/03/31,0.2299
603096,2020/04/30,0.5489
603096,2020/05/29,0.2698
603096,2020/06/30,0.4612
603096,2020/07/31,0.3753
603096,2020/08/31,0.3714
603096,2020/09/30,0.5727
603096,2020/10/30,0.6077
603096,2020/11/30,0.6114
603096,2020/12/31,0.7323
603096,2021/01/29,0.9776
603096,2021/02/26,0.8938
603096,2021/03/31,0.5659
603096,2021/04/30,0.5787
603096,2021/05/31,0.5802
603096,2021/06/30,0.6173
603096,2021/07/30,0.8602
603096,2021/08/31,0.6
603096,2021/09/30,0.2793
603096,2021/10/29,0.0701
603096,2021/11/30,-0.0122
603096,2021/12/31,-0.0545
603098,2017/12/29,-1.1172
603098,2018/01/31,-0.7262
603098,2018/02/28,-0.4909
603098,2018/03/30,-0.5432
603098,2018/04/27,-0.4663
603098,2018/05/31,-0.374
603098,2018/06/29,0.1438
603098,2018/07/31,0.5257
603098,2018/08/31,0.2715
603098,2018/09/28,0.0556
603098,2018/10/31,0.2528
603098,2018/11/30,0.3819
603098,2018/12/28,0.2181
603098,2019/01/31,0.2491
603098,2019/02/28,0.7531
603098,2019/03/29,0.6078
603098,2019/04/30,0.5674
603098,2019/05/31,0.6935
603098,2019/06/28,0.7449
603098,2019/07/31,0.7952
603098,2019/08/30,0.6753
603098,2019/09/30,0.8487
603098,2019/10/31,0.5644
603098,2019/11/29,0.9454
603098,2019/12/31,1.7019
603098,2020/01/23,1.7807
603098,2020/02/28,1.9052
603098,2020/03/31,2.2899
603098,2020/04/30,2.6688
603098,2020/05/29,2.8443
603098,2020/06/30,1.9423
603098,2020/07/31,1.1844
603098,2020/08/31,1.321
603098,2020/09/30,1.2338
603098,2020/10/30,1.2299
603098,2020/11/30,1.1111
603098,2020/12/31,0.9452
603098,2021/01/29,0.8836
603098,2021/02/26,0.7032
603098,2021/03/31,-1.291
603098,2021/04/30,-1.4016
603098,2021/05/31,-1.5195
603098,2021/06/30,-1.8924
603098,2021/07/30,-2.3797
603098,2021/08/31,-2.9381
603098,2021/09/30,-5.263
603098,2021/10/29,-5.1342
603098,2021/11/30,-5.4202
603098,2021/12/31,-5.2434
603099,2015/08/31,0.267
603099,2015/09/30,0.1799
603099,2015/10/30,0.2229
603099,2015/11/30,0.1916
603099,2015/12/31,0.7137
603099,2016/01/29,0.9755
603099,2016/02/29,0.9769
603099,2016/03/31,0.7417
603099,2016/04/29,1.1017
603099,2016/05/31,0.8509
603099,2016/06/30,0.7638
603099,2016/07/29,1.1229
603099,2016/08/31,0.9892
603099,2016/09/30,1.0253
603099,2016/10/31,0.9591
603099,2016/11/30,1.0025
603099,2016/12/30,0.9812
603099,2017/01/26,0.1683
603099,2017/02/28,0.6829
603099,2017/03/31,1.6605
603099,2017/04/28,1.6649
603099,2017/05/31,1.6917
603099,2017/06/30,1.7742
603099,2017/07/31,1.3954
603099,2017/08/31,1.2885
603099,2017/09/29,1.3512
603099,2017/10/31,1.3132
603099,2017/11/30,0.8943
603099,2017/12/29,1.28
603099,2018/01/31,1.3851
603099,2018/02/28,1.1642
603099,2018/03/30,0.6851
603099,2018/04/27,0.4512
603099,2018/05/31,0.4383
603099,2018/06/29,0.9747
603099,2018/07/31,1.271
603099,2018/08/31,1.2361
603099,2018/09/28,1.0705
603099,2018/10/31,1.2076
603099,2018/11/30,1.2355
603099,2018/12/28,1.2558
603099,2019/01/31,1.1824
603099,2019/02/28,1.2858
603099,2019/03/29,1.4839
603099,2019/04/30,1.5476
603099,2019/05/31,1.531
603099,2019/06/28,1.3893
603099,2019/07/31,1.417
603099,2019/08/30,1.4349
603099,2019/09/30,1.5061
603099,2019/10/31,1.4898
603099,2019/11/29,1.589
603099,2019/12/31,1.8892
603099,2020/01/23,2.0705
603099,2020/02/28,2.4592
603099,2020/03/31,2.0499
603099,2020/04/30,1.8567
603099,2020/05/29,1.9312
603099,2020/06/30,1.4296
603099,2020/07/31,1.1716
603099,2020/08/31,1.2091
603099,2020/09/30,1.2218
603099,2020/10/30,1.2374
603099,2020/11/30,1.275
603099,2020/12/31,1.0651
603099,2021/01/29,0.9611
603099,2021/02/26,0.9287
603099,2021/03/31,0.826
603099,2021/04/30,0.8689
603099,2021/05/31,0.7785
603099,2021/06/30,0.8235
603099,2021/07/30,0.4683
603099,2021/08/31,1.1677
603099,2021/09/30,0.9908
603099,2021/10/29,1.0219
603099,2021/11/30,0.7923
603099,2021/12/31,0.9242
603100,2015/08/31,0.6998
603100,2015/09/30,0.6981
603100,2015/10/30,0.7641
603100,2015/11/30,0.7107
603100,2015/12/31,1.3278
603100,2016/01/29,1.3864
603100,2016/02/29,1.4001
603100,2016/03/31,1.3893
603100,2016/04/29,1.9531
603100,2016/05/31,1.6962
603100,2016/06/30,1.7164
603100,2016/07/29,1.5514
603100,2016/08/19,1.4803
603100,2016/10/31,1.5032
603100,2016/11/30,1.3998
603100,2016/12/30,1.3471
603100,2017/01/26,1.3197
603100,2017/02/28,1.2047
603100,2017/03/31,1.233
603100,2017/04/28,0.4275
603100,2017/05/31,0.3761
603100,2017/06/30,0.4639
603100,2017/07/31,0.5674
603100,2017/08/31,0.7712
603100,2017/09/29,0.6709
603100,2017/10/31,0.5381
603100,2017/11/30,0.5466
603100,2017/12/29,1.397
603100,2018/01/31,1.0115
603100,2018/02/28,0.4799
603100,2018/03/30,0.0365
603100,2018/04/27,0.0167
603100,2018/05/31,-0.0181
603100,2018/06/29,0.2265
603100,2018/07/31,0.4397
603100,2018/08/31,0.2151
603100,2018/09/28,0.1119
603100,2018/10/31,0.2588
603100,2018/11/30,0.2906
603100,2018/12/28,0.3708
603100,2019/01/31,1.2487
603100,2019/02/28,0.9826
603100,2019/03/29,1.1023
603100,2019/04/30,1.0722
603100,2019/05/31,1.0664
603100,2019/06/28,0.9254
603100,2019/07/31,0.9402
603100,2019/08/30,1.0544
603100,2019/09/30,1.1495
603100,2019/10/31,1.1413
603100,2019/11/29,1.1808
603100,2019/12/31,1.2068
603100,2020/01/23,0.926
603100,2020/02/28,0.9246
603100,2020/03/31,0.7646
603100,2020/04/30,0.5996
603100,2020/05/29,0.5567
603100,2020/06/30,0.4423
603100,2020/07/31,0.974
603100,2020/08/31,0.9725
603100,2020/09/30,1.0144
603100,2020/10/30,0.9911
603100,2020/11/30,1.1689
603100,2020/12/31,1.0934
603100,2021/01/29,1.1182
603100,2021/02/26,1.1102
603100,2021/03/31,0.883
603100,2021/04/30,0.9985
603100,2021/05/31,1.0451
603100,2021/06/30,1.3123
603100,2021/07/30,1.8004
603100,2021/08/31,2.4552
603100,2021/09/30,2.4287
603100,2021/10/29,2.6298
603100,2021/11/30,2.1121
603100,2021/12/31,2.2655
603101,2017/05/31,1.6944
603101,2017/06/30,1.8642
603101,2017/07/31,2.0692
603101,2017/08/31,2.104
603101,2017/09/29,1.95
603101,2017/10/31,1.8158
603101,2017/11/30,1.647
603101,2017/12/29,2.0347
603101,2018/01/31,1.7974
603101,2018/02/28,1.2808
603101,2018/03/30,0.7686
603101,2018/04/27,0.8263
603101,2018/05/31,0.8012
603101,2018/06/29,1.0522
603101,2018/07/31,1.0703
603101,2018/08/31,0.995
603101,2018/09/28,1.0098
603101,2018/10/31,0.5436
603101,2018/11/30,0.6655
603101,2018/12/28,0.8273
603101,2019/01/31,0.1652
603101,2019/02/28,0.3839
603101,2019/03/29,0.4812
603101,2019/04/30,0.3909
603101,2019/05/31,0.2543
603101,2019/06/28,-0.2054
603101,2019/07/31,-0.1863
603101,2019/08/30,-0.1757
603101,2019/09/30,-0.244
603101,2019/10/31,0.1461
603101,2019/11/29,0.1115
603101,2019/12/31,0.1172
603101,2020/01/23,0.7059
603101,2020/02/28,0.1533
603101,2020/03/31,-0.2318
603101,2020/04/30,-0.3081
603101,2020/05/29,-0.0161
603101,2020/06/30,1.4319
603101,2020/07/31,0.4622
603101,2020/08/31,0.3279
603101,2020/09/30,0.4742
603101,2020/10/30,0.4721
603101,2020/11/30,0.5267
603101,2020/12/31,0.3499
603101,2021/01/29,0.1266
603101,2021/02/26,0.0699
603101,2021/03/31,-0.1249
603101,2021/04/30,-0.0146
603101,2021/05/31,0.1153
603101,2021/06/30,-0.2049
603101,2021/07/30,-0.5542
603101,2021/08/31,-0.3304
603101,2021/09/30,-0.6547
603101,2021/10/29,-0.7795
603101,2021/11/30,-0.1042
603101,2021/12/31,0.0884
603103,2018/10/31,2.1779
603103,2018/11/30,2.2375
603103,2018/12/28,2.1942
603103,2019/01/31,1.6281
603103,2019/02/28,0.8802
603103,2019/03/29,0.8975
603103,2019/04/30,0.9251
603103,2019/05/31,0.7264
603103,2019/06/28,0.578
603103,2019/07/31,0.5777
603103,2019/08/30,0.3309
603103,2019/09/30,0.3831
603103,2019/10/31,-0.1519
603103,2019/11/29,-0.1557
603103,2019/12/31,0.2488
603103,2020/01/23,0.464
603103,2020/02/28,1.2355
603103,2020/03/31,1.2816
603103,2020/04/30,1.4184
603103,2020/05/29,2.1022
603103,2020/06/30,2.3425
603103,2020/07/31,2.0017
603103,2020/08/31,2.1024
603103,2020/09/30,2.3849
603103,2020/10/30,2.416
603103,2020/11/30,2.5589
603103,2020/12/31,2.39
603103,2021/01/29,2.4305
603103,2021/02/26,2.4801
603103,2021/03/31,2.3266
603103,2021/04/30,2.2884
603103,2021/05/31,2.2234
603103,2021/06/30,2.2857
603103,2021/07/30,2.2563
603103,2021/08/31,1.6791
603103,2021/09/30,1.2015
603103,2021/10/29,1.1279
603103,2021/11/30,0.7779
603103,2021/12/31,0.8898
603105,2019/07/31,0.623
603105,2019/08/30,0.2836
603105,2019/09/30,0.4532
603105,2019/10/31,0.6389
603105,2019/11/29,0.4723
603105,2019/12/31,0.6949
603105,2020/01/23,0.5463
603105,2020/02/28,-1.4491
603105,2020/03/31,-1.9041
603105,2020/04/30,-0.7832
603105,2020/05/29,-0.1133
603105,2020/06/30,0.7777
603105,2020/07/31,0.8625
603105,2020/08/31,0.867
603105,2020/09/30,1.0085
603105,2020/10/30,1.0373
603105,2020/11/30,0.9901
603105,2020/12/31,1.0658
603105,2021/01/29,1.1181
603105,2021/02/26,1.3593
603105,2021/03/31,1.5572
603105,2021/04/30,1.4501
603105,2021/05/31,1.3809
603105,2021/06/30,1.1093
603105,2021/07/30,0.048
603105,2021/08/31,1.2411
603105,2021/09/30,1.0016
603105,2021/10/29,0.7676
603105,2021/11/30,1.4069
603105,2021/12/31,1.1419
603106,2018/09/28,0.3017
603106,2018/10/31,0.2254
603106,2018/11/30,0.2568
603106,2018/12/28,0.1976
603106,2019/01/31,0.0345
603106,2019/02/28,1.4589
603106,2019/03/29,1.6515
603106,2019/04/30,1.8219
603106,2019/05/31,1.6335
603106,2019/06/28,1.9941
603106,2019/07/31,2.0625
603106,2019/08/30,1.8171
603106,2019/09/30,2.1125
603106,2019/10/31,2.4538
603106,2019/11/29,2.5631
603106,2019/12/31,2.5522
603106,2020/01/23,2.7245
603106,2020/02/28,2.1891
603106,2020/03/31,2.4406
603106,2020/04/30,2.6982
603106,2020/05/29,3.4274
603106,2020/06/30,2.8482
603106,2020/07/31,1.7188
603106,2020/08/31,1.7906
603106,2020/09/30,2.1043
603106,2020/10/30,2.1099
603106,2020/11/30,1.9226
603106,2020/12/31,1.9174
603106,2021/01/29,1.9838
603106,2021/02/26,2.3461
603106,2021/03/31,1.7987
603106,2021/04/30,1.7112
603106,2021/05/31,1.7679
603106,2021/06/30,1.4185
603106,2021/07/30,1.9518
603106,2021/08/31,1.6629
603106,2021/09/30,0.9925
603106,2021/10/29,0.9534
603106,2021/11/30,0.9849
603106,2021/12/31,1.3489
603108,2016/05/31,1.002
603108,2016/06/30,1.3989
603108,2016/07/29,1.4324
603108,2016/08/31,1.3822
603108,2016/09/30,1.5421
603108,2016/10/31,1.3993
603108,2016/11/30,1.344
603108,2016/12/30,1.3786
603108,2017/01/26,2.1954
603108,2017/02/08,2.0374
603108,2017/06/30,1.0126
603108,2017/07/31,0.8235
603108,2017/08/31,0.505
603108,2017/09/29,0.9772
603108,2017/10/31,1.0748
603108,2017/11/30,0.9273
603108,2017/12/29,1.529
603108,2018/01/31,2.1158
603108,2018/02/28,1.5448
603108,2018/03/30,0.5686
603108,2018/04/13,0.6193
603108,2018/06/29,1.3782
603108,2018/07/31,1.6861
603108,2018/08/31,2.0601
603108,2018/09/28,1.8017
603108,2018/10/31,1.8199
603108,2018/11/30,1.7677
603108,2018/12/28,1.868
603108,2019/01/31,1.664
603108,2019/02/28,1.863
603108,2019/03/29,2.2766
603108,2019/04/30,2.5774
603108,2019/05/31,2.6233
603108,2019/06/28,2.3712
603108,2019/07/31,2.3475
603108,2019/08/30,2.2647
603108,2019/09/30,2.4326
603108,2019/10/31,2.5808
603108,2019/11/29,2.5986
603108,2019/12/31,2.1784
603108,2020/01/23,2.0756
603108,2020/02/28,1.8942
603108,2020/03/31,0.7528
603108,2020/04/30,0.6075
603108,2020/05/29,-0.0755
603108,2020/06/30,0.3698
603108,2020/07/31,0.3686
603108,2020/08/31,0.3013
603108,2020/09/30,0.5589
603108,2020/10/30,0.5519
603108,2020/11/30,0.3367
603108,2020/12/31,0.3687
603108,2021/01/29,0.5169
603108,2021/02/26,0.5346
603108,2021/03/31,0.2621
603108,2021/04/30,0.2761
603108,2021/05/31,0.3995
603108,2021/06/30,0.1929
603108,2021/07/30,-0.1069
603108,2021/08/31,-0.173
603108,2021/09/30,-0.6856
603108,2021/10/29,-0.6808
603108,2021/11/30,-0.6591
603108,2021/12/31,-0.337
603109,2020/12/31,1.8317
603109,2021/01/29,1.8197
603109,2021/02/26,1.6198
603109,2021/03/31,2.1007
603109,2021/04/30,1.2019
603109,2021/05/31,1.2259
603109,2021/06/30,0.9651
603109,2021/07/30,2.1869
603109,2021/08/31,2.4145
603109,2021/09/30,2.519
603109,2021/10/29,2.3516
603109,2021/11/30,1.7527
603109,2021/12/31,2.0369
603110,2018/10/31,1.1515
603110,2018/11/30,1.1685
603110,2018/12/28,1.189
603110,2019/01/31,0.8622
603110,2019/02/28,1.4204
603110,2019/03/29,1.8773
603110,2019/04/30,1.924
603110,2019/05/31,1.6305
603110,2019/06/28,1.572
603110,2019/07/31,1.5982
603110,2019/08/30,1.4606
603110,2019/09/30,1.636
603110,2019/10/31,1.7317
603110,2019/11/29,1.7473
603110,2019/12/31,1.7835
603110,2020/01/23,1.9383
603110,2020/02/28,1.6402
603110,2020/03/31,0.9498
603110,2020/04/30,0.9931
603110,2020/05/29,1.6301
603110,2020/06/30,1.3717
603110,2020/07/31,1.2508
603110,2020/08/31,1.2288
603110,2020/09/30,0.9038
603110,2020/10/30,0.8634
603110,2020/11/30,0.6462
603110,2020/12/31,0.6664
603110,2021/01/29,0.2032
603110,2021/02/26,-0.0316
603110,2021/03/31,-0.15
603110,2021/04/30,-0.0091
603110,2021/05/31,-0.0278
603110,2021/06/30,0.2473
603110,2021/07/30,0.9264
603110,2021/08/31,0.4168
603110,2021/09/30,0.6192
603110,2021/10/29,0.7395
603110,2021/11/30,1.4794
603110,2021/12/31,1.0776
603111,2015/11/30,0.6236
603111,2015/12/31,0.6563
603111,2016/01/29,0.8824
603111,2016/02/29,0.947
603111,2016/03/31,1.5746
603111,2016/04/29,1.4993
603111,2016/05/31,1.4792
603111,2016/06/30,1.4577
603111,2016/07/29,1.8626
603111,2016/08/31,1.7857
603111,2016/09/30,1.6011
603111,2016/10/31,1.5672
603111,2016/11/30,1.4906
603111,2016/12/23,1.5158
603111,2017/05/31,1.9694
603111,2017/06/30,1.7927
603111,2017/07/31,-0.0995
603111,2017/08/31,0.3245
603111,2017/09/27,0.286
603111,2017/10/31,0.3379
