日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率, 市场溢酬因子, 市值因子, 账面市值比因子 
20091102, 3076.650000, 3325.720000, 2452.990000, 2292.180000, 3935.110000, 3017.960000, 0.000049, 0.030900, 0.000700, -0.002000 
20091103, 3114.230000, 3364.750000, 2501.110000, 2326.270000, 3996.910000, 3010.940000, 0.000049, 0.013400, 0.008800, 0.004500 
20091104, 3128.540000, 3378.790000, 2536.390000, 2342.130000, 4032.670000, 3041.180000, 0.000049, 0.005600, 0.004400, -0.001500 
20091105, 3155.050000, 3407.800000, 2539.430000, 2374.820000, 4068.030000, 3080.670000, 0.000049, 0.007700, 0.002700, 0.004000 
20091106, 3164.040000, 3413.360000, 2580.980000, 2398.130000, 4051.980000, 3048.440000, 0.000049, 0.003100, -0.002500, 0.004400 
20091109, 3175.590000, 3394.840000, 2626.540000, 2405.610000, 4088.510000, 3041.280000, 0.000049, 0.004600, 0.005400, -0.001400 
20091110, 3178.610000, 3392.070000, 2599.920000, 2417.200000, 4124.610000, 3090.090000, 0.000049, 0.002600, -0.000800, -0.007500 
20091111, 3175.190000, 3358.520000, 2592.500000, 2426.760000, 4139.020000, 3106.790000, 0.000049, -0.000200, 0.007700, -0.002800 
20091112, 3172.950000, 3359.480000, 2607.820000, 2430.770000, 4173.480000, 3128.780000, 0.000049, 0.000900, -0.000100, -0.001500 
20091113, 3187.650000, 3349.290000, 2607.350000, 2455.610000, 4231.810000, 3153.110000, 0.000049, 0.006600, 0.005000, -0.002200 
20091116, 3275.050000, 3537.380000, 2694.220000, 2519.880000, 4307.370000, 3208.280000, 0.000049, 0.027500, -0.006200, 0.006400 
20091117, 3282.890000, 3533.490000, 2692.300000, 2517.900000, 4302.180000, 3238.590000, 0.000049, 0.002700, 0.005200, -0.001100 
20091118, 3303.230000, 3605.060000, 2695.660000, 2508.690000, 4333.590000, 3287.200000, 0.000049, 0.005600, 0.001100, 0.004400 
20091119, 3320.610000, 3622.660000, 2724.890000, 2534.230000, 4381.950000, 3308.850000, 0.000049, 0.006100, 0.009900, -0.000700 
20091120, 3308.350000, 3579.640000, 2712.450000, 2528.810000, 4384.610000, 3284.230000, 0.000049, -0.002200, 0.008800, -0.003300 
20091123, 3338.660000, 3617.540000, 2767.050000, 2554.220000, 4517.190000, 3340.780000, 0.000049, 0.010800, 0.006400, -0.000300 
20091124, 3223.530000, 3499.360000, 2692.640000, 2452.350000, 4318.010000, 3139.300000, 0.000049, -0.037000, -0.016700, 0.005600 
20091125, 3290.160000, 3586.270000, 2810.510000, 2507.630000, 4474.820000, 3199.610000, 0.000049, 0.023700, 0.009100, 0.002100 
20091126, 3170.980000, 3462.680000, 2717.700000, 2410.130000, 4263.860000, 3065.800000, 0.000049, -0.038700, -0.005300, 0.000300 
20091127, 3096.260000, 3368.760000, 2586.310000, 2359.300000, 4177.640000, 3060.150000, 0.000049, -0.026200, -0.003200, -0.007300 
20091130, 3195.300000, 3498.810000, 2678.980000, 2456.580000, 4412.700000, 3177.090000, 0.000049, 0.036100, 0.004700, -0.004500 
20091201, 3235.360000, 3519.410000, 2761.540000, 2493.680000, 4523.980000, 3252.560000, 0.000050, 0.016500, 0.012800, 0.000900 
20091202, 3269.750000, 3554.530000, 2833.970000, 2512.500000, 4521.290000, 3262.450000, 0.000050, 0.011200, 0.005800, 0.005900 
20091203, 3264.630000, 3582.130000, 2838.560000, 2520.810000, 4546.260000, 3267.640000, 0.000050, -0.000700, 0.009900, 0.002400 
20091204, 3317.040000, 3645.130000, 2812.290000, 2528.420000, 4433.080000, 3182.030000, 0.000050, 0.006200, -0.023800, 0.017100 
20091207, 3331.900000, 3642.970000, 2821.760000, 2555.260000, 4530.850000, 3207.390000, 0.000050, 0.007500, 0.009100, -0.004900 
20091208, 3296.660000, 3583.620000, 2805.050000, 2516.250000, 4494.150000, 3178.310000, 0.000050, -0.008800, 0.005700, 0.000300 
20091209, 3239.570000, 3536.620000, 2747.710000, 2451.770000, 4417.590000, 3145.630000, 0.000050, -0.015700, -0.003300, 0.003200 
20091210, 3254.260000, 3536.750000, 2771.410000, 2469.330000, 4486.880000, 3163.770000, 0.000050, 0.005400, 0.003800, -0.001800 
20091211, 3247.320000, 3528.370000, 2778.700000, 2463.680000, 4494.530000, 3159.120000, 0.000050, -0.001500, 0.001900, -0.001600 
20091214, 3302.900000, 3594.180000, 2803.030000, 2490.180000, 4449.270000, 3130.910000, 0.000050, 0.012000, -0.013700, 0.016000 
20091215, 3274.460000, 3597.630000, 2790.720000, 2474.130000, 4473.830000, 3165.930000, 0.000050, -0.005400, 0.009900, -0.004400 
20091216, 3255.210000, 3575.390000, 2754.250000, 2459.200000, 4445.880000, 3197.300000, 0.000050, -0.006700, 0.002700, -0.005500 
20091217, 3179.080000, 3475.360000, 2664.220000, 2394.460000, 4314.000000, 3089.650000, 0.000050, -0.024700, -0.004400, -0.000400 
20091218, 3113.890000, 3406.270000, 2569.210000, 2346.700000, 4171.080000, 3020.950000, 0.000050, -0.024300, -0.009500, 0.004000 
20091221, 3122.970000, 3389.580000, 2578.860000, 2362.840000, 4241.000000, 3042.400000, 0.000050, 0.005000, 0.007100, -0.002200 
20091222, 3050.520000, 3262.300000, 2488.010000, 2291.710000, 4148.000000, 3010.300000, 0.000050, -0.023300, -0.002500, 0.002900 
20091223, 3073.780000, 3287.140000, 2517.440000, 2320.370000, 4214.840000, 3059.270000, 0.000050, 0.010700, 0.005100, -0.001700 
20091224, 3153.410000, 3436.420000, 2624.760000, 2381.390000, 4333.740000, 3144.440000, 0.000050, 0.028800, -0.000400, 0.000200 
20091225, 3141.350000, 3414.360000, 2612.750000, 2380.370000, 4336.470000, 3193.640000, 0.000050, -0.001200, 0.005300, -0.002800 
20091228, 3188.780000, 3471.940000, 2661.180000, 2408.980000, 4381.240000, 3215.160000, 0.000050, 0.015600, 0.002800, -0.000100 
20091229, 3211.760000, 3490.920000, 2670.910000, 2413.570000, 4405.300000, 3215.810000, 0.000050, 0.007000, 0.001200, 0.001800 
20091230, 3262.600000, 3541.840000, 2687.790000, 2430.030000, 4377.190000, 3216.440000, 0.000050, 0.011800, -0.013600, 0.005500 
20091231, 3277.140000, 3534.200000, 2701.500000, 2441.030000, 4432.570000, 3217.310000, 0.000050, 0.005500, 0.005900, -0.003100 
20100104, 3243.760000, 3494.210000, 2682.360000, 2426.070000, 4460.240000, 3212.150000, 0.000050, -0.007600, 0.012500, -0.003400 
20100105, 3282.180000, 3590.550000, 2717.700000, 2443.500000, 4493.580000, 3227.360000, 0.000050, 0.008200, 0.006900, -0.001200 
20100106, 3254.220000, 3582.620000, 2726.330000, 2441.110000, 4449.470000, 3230.970000, 0.000050, -0.006800, 0.000600, -0.004500 
20100107, 3192.780000, 3518.030000, 2669.170000, 2407.760000, 4334.310000, 3160.700000, 0.000050, -0.021400, -0.000600, -0.002100 
20100108, 3196.000000, 3485.800000, 2650.290000, 2419.260000, 4370.730000, 3174.650000, 0.000050, 0.004300, 0.007900, -0.005000 
20100111, 3212.750000, 3482.480000, 2662.430000, 2440.860000, 4374.170000, 3155.540000, 0.000050, 0.003000, 0.008700, -0.001500 
20100112, 3273.970000, 3541.750000, 2696.090000, 2496.180000, 4467.780000, 3248.930000, 0.000051, 0.017600, 0.001200, 0.003900 
20100113, 3172.660000, 3372.560000, 2610.790000, 2453.960000, 4444.220000, 3261.370000, 0.000051, -0.027600, 0.012000, -0.007600 
20100114, 3215.550000, 3411.640000, 2647.400000, 2498.130000, 4570.440000, 3361.340000, 0.000051, 0.016600, 0.009400, -0.003500 
20100115, 3224.150000, 3400.010000, 2654.590000, 2512.510000, 4579.690000, 3382.240000, 0.000051, 0.004500, 0.001300, 0.002600 
20100118, 3237.100000, 3397.580000, 2673.150000, 2554.060000, 4661.010000, 3443.480000, 0.000051, 0.006500, 0.004000, -0.001900 
20100119, 3246.870000, 3420.300000, 2686.840000, 2549.840000, 4632.580000, 3431.050000, 0.000051, 0.000600, 0.001800, 0.001700 
20100120, 3151.850000, 3295.920000, 2587.100000, 2485.200000, 4480.290000, 3325.760000, 0.000051, -0.033300, -0.002300, -0.004400 
20100121, 3158.860000, 3239.770000, 2555.270000, 2486.650000, 4488.990000, 3334.030000, 0.000052, 0.005100, 0.007900, -0.001400 
20100122, 3128.590000, 3168.000000, 2476.310000, 2443.760000, 4348.610000, 3278.820000, 0.000052, -0.013800, -0.002700, 0.004900 
20100125, 3094.410000, 3145.290000, 2453.880000, 2404.860000, 4335.510000, 3250.510000, 0.000052, -0.011700, -0.003500, -0.005100 
20100126, 3019.390000, 3028.780000, 2368.310000, 2325.770000, 4202.100000, 3168.260000, 0.000052, -0.026800, -0.006700, -0.005000 
20100127, 2986.610000, 3020.230000, 2332.610000, 2307.870000, 4190.190000, 3153.090000, 0.000052, -0.011900, -0.000700, -0.002300 
20100128, 2994.140000, 3033.090000, 2340.690000, 2332.430000, 4285.740000, 3217.790000, 0.000052, 0.005100, 0.002000, -0.004300 
20100129, 2989.290000, 3013.190000, 2338.580000, 2328.310000, 4325.840000, 3275.820000, 0.000052, 0.000800, 0.008900, -0.006400 
20100201, 2941.360000, 2909.590000, 2270.270000, 2279.200000, 4316.940000, 3308.680000, 0.000052, -0.014500, 0.001200, -0.007500 
20100202, 2934.710000, 2913.210000, 2292.990000, 2263.590000, 4250.170000, 3254.750000, 0.000052, -0.003300, 0.001000, 0.003900 
20100203, 3003.840000, 3058.050000, 2356.740000, 2304.090000, 4245.150000, 3214.590000, 0.000052, 0.022300, -0.002100, 0.009100 
20100204, 2995.310000, 3009.700000, 2331.940000, 2310.060000, 4286.400000, 3224.340000, 0.000052, 0.000100, 0.011800, -0.003900 
20100205, 2939.400000, 2918.920000, 2264.200000, 2272.090000, 4243.610000, 3169.200000, 0.000052, -0.019300, 0.002100, -0.007500 
20100208, 2935.170000, 2930.550000, 2267.390000, 2277.820000, 4230.790000, 3153.830000, 0.000052, -0.001300, 0.002000, -0.004500 
20100209, 2948.840000, 2948.840000, 2300.010000, 2293.950000, 4213.230000, 3145.690000, 0.000052, 0.003200, -0.004400, 0.004800 
20100210, 2982.500000, 2986.300000, 2329.770000, 2321.370000, 4246.840000, 3188.520000, 0.000053, 0.012700, -0.000100, 0.001000 
20100211, 2985.500000, 2988.480000, 2360.300000, 2321.030000, 4238.210000, 3207.510000, 0.000053, 0.000600, -0.008400, 0.000700 
20100212, 3018.130000, 3036.130000, 2397.680000, 2326.740000, 4279.460000, 3239.220000, 0.000053, 0.011500, 0.001700, 0.001100 
20100222, 3003.400000, 3009.310000, 2384.800000, 2336.090000, 4285.030000, 3236.570000, 0.000053, -0.004200, 0.010300, -0.000100 
20100223, 2982.570000, 2955.150000, 2366.450000, 2328.740000, 4308.750000, 3279.600000, 0.000053, -0.004500, 0.014800, -0.002700 
20100224, 3022.180000, 2994.150000, 2410.560000, 2367.090000, 4375.680000, 3380.290000, 0.000053, 0.015400, 0.002700, -0.002800 
20100225, 3060.620000, 3037.230000, 2432.040000, 2389.150000, 4432.260000, 3387.730000, 0.000053, 0.014200, 0.003000, 0.001000 
20100226, 3051.940000, 3012.640000, 2407.880000, 2378.330000, 4414.940000, 3421.930000, 0.000053, -0.001900, 0.005400, 0.001400 
20100301, 3087.840000, 3052.800000, 2457.760000, 2400.110000, 4452.110000, 3453.400000, 0.000053, 0.012400, 0.003400, -0.000500 
20100302, 3073.110000, 3014.390000, 2427.810000, 2395.690000, 4458.550000, 3433.680000, 0.000053, -0.002900, 0.007500, -0.004700 
20100303, 3097.010000, 3040.300000, 2454.830000, 2423.660000, 4539.840000, 3462.190000, 0.000053, 0.008300, 0.005500, -0.003700 
20100304, 3023.370000, 2970.490000, 2381.080000, 2358.950000, 4385.860000, 3356.840000, 0.000053, -0.026600, -0.008500, 0.001000 
20100305, 3031.070000, 2965.660000, 2393.780000, 2372.340000, 4380.990000, 3360.840000, 0.000053, 0.002400, -0.001700, -0.000100 
20100308, 3053.230000, 2991.130000, 2419.300000, 2387.100000, 4390.050000, 3380.700000, 0.000053, 0.008300, 0.004800, -0.000200 
20100309, 3069.140000, 3031.700000, 2422.390000, 2383.360000, 4391.880000, 3372.390000, 0.000053, 0.005400, -0.003000, 0.002900 
20100310, 3048.930000, 3003.400000, 2428.280000, 2351.450000, 4332.240000, 3332.560000, 0.000053, -0.008400, -0.002800, 0.001000 
20100311, 3051.280000, 3008.710000, 2413.090000, 2346.350000, 4299.410000, 3298.750000, 0.000053, -0.000700, -0.002600, 0.003500 
20100312, 3013.410000, 2970.610000, 2376.190000, 2311.840000, 4248.480000, 3254.050000, 0.000053, -0.013700, -0.000700, 0.000400 
20100315, 2976.940000, 2913.120000, 2325.330000, 2283.730000, 4196.740000, 3251.500000, 0.000053, -0.012200, 0.006100, -0.000600 
20100316, 2992.840000, 2908.770000, 2339.760000, 2299.840000, 4206.030000, 3259.800000, 0.000053, 0.007000, 0.005500, 0.001700 
20100317, 3050.480000, 2964.660000, 2391.960000, 2350.300000, 4299.970000, 3338.140000, 0.000053, 0.021600, 0.003900, -0.002800 
20100318, 3046.090000, 2974.840000, 2384.870000, 2342.570000, 4294.540000, 3325.500000, 0.000053, -0.001200, 0.002400, -0.001700 
20100319, 3067.750000, 3005.590000, 2429.980000, 2362.080000, 4309.370000, 3333.860000, 0.000053, 0.007800, -0.000100, 0.003900 
20100322, 3074.580000, 3019.740000, 2422.420000, 2376.240000, 4315.940000, 3334.250000, 0.000053, 0.003300, 0.005400, -0.003100 
20100323, 3053.130000, 3015.300000, 2401.660000, 2355.580000, 4319.520000, 3313.660000, 0.000053, -0.006600, 0.001100, -0.003200 
20100324, 3056.810000, 3002.120000, 2391.660000, 2363.480000, 4348.720000, 3321.800000, 0.000053, 0.002700, 0.003000, -0.000800 
20100325, 3019.180000, 2960.560000, 2365.700000, 2329.020000, 4263.780000, 3296.890000, 0.000053, -0.012500, -0.001000, 0.001100 
20100326, 3059.720000, 3002.830000, 2392.850000, 2360.010000, 4323.850000, 3316.800000, 0.000053, 0.013900, -0.000300, 0.002800 
20100329, 3123.800000, 3097.140000, 2444.750000, 2405.120000, 4376.420000, 3345.970000, 0.000053, 0.019800, -0.010800, 0.004200 
20100330, 3128.470000, 3111.050000, 2449.750000, 2400.030000, 4372.740000, 3342.720000, 0.000053, 0.002700, 0.004400, -0.001900 
20100331, 3109.110000, 3064.590000, 2427.830000, 2392.620000, 4348.360000, 3345.190000, 0.000053, -0.004700, 0.008800, -0.006400 
20100401, 3147.420000, 3103.410000, 2469.900000, 2425.490000, 4401.770000, 3393.940000, 0.000053, 0.013100, 0.000500, 0.000100 
20100402, 3157.960000, 3156.140000, 2501.370000, 2436.470000, 4369.260000, 3409.060000, 0.000053, 0.003100, -0.001800, 0.002800 
20100406, 3158.680000, 3186.020000, 2507.220000, 2434.840000, 4376.950000, 3429.080000, 0.000053, -0.000300, 0.006700, -0.001000 
20100407, 3148.220000, 3162.430000, 2501.280000, 2426.190000, 4382.100000, 3456.770000, 0.000053, -0.002000, 0.005600, -0.003900 
20100408, 3118.710000, 3084.840000, 2476.710000, 2419.380000, 4366.140000, 3518.180000, 0.000053, -0.008700, 0.008200, -0.006400 
20100409, 3145.350000, 3118.390000, 2500.280000, 2438.960000, 4435.040000, 3567.170000, 0.000053, 0.010400, 0.004400, 0.000400 
20100412, 3129.260000, 3081.130000, 2502.030000, 2447.050000, 4490.890000, 3662.960000, 0.000053, -0.003600, 0.014500, -0.011200 
20100413, 3161.250000, 3134.770000, 2507.990000, 2455.730000, 4481.070000, 3665.320000, 0.000053, 0.004700, -0.021400, 0.005500 
20100414, 3166.180000, 3141.930000, 2544.450000, 2462.970000, 4562.460000, 3729.640000, 0.000053, 0.004100, 0.006900, -0.002700 
20100415, 3164.970000, 3181.420000, 2536.850000, 2448.590000, 4551.590000, 3665.920000, 0.000053, -0.004800, -0.005100, 0.004300 
20100416, 3130.300000, 3117.070000, 2508.850000, 2430.700000, 4527.580000, 3656.630000, 0.000053, -0.009100, 0.005300, -0.003000 
20100419, 2980.300000, 2932.320000, 2377.450000, 2306.630000, 4377.630000, 3617.710000, 0.000053, -0.049000, 0.005200, -0.012600 
20100420, 2979.530000, 2918.490000, 2394.110000, 2311.450000, 4452.660000, 3784.800000, 0.000053, 0.001200, 0.011200, -0.014300 
20100421, 3033.280000, 2991.910000, 2430.960000, 2358.080000, 4572.390000, 3883.960000, 0.000053, 0.021800, 0.006000, -0.004800 
20100422, 2999.480000, 2964.260000, 2423.460000, 2331.640000, 4591.700000, 3907.910000, 0.000053, -0.007700, 0.009000, -0.007400 
20100423, 2983.540000, 2980.700000, 2399.550000, 2330.840000, 4569.740000, 3871.270000, 0.000053, -0.006300, -0.000200, -0.000900 
20100426, 2969.500000, 2968.010000, 2380.050000, 2328.780000, 4526.700000, 3891.220000, 0.000053, -0.004500, 0.003400, 0.000400 
20100427, 2907.930000, 2905.430000, 2309.000000, 2271.640000, 4387.230000, 3847.420000, 0.000053, -0.021200, -0.006000, 0.000200 
20100428, 2900.330000, 2895.670000, 2310.850000, 2250.280000, 4366.480000, 3857.780000, 0.000053, -0.004100, -0.000900, 0.001400 
20100429, 2868.430000, 2842.530000, 2263.940000, 2216.000000, 4256.870000, 3709.740000, 0.000053, -0.015400, -0.011200, 0.006100 
20100430, 2870.610000, 2878.920000, 2260.450000, 2207.500000, 4161.420000, 3638.460000, 0.000053, -0.005200, -0.025600, 0.008000 
20100504, 2835.280000, 2859.620000, 2247.290000, 2186.420000, 4189.410000, 3747.880000, 0.000053, -0.010700, 0.008500, -0.006000 
20100505, 2857.150000, 2848.610000, 2250.200000, 2219.060000, 4330.460000, 3864.040000, 0.000053, 0.011800, 0.020300, -0.006300 
20100506, 2739.700000, 2662.630000, 2168.740000, 2128.380000, 4238.000000, 3796.370000, 0.000053, -0.038700, 0.011200, -0.007900 
20100507, 2688.380000, 2550.640000, 2124.090000, 2067.290000, 4262.840000, 3729.590000, 0.000053, -0.018300, 0.006100, -0.011300 
20100510, 2698.760000, 2590.060000, 2124.720000, 2059.510000, 4193.530000, 3611.760000, 0.000053, -0.000500, -0.018400, 0.010900 
20100511, 2647.570000, 2552.410000, 2116.340000, 2014.130000, 4081.310000, 3500.390000, 0.000053, -0.022000, -0.008500, -0.000200 
20100512, 2655.710000, 2556.330000, 2094.620000, 2010.760000, 3958.760000, 3412.760000, 0.000053, -0.000500, -0.022000, 0.013600 
20100513, 2710.510000, 2627.040000, 2146.580000, 2060.490000, 4052.620000, 3583.360000, 0.000053, 0.023900, -0.001100, -0.000400 
20100514, 2696.630000, 2606.200000, 2139.940000, 2047.180000, 4081.440000, 3670.110000, 0.000053, -0.003400, 0.007300, -0.010400 
20100517, 2559.930000, 2451.740000, 2033.360000, 1922.150000, 3864.250000, 3527.860000, 0.000053, -0.054300, -0.006400, -0.005200 
20100518, 2594.780000, 2511.140000, 2048.850000, 1956.150000, 3893.870000, 3515.280000, 0.000053, 0.017300, -0.008100, 0.005800 
20100519, 2587.810000, 2517.310000, 2048.890000, 1954.820000, 3905.510000, 3510.090000, 0.000053, -0.001100, -0.001200, -0.002700 
20100520, 2555.940000, 2493.630000, 2018.390000, 1926.370000, 3813.740000, 3424.940000, 0.000053, -0.013600, -0.007700, 0.000800 
20100521, 2583.520000, 2513.980000, 2047.850000, 1957.130000, 3873.670000, 3447.770000, 0.000054, 0.016100, 0.001500, -0.005100 
20100524, 2673.420000, 2623.040000, 2123.940000, 2035.900000, 4040.070000, 3588.140000, 0.000054, 0.037600, 0.004700, 0.001600 
20100525, 2622.630000, 2548.940000, 2102.580000, 1995.730000, 3983.430000, 3619.900000, 0.000055, -0.017400, 0.012600, -0.005700 
20100526, 2625.790000, 2541.850000, 2101.350000, 2009.620000, 3974.130000, 3594.970000, 0.000056, 0.001600, 0.003600, 0.000000 
20100527, 2655.920000, 2592.040000, 2155.910000, 2051.070000, 4045.920000, 3662.890000, 0.000057, 0.016200, 0.002800, -0.003000 
20100528, 2655.770000, 2590.970000, 2147.820000, 2042.080000, 4071.740000, 3742.050000, 0.000057, 0.000200, 0.004100, -0.002500 
20100531, 2592.150000, 2513.560000, 2069.460000, 1981.800000, 3981.440000, 3687.590000, 0.000058, -0.025400, -0.002300, -0.007600 
20100601, 2568.280000, 2475.870000, 2059.520000, 1958.180000, 3920.000000, 3601.530000, 0.000060, -0.011900, -0.004700, 0.000100 
20100602, 2571.420000, 2499.070000, 2059.780000, 1978.170000, 3925.610000, 3608.000000, 0.000061, 0.003600, 0.007400, -0.002700 
20100603, 2552.660000, 2466.820000, 2043.800000, 1956.080000, 3929.960000, 3607.670000, 0.000062, -0.006200, 0.000600, -0.004700 
20100604, 2553.590000, 2472.660000, 2035.590000, 1957.690000, 4003.470000, 3631.150000, 0.000062, 0.003700, 0.000100, -0.003400 
20100607, 2511.730000, 2406.770000, 1996.170000, 1940.470000, 4018.510000, 3659.980000, 0.000062, -0.014000, 0.008600, -0.012800 
20100608, 2513.950000, 2399.450000, 2009.050000, 1958.370000, 4036.480000, 3684.580000, 0.000062, 0.002000, 0.008300, -0.001600 
20100609, 2583.870000, 2467.920000, 2062.470000, 2002.020000, 4110.380000, 3750.170000, 0.000062, 0.028700, -0.000300, 0.008000 
20100610, 2562.580000, 2432.950000, 2041.350000, 1993.280000, 4113.510000, 3741.970000, 0.000063, -0.007500, 0.008900, -0.007100 
