,date,close,dret,yearmonth
4111,2017-10-27,27.12,-0.0202,201710
4112,2017-10-30,26.31,-0.0299,201710
4113,2017-10-31,26.68,0.0141,201710
4114,2017-11-01,26.52,-0.0060,201711
4115,2017-11-02,26.37,-0.0057,201711
4116,2017-11-03,26.49,0.0046,201711
4117,2017-11-06,26.86,0.0140,201711
4118,2017-11-07,26.82,-0.0015,201711
4119,2017-11-08,26.90,0.0030,201711
4120,2017-11-09,26.77,-0.0048,201711
4121,2017-11-10,26.49,-0.0105,201711
4122,2017-11-13,26.87,0.0143,201711
4123,2017-11-14,27.45,0.0216,201711
4124,2017-11-15,26.75,-0.0255,201711
4125,2017-11-16,26.22,-0.0198,201711
4126,2017-11-17,26.68,0.0175,201711
4127,2017-11-20,26.06,-0.0232,201711
4128,2017-11-21,25.61,-0.0173,201711
4129,2017-11-22,25.22,-0.0152,201711
4130,2017-11-23,25.07,-0.0059,201711
4131,2017-11-24,25.01,-0.0024,201711
4132,2017-11-27,25.09,0.0032,201711
4133,2017-11-28,25.52,0.0171,201711
4134,2017-11-29,25.59,0.0027,201711
4135,2017-11-30,25.21,-0.0148,201711
4136,2017-12-01,25.29,0.0032,201712
4137,2017-12-04,25.10,-0.0075,201712
4138,2017-12-05,25.69,0.0235,201712
4139,2017-12-06,25.61,-0.0031,201712
4140,2017-12-07,25.61,0.0000,201712
4141,2017-12-08,25.58,-0.0012,201712
4142,2017-12-11,25.44,-0.0055,201712
4143,2017-12-12,25.41,-0.0012,201712
4144,2017-12-13,25.37,-0.0016,201712
4145,2017-12-14,25.18,-0.0075,201712
4146,2017-12-15,25.18,0.0000,201712
4147,2017-12-18,25.22,0.0016,201712
4148,2017-12-19,25.25,0.0012,201712
4149,2017-12-20,25.15,-0.0040,201712
4150,2017-12-21,25.08,-0.0028,201712
4151,2017-12-22,24.85,-0.0092,201712
4152,2017-12-25,24.63,-0.0089,201712
4153,2017-12-26,24.64,0.0004,201712
4154,2017-12-27,24.28,-0.0146,201712
4155,2017-12-28,24.25,-0.0012,201712
4156,2017-12-29,24.61,0.0148,201712
4158,2018-01-02,24.79,0.0073,201801
4159,2018-01-03,24.80,0.0004,201801
4160,2018-01-04,24.87,0.0028,201801
4161,2018-01-05,24.90,0.0012,201801
4162,2018-01-08,24.72,-0.0072,201801
4163,2018-01-09,24.76,0.0016,201801
4164,2018-01-10,25.19,0.0174,201801
4165,2018-01-11,25.18,-0.0004,201801
4166,2018-01-12,24.72,-0.0183,201801
4167,2018-01-15,23.61,-0.0449,201801
4168,2018-01-16,23.14,-0.0199,201801
4169,2018-01-17,23.32,0.0078,201801
4170,2018-01-18,23.31,-0.0004,201801
4171,2018-01-19,23.56,0.0107,201801
4172,2018-01-22,24.27,0.0301,201801
4173,2018-01-23,23.98,-0.0119,201801
4174,2018-01-24,24.06,0.0033,201801
4175,2018-01-25,24.64,0.0241,201801
4176,2018-01-26,24.49,-0.0061,201801
4177,2018-01-29,24.09,-0.0163,201801
4178,2018-01-30,24.18,0.0037,201801
4179,2018-01-31,23.55,-0.0261,201801
4180,2018-02-01,23.24,-0.0132,201802
4181,2018-02-02,23.33,0.0039,201802
4182,2018-02-05,21.00,-0.0999,201802
4183,2018-02-06,19.01,-0.0948,201802
4184,2018-02-07,18.99,-0.0011,201802
4185,2018-02-08,19.29,0.0158,201802
4186,2018-02-09,18.75,-0.0280,201802
4187,2018-02-12,19.66,0.0485,201802
4188,2018-02-13,19.26,-0.0203,201802
4189,2018-02-14,19.44,0.0093,201802
4190,2018-02-22,19.81,0.0190,201802
4191,2018-02-23,20.17,0.0182,201802
4192,2018-02-26,20.64,0.0233,201802
4193,2018-02-27,20.62,-0.0010,201802
4194,2018-02-28,20.59,-0.0015,201802
4195,2018-03-01,20.75,0.0078,201803
4196,2018-03-02,20.22,-0.0255,201803
4197,2018-03-05,22.24,0.0999,201803
4198,2018-03-06,22.30,0.0027,201803
4199,2018-03-07,22.50,0.0090,201803
4200,2018-03-08,22.22,-0.0124,201803
4201,2018-03-09,22.43,0.0095,201803
4202,2018-03-12,22.90,0.0210,201803
4203,2018-03-13,22.60,-0.0131,201803
4204,2018-03-14,22.15,-0.0199,201803
4205,2018-03-15,21.90,-0.0113,201803
4206,2018-03-16,22.78,0.0402,201803
4207,2018-03-19,23.39,0.0268,201803
4208,2018-03-20,24.76,0.0586,201803
4209,2018-03-21,23.96,-0.0323,201803
4210,2018-03-22,23.71,-0.0104,201803
4211,2018-03-23,21.34,-0.1000,201803
4212,2018-03-26,21.15,-0.0089,201803
4213,2018-03-27,21.63,0.0227,201803
4214,2018-03-28,20.93,-0.0324,201803
4215,2018-03-29,21.36,0.0205,201803
4216,2018-03-30,21.61,0.0117,201803
4218,2018-04-02,21.41,-0.0093,201804
4219,2018-04-03,20.42,-0.0462,201804
4220,2018-04-04,20.45,0.0015,201804
4221,2018-04-09,20.41,-0.0020,201804
4222,2018-04-10,20.99,0.0284,201804
4223,2018-04-11,21.15,0.0076,201804
4224,2018-04-12,21.66,0.0241,201804
4225,2018-04-13,21.42,-0.0111,201804
4226,2018-04-16,20.82,-0.0280,201804
4227,2018-04-17,20.08,-0.0355,201804
4228,2018-04-18,20.45,0.0184,201804
4229,2018-04-19,20.75,0.0147,201804
4230,2018-04-20,20.06,-0.0333,201804
4231,2018-04-23,20.29,0.0115,201804
4232,2018-04-24,20.81,0.0256,201804
4233,2018-04-25,20.63,-0.0086,201804
4234,2018-04-26,19.98,-0.0315,201804
4235,2018-04-27,20.16,0.0090,201804
4237,2018-05-02,20.28,0.0060,201805
4238,2018-05-03,20.58,0.0148,201805
4239,2018-05-04,20.35,-0.0112,201805
4240,2018-05-07,20.74,0.0192,201805
4241,2018-05-08,20.92,0.0087,201805
4242,2018-05-09,21.64,0.0344,201805
4243,2018-05-10,21.55,-0.0042,201805
4244,2018-05-11,21.30,-0.0116,201805
4245,2018-05-14,21.23,-0.0033,201805
4246,2018-05-15,21.35,0.0057,201805
4247,2018-05-16,21.00,-0.0164,201805
4248,2018-05-17,21.01,0.0005,201805
4249,2018-05-18,21.00,-0.0005,201805
4250,2018-05-21,21.28,0.0133,201805
4251,2018-05-22,21.69,0.0193,201805
4252,2018-05-23,21.21,-0.0221,201805
4253,2018-05-24,20.86,-0.0165,201805
4254,2018-05-25,20.47,-0.0187,201805
4255,2018-05-28,20.27,-0.0098,201805
4256,2018-05-29,20.23,-0.0020,201805
4257,2018-05-30,19.12,-0.0549,201805
4258,2018-05-31,19.47,0.0183,201805
4259,2018-06-01,19.26,-0.0108,201806
4260,2018-06-04,19.28,0.0010,201806
4261,2018-06-05,19.59,0.0161,201806
4262,2018-06-06,19.69,0.0051,201806
4263,2018-06-07,19.57,-0.0061,201806
4264,2018-06-08,18.93,-0.0327,201806
4265,2018-06-11,18.61,-0.0169,201806
4266,2018-06-12,18.98,0.0199,201806
4267,2018-06-13,18.83,-0.0079,201806
4268,2018-06-14,18.82,-0.0005,201806
4269,2018-06-15,18.57,-0.0133,201806
4270,2018-06-19,16.72,-0.0996,201806
4271,2018-06-20,16.80,0.0048,201806
4272,2018-06-21,16.39,-0.0244,201806
4273,2018-06-22,16.83,0.0268,201806
4274,2018-06-25,17.64,0.0481,201806
4275,2018-06-26,17.63,-0.0006,201806
4276,2018-06-27,17.89,0.0147,201806
4277,2018-06-28,13.35,-0.0226,201806
4278,2018-06-29,13.55,0.0150,201806
4280,2018-07-02,13.30,-0.0185,201807
4281,2018-07-03,13.39,0.0068,201807
4282,2018-07-04,12.95,-0.0329,201807
4283,2018-07-05,12.53,-0.0324,201807
4284,2018-07-06,12.49,-0.0032,201807
4285,2018-07-09,12.87,0.0304,201807
4286,2018-07-10,13.07,0.0155,201807
4287,2018-07-11,12.48,-0.0451,201807
4288,2018-07-12,13.17,0.0553,201807
4289,2018-07-13,13.11,-0.0046,201807
4290,2018-07-16,13.08,-0.0023,201807
4291,2018-07-17,12.98,-0.0076,201807
4292,2018-07-18,13.05,0.0054,201807
4293,2018-07-19,12.60,-0.0345,201807
4294,2018-07-20,13.52,0.0730,201807
4295,2018-07-23,13.96,0.0325,201807
4296,2018-07-24,13.84,-0.0086,201807
4297,2018-07-25,13.75,-0.0065,201807
4298,2018-07-26,13.57,-0.0131,201807
4299,2018-07-27,13.58,0.0007,201807
4300,2018-07-30,13.55,-0.0022,201807
4301,2018-07-31,13.65,0.0074,201807
4302,2018-08-01,13.26,-0.0286,201808
4303,2018-08-02,12.64,-0.0468,201808
4304,2018-08-03,12.65,0.0008,201808
4305,2018-08-06,12.32,-0.0261,201808
4306,2018-08-07,12.75,0.0349,201808
4307,2018-08-08,12.62,-0.0102,201808
4308,2018-08-09,12.97,0.0277,201808
4309,2018-08-10,12.89,-0.0062,201808
4310,2018-08-13,12.83,-0.0047,201808
4311,2018-08-14,12.71,-0.0094,201808
4312,2018-08-15,12.47,-0.0189,201808
4313,2018-08-16,12.37,-0.0080,201808
4314,2018-08-17,12.30,-0.0057,201808
4315,2018-08-20,12.40,0.0081,201808
4316,2018-08-21,12.39,-0.0008,201808
4317,2018-08-22,12.23,-0.0129,201808
4318,2018-08-23,12.30,0.0057,201808
4319,2018-08-24,12.36,0.0049,201808
4320,2018-08-27,12.56,0.0162,201808
4321,2018-08-28,12.82,0.0207,201808
4322,2018-08-29,12.60,-0.0172,201808
4323,2018-08-30,12.42,-0.0143,201808
4324,2018-08-31,12.43,0.0008,201808
4325,2018-09-03,12.48,0.0040,201809
4326,2018-09-04,12.59,0.0088,201809
4327,2018-09-05,12.38,-0.0167,201809
4328,2018-09-06,12.20,-0.0145,201809
4329,2018-09-07,12.20,0.0000,201809
4330,2018-09-10,12.08,-0.0098,201809
4331,2018-09-11,12.12,0.0033,201809
4332,2018-09-12,12.19,0.0058,201809
4333,2018-09-13,12.31,0.0098,201809
4334,2018-09-14,12.20,-0.0089,201809
4335,2018-09-17,12.06,-0.0115,201809
4336,2018-09-18,12.22,0.0133,201809
4337,2018-09-19,12.31,0.0074,201809
4338,2018-09-20,12.24,-0.0057,201809
4339,2018-09-21,12.50,0.0212,201809
4340,2018-09-25,12.92,0.0336,201809
4341,2018-09-26,12.91,-0.0008,201809
4342,2018-09-27,12.67,-0.0186,201809
4343,2018-09-28,12.80,0.0103,201809
4345,2018-10-08,12.67,-0.0102,201810
4346,2018-10-09,12.88,0.0166,201810
4347,2018-10-10,12.88,0.0000,201810
4348,2018-10-11,11.77,-0.0862,201810
4349,2018-10-12,11.55,-0.0187,201810
4350,2018-10-15,11.25,-0.0260,201810
4351,2018-10-16,11.09,-0.0142,201810
4352,2018-10-17,11.25,0.0144,201810
4353,2018-10-18,10.96,-0.0258,201810
4354,2018-10-19,11.31,0.0319,201810
4355,2018-10-22,11.98,0.0592,201810
4356,2018-10-23,11.58,-0.0334,201810
4357,2018-10-24,11.64,0.0052,201810
4358,2018-10-25,11.57,-0.0060,201810
4359,2018-10-26,11.57,0.0000,201810
4360,2018-10-29,11.30,-0.0233,201810
4361,2018-10-30,11.56,0.0230,201810
4362,2018-10-31,11.62,0.0052,201810
4363,2018-11-01,11.67,0.0043,201811
4364,2018-11-02,12.09,0.0360,201811
4365,2018-11-05,12.62,0.0438,201811
4366,2018-11-06,13.03,0.0325,201811
4367,2018-11-07,12.72,-0.0238,201811
4368,2018-11-08,12.54,-0.0142,201811
4369,2018-11-09,13.03,0.0391,201811
4370,2018-11-12,13.19,0.0123,201811
4371,2018-11-13,13.27,0.0061,201811
4372,2018-11-14,13.31,0.0030,201811
4373,2018-11-15,14.11,0.0601,201811
4374,2018-11-16,14.67,0.0397,201811
4375,2018-11-19,14.30,-0.0252,201811
4376,2018-11-20,14.24,-0.0042,201811
4377,2018-11-21,15.00,0.0534,201811
4378,2018-11-22,14.51,-0.0327,201811
4379,2018-11-23,13.44,-0.0737,201811
4380,2018-11-26,13.60,0.0119,201811
4381,2018-11-27,13.77,0.0125,201811
4382,2018-11-28,13.65,-0.0087,201811
4383,2018-11-29,13.30,-0.0256,201811
4384,2018-11-30,13.31,0.0008,201811
4385,2018-12-03,14.64,0.0999,201812
4386,2018-12-04,14.48,-0.0109,201812
4387,2018-12-05,14.03,-0.0311,201812
4388,2018-12-06,13.55,-0.0342,201812
4389,2018-12-07,14.00,0.0332,201812
4390,2018-12-10,13.85,-0.0107,201812
4391,2018-12-11,13.86,0.0007,201812
4392,2018-12-12,13.66,-0.0144,201812
4393,2018-12-13,13.68,0.0015,201812
4394,2018-12-14,12.99,-0.0504,201812
4395,2018-12-17,13.25,0.0200,201812
4396,2018-12-18,13.17,-0.0060,201812
4397,2018-12-19,12.91,-0.0197,201812
4398,2018-12-20,13.27,0.0279,201812
4399,2018-12-21,13.07,-0.0151,201812
4400,2018-12-24,13.18,0.0084,201812
4401,2018-12-25,12.93,-0.0190,201812
4402,2018-12-26,13.16,0.0178,201812
4403,2018-12-27,12.73,-0.0327,201812
4404,2018-12-28,12.56,-0.0134,201812
4406,2019-01-02,12.56,0.0000,201901
4407,2019-01-03,12.55,-0.0008,201901
4408,2019-01-04,13.09,0.0430,201901
4409,2019-01-07,13.31,0.0168,201901
4410,2019-01-08,13.30,-0.0008,201901
4411,2019-01-09,13.35,0.0038,201901
4412,2019-01-10,13.26,-0.0067,201901
4413,2019-01-11,13.35,0.0068,201901
4414,2019-01-14,13.28,-0.0052,201901
4415,2019-01-15,13.75,0.0354,201901
4416,2019-01-16,13.62,-0.0095,201901
4417,2019-01-17,13.38,-0.0176,201901
4418,2019-01-18,13.43,0.0037,201901
4419,2019-01-21,13.41,-0.0015,201901
4420,2019-01-22,13.08,-0.0246,201901
4421,2019-01-23,13.46,0.0291,201901
4422,2019-01-24,13.61,0.0111,201901
4423,2019-01-25,13.83,0.0162,201901
4424,2019-01-28,13.59,-0.0174,201901
4425,2019-01-29,13.08,-0.0375,201901
4426,2019-01-30,12.80,-0.0214,201901
4427,2019-01-31,12.61,-0.0148,201901
4428,2019-02-01,13.03,0.0333,201902
4429,2019-02-11,13.29,0.0200,201902
4430,2019-02-12,13.52,0.0173,201902
4431,2019-02-13,13.83,0.0229,201902
4432,2019-02-14,13.84,0.0007,201902
4433,2019-02-15,13.99,0.0108,201902
4434,2019-02-18,14.34,0.0250,201902
4435,2019-02-19,14.51,0.0119,201902
4436,2019-02-20,14.32,-0.0131,201902
4437,2019-02-21,14.40,0.0056,201902
4438,2019-02-22,15.28,0.0611,201902
4439,2019-02-25,16.36,0.0707,201902
4440,2019-02-26,15.66,-0.0428,201902
4441,2019-02-27,16.18,0.0332,201902
4442,2019-02-28,15.99,-0.0117,201902
4443,2019-03-01,16.23,0.0150,201903
4444,2019-03-04,16.40,0.0105,201903
4445,2019-03-05,17.55,0.0701,201903
4446,2019-03-06,17.49,-0.0034,201903
4447,2019-03-07,18.10,0.0349,201903
4448,2019-03-08,16.85,-0.0691,201903
4449,2019-03-11,17.45,0.0356,201903
4450,2019-03-12,17.48,0.0017,201903
4451,2019-03-13,17.59,0.0063,201903
4452,2019-03-14,16.78,-0.0460,201903
4453,2019-03-15,17.48,0.0417,201903
4454,2019-03-18,17.67,0.0109,201903
4455,2019-03-19,17.75,0.0045,201903
4456,2019-03-20,18.00,0.0141,201903
4457,2019-03-21,17.91,-0.0050,201903
4458,2019-03-22,18.88,0.0542,201903
4460,2019-03-25,18.20,-0.0360,201903
4461,2019-03-26,17.50,-0.0385,201903
4462,2019-03-27,17.39,-0.0063,201903
4463,2019-03-28,17.72,0.0190,201903
4464,2019-03-29,17.90,0.0102,201903
4466,2019-04-01,18.21,0.0173,201904
4467,2019-04-02,18.25,0.0022,201904
4468,2019-04-03,19.00,0.0411,201904
4469,2019-04-04,18.68,-0.0168,201904
4470,2019-04-08,18.12,-0.0300,201904
4471,2019-04-09,18.19,0.0039,201904
4472,2019-04-10,18.00,-0.0104,201904
4473,2019-04-11,17.60,-0.0222,201904
4474,2019-04-12,17.76,0.0091,201904
4475,2019-04-15,17.92,0.0090,201904
4476,2019-04-16,18.15,0.0128,201904
4477,2019-04-17,18.04,-0.0061,201904
4478,2019-04-18,17.72,-0.0177,201904
4479,2019-04-19,17.81,0.0051,201904
4480,2019-04-22,18.11,0.0168,201904
4481,2019-04-23,17.63,-0.0265,201904
4482,2019-04-24,17.75,0.0068,201904
4483,2019-04-25,16.82,-0.0524,201904
4484,2019-04-26,16.68,-0.0083,201904
4485,2019-04-29,15.85,-0.0498,201904
4486,2019-04-30,16.54,0.0435,201904
4487,2019-05-06,15.86,-0.0411,201905
4488,2019-05-07,16.26,0.0252,201905
4489,2019-05-08,16.21,-0.0031,201905
4490,2019-05-09,15.65,-0.0345,201905
4491,2019-05-10,16.27,0.0396,201905
4492,2019-05-13,16.39,0.0074,201905
4493,2019-05-14,16.36,-0.0018,201905
4494,2019-05-15,16.53,0.0104,201905
4495,2019-05-16,16.69,0.0097,201905
4496,2019-05-17,15.95,-0.0443,201905
4497,2019-05-20,16.07,0.0075,201905
4498,2019-05-21,16.39,0.0199,201905
4499,2019-05-22,16.36,-0.0018,201905
4500,2019-05-23,16.31,-0.0031,201905
4501,2019-05-24,16.26,-0.0031,201905
4502,2019-05-27,16.60,0.0209,201905
4503,2019-05-28,17.05,0.0271,201905
4504,2019-05-29,17.05,0.0000,201905
4505,2019-05-30,16.95,-0.0059,201905
4506,2019-05-31,16.77,-0.0106,201905
4507,2019-06-03,16.60,-0.0101,201906
4508,2019-06-04,16.39,-0.0127,201906
4509,2019-06-05,16.61,0.0134,201906
4510,2019-06-06,16.37,-0.0144,201906
4511,2019-06-10,16.91,0.0330,201906
4512,2019-06-11,17.43,0.0308,201906
4513,2019-06-12,13.27,-0.0045,201906
4514,2019-06-13,13.08,-0.0143,201906
4515,2019-06-14,12.85,-0.0176,201906
4516,2019-06-17,13.00,0.0117,201906
4517,2019-06-18,13.02,0.0015,201906
4518,2019-06-19,13.07,0.0038,201906
4519,2019-06-20,13.51,0.0337,201906
4520,2019-06-21,13.51,0.0000,201906
4521,2019-06-24,13.37,-0.0104,201906
4522,2019-06-25,13.25,-0.0090,201906
4523,2019-06-26,13.25,0.0000,201906
4524,2019-06-27,13.26,0.0008,201906
4525,2019-06-28,12.74,-0.0392,201906
4527,2019-07-01,13.43,0.0542,201907
4528,2019-07-02,13.50,0.0052,201907
4529,2019-07-03,13.45,-0.0037,201907
4530,2019-07-04,13.27,-0.0134,201907
4531,2019-07-05,13.34,0.0053,201907
4532,2019-07-08,12.97,-0.0277,201907
4533,2019-07-09,12.83,-0.0108,201907
4534,2019-07-10,13.03,0.0156,201907
4535,2019-07-11,12.90,-0.0100,201907
4536,2019-07-12,12.98,0.0062,201907
4537,2019-07-15,13.05,0.0054,201907
4538,2019-07-16,12.97,-0.0061,201907
4539,2019-07-17,12.85,-0.0093,201907
4540,2019-07-18,12.66,-0.0148,201907
4541,2019-07-19,12.69,0.0024,201907
4542,2019-07-22,12.07,-0.0489,201907
4543,2019-07-23,12.61,0.0447,201907
4544,2019-07-24,12.54,-0.0056,201907
4545,2019-07-25,12.63,0.0072,201907
4546,2019-07-26,12.59,-0.0032,201907
4547,2019-07-29,12.36,-0.0183,201907
4548,2019-07-30,12.94,0.0469,201907
4549,2019-07-31,12.79,-0.0116,201907
4550,2019-08-01,12.85,0.0047,201908
4551,2019-08-02,12.58,-0.0210,201908
4552,2019-08-05,12.21,-0.0294,201908
4553,2019-08-06,11.68,-0.0434,201908
4554,2019-08-07,11.56,-0.0103,201908
4555,2019-08-08,11.63,0.0061,201908
4556,2019-08-09,11.61,-0.0017,201908
4557,2019-08-12,11.88,0.0233,201908
4558,2019-08-13,11.72,-0.0135,201908
4559,2019-08-14,11.81,0.0077,201908
4560,2019-08-15,11.79,-0.0017,201908
4561,2019-08-16,11.78,-0.0008,201908
4562,2019-08-19,12.30,0.0441,201908
4563,2019-08-20,12.18,-0.0098,201908
4564,2019-08-21,12.19,0.0008,201908
4565,2019-08-22,12.18,-0.0008,201908
4566,2019-08-23,12.23,0.0041,201908
4567,2019-08-26,11.95,-0.0229,201908
4568,2019-08-27,12.32,0.0310,201908
4569,2019-08-28,12.38,0.0049,201908
4570,2019-08-29,12.48,0.0081,201908
4571,2019-08-30,12.33,-0.0120,201908
4573,2019-09-02,12.31,-0.0016,201909
4574,2019-09-03,12.12,-0.0154,201909
4575,2019-09-04,12.17,0.0041,201909
4576,2019-09-05,12.37,0.0164,201909
4577,2019-09-06,12.35,-0.0016,201909
4578,2019-09-09,12.64,0.0235,201909
4579,2019-09-10,12.67,0.0024,201909
4580,2019-09-11,12.78,0.0087,201909
4581,2019-09-12,12.78,0.0000,201909
4582,2019-09-16,12.69,-0.0070,201909
4583,2019-09-17,12.37,-0.0252,201909
4584,2019-09-18,12.30,-0.0057,201909
4585,2019-09-19,12.31,0.0008,201909
4586,2019-09-20,12.36,0.0041,201909
4587,2019-09-23,12.19,-0.0138,201909
4588,2019-09-24,12.16,-0.0025,201909
4589,2019-09-25,11.90,-0.0214,201909
4590,2019-09-26,11.76,-0.0118,201909
4591,2019-09-27,11.88,0.0102,201909
4592,2019-09-30,11.69,-0.0160,201909
4593,2019-10-08,11.64,-0.0043,201910
4594,2019-10-09,11.61,-0.0026,201910
4595,2019-10-10,11.69,0.0069,201910
4596,2019-10-11,11.91,0.0188,201910
4597,2019-10-14,12.27,0.0302,201910
4598,2019-10-15,12.13,-0.0114,201910
4599,2019-10-16,12.02,-0.0091,201910
4600,2019-10-17,8.39,-0.0228,201910
4601,2019-10-18,8.15,-0.0286,201910
4602,2019-10-21,8.01,-0.0172,201910
4603,2019-10-22,8.08,0.0087,201910
4604,2019-10-23,7.99,-0.0111,201910
4605,2019-10-24,8.11,0.0150,201910
4606,2019-10-25,8.10,-0.0012,201910
4607,2019-10-28,8.42,0.0395,201910
4608,2019-10-29,8.26,-0.0190,201910
4609,2019-10-30,8.12,-0.0169,201910
4610,2019-10-31,8.09,-0.0037,201910
4611,2019-11-01,8.28,0.0235,201911
4612,2019-11-04,8.27,-0.0012,201911
4613,2019-11-05,8.39,0.0145,201911
4614,2019-11-06,8.31,-0.0095,201911
4615,2019-11-07,8.40,0.0108,201911
4616,2019-11-08,8.43,0.0036,201911
4617,2019-11-11,8.22,-0.0249,201911
4618,2019-11-12,8.36,0.0170,201911
4619,2019-11-13,8.36,0.0000,201911
4620,2019-11-14,8.26,-0.0120,201911
4621,2019-11-15,8.15,-0.0133,201911
4622,2019-11-18,8.18,0.0037,201911
4623,2019-11-19,8.24,0.0073,201911
4624,2019-11-20,8.09,-0.0182,201911
4625,2019-11-21,8.02,-0.0087,201911
4626,2019-11-22,7.92,-0.0125,201911
4627,2019-11-25,7.94,0.0025,201911
4628,2019-11-26,7.97,0.0038,201911
4629,2019-11-27,8.01,0.0050,201911
4630,2019-11-28,7.97,-0.0050,201911
4631,2019-11-29,8.02,0.0063,201911
4632,2019-12-02,8.11,0.0112,201912
4633,2019-12-03,8.13,0.0025,201912
4634,2019-12-04,8.12,-0.0012,201912
4635,2019-12-05,8.14,0.0025,201912
4636,2019-12-06,8.14,0.0000,201912
4637,2019-12-09,8.18,0.0049,201912
4638,2019-12-10,8.21,0.0037,201912
4639,2019-12-11,8.16,-0.0061,201912
4640,2019-12-12,8.12,-0.0049,201912
4641,2019-12-13,8.34,0.0271,201912
4642,2019-12-16,8.39,0.0060,201912
4643,2019-12-17,8.61,0.0262,201912
4644,2019-12-18,8.74,0.0151,201912
4645,2019-12-19,8.70,-0.0046,201912
4646,2019-12-20,8.68,-0.0023,201912
4647,2019-12-23,8.37,-0.0357,201912
4648,2019-12-24,8.42,0.0060,201912
4649,2019-12-25,8.39,-0.0036,201912
4650,2019-12-26,8.49,0.0119,201912
4651,2019-12-27,8.53,0.0047,201912
4652,2019-12-30,8.82,0.0340,201912
4653,2019-12-31,8.73,-0.0102,201912
4654,2020-01-02,8.88,0.0172,202001
4655,2020-01-03,9.13,0.0282,202001
4656,2020-01-06,9.02,-0.0120,202001
4657,2020-01-07,9.09,0.0078,202001
4658,2020-01-08,8.92,-0.0187,202001
4659,2020-01-09,9.81,0.0998,202001
4660,2020-01-10,9.77,-0.0041,202001
4661,2020-01-13,9.76,-0.0010,202001
4662,2020-01-14,10.00,0.0246,202001
4663,2020-01-15,10.34,0.0340,202001
4664,2020-01-16,10.08,-0.0251,202001
4665,2020-01-17,10.09,0.0010,202001
4666,2020-01-20,9.99,-0.0099,202001
4667,2020-01-21,9.57,-0.0420,202001
4668,2020-01-22,9.64,0.0073,202001
4669,2020-01-23,9.21,-0.0446,202001
4670,2020-02-03,8.29,-0.0999,202002
4671,2020-02-04,8.00,-0.0350,202002
4672,2020-02-05,8.12,0.0150,202002
4673,2020-02-06,8.29,0.0209,202002
4674,2020-02-07,8.48,0.0229,202002
4675,2020-02-10,8.77,0.0342,202002
4676,2020-02-11,9.05,0.0319,202002
4677,2020-02-12,9.12,0.0077,202002
4678,2020-02-13,9.25,0.0143,202002
4679,2020-02-14,9.35,0.0108,202002
4680,2020-02-17,9.46,0.0118,202002
4681,2020-02-18,9.32,-0.0148,202002
4682,2020-02-19,9.34,0.0021,202002
4683,2020-02-20,9.62,0.0300,202002
4684,2020-02-21,10.58,0.0998,202002
4685,2020-02-24,10.85,0.0255,202002
4686,2020-02-25,10.51,-0.0313,202002
4687,2020-02-26,9.99,-0.0495,202002
4688,2020-02-27,10.02,0.0030,202002
4689,2020-02-28,9.32,-0.0699,202002
4690,2020-03-02,9.79,0.0504,202003
4691,2020-03-03,9.90,0.0112,202003
4692,2020-03-04,9.97,0.0071,202003
4693,2020-03-05,10.14,0.0171,202003
4694,2020-03-06,10.23,0.0089,202003
4695,2020-03-09,9.95,-0.0274,202003
4696,2020-03-10,10.10,0.0151,202003
4697,2020-03-11,9.92,-0.0178,202003
4698,2020-03-12,9.75,-0.0171,202003
4699,2020-03-13,9.53,-0.0226,202003
4700,2020-03-16,8.94,-0.0619,202003
4701,2020-03-17,8.97,0.0034,202003
4702,2020-03-18,8.65,-0.0357,202003
4703,2020-03-19,8.87,0.0254,202003
4704,2020-03-20,8.95,0.0090,202003
4705,2020-03-23,8.64,-0.0346,202003
4706,2020-03-24,8.89,0.0289,202003
4707,2020-03-25,8.92,0.0034,202003
4708,2020-03-26,8.65,-0.0303,202003
4709,2020-03-27,8.70,0.0058,202003
4711,2020-03-30,8.47,-0.0264,202003
4712,2020-03-31,8.55,0.0094,202003
4713,2020-04-01,8.39,-0.0187,202004
4714,2020-04-02,8.53,0.0167,202004
4715,2020-04-03,8.52,-0.0012,202004
4716,2020-04-07,8.73,0.0246,202004
4717,2020-04-08,8.80,0.0080,202004
4718,2020-04-09,8.91,0.0125,202004
4719,2020-04-10,8.74,-0.0191,202004
4720,2020-04-13,8.75,0.0011,202004
4721,2020-04-14,8.87,0.0137,202004
4722,2020-04-15,8.74,-0.0147,202004
4723,2020-04-16,9.61,0.0995,202004
4724,2020-04-17,9.47,-0.0146,202004
4725,2020-04-20,9.46,-0.0011,202004
4726,2020-04-21,9.72,0.0275,202004
4727,2020-04-22,9.79,0.0072,202004
4728,2020-04-23,9.51,-0.0286,202004
4729,2020-04-24,9.90,0.0410,202004
4730,2020-04-27,9.92,0.0020,202004
4731,2020-04-28,9.80,-0.0121,202004
4732,2020-04-29,9.45,-0.0357,202004
4733,2020-04-30,9.55,0.0106,202004
4734,2020-05-06,9.55,0.0000,202005
4735,2020-05-07,9.42,-0.0136,202005
4736,2020-05-08,9.53,0.0117,202005
4737,2020-05-11,9.72,0.0199,202005
4738,2020-05-12,9.57,-0.0154,202005
4739,2020-05-13,9.56,-0.0010,202005
4740,2020-05-14,9.58,0.0021,202005
4741,2020-05-15,9.56,-0.0021,202005
4742,2020-05-18,9.13,-0.0450,202005
