code,date,close
600820,2016/12/30,11.01
600820,2017/01/26,11.2
600820,2017/02/28,11.73
600820,2017/03/31,10.45
600820,2017/04/28,10.24
600820,2017/05/31,9.6
600820,2017/06/30,10.1
600820,2017/07/31,9.55
600820,2017/08/31,10.13
600820,2017/09/29,9.69
600820,2017/10/31,9.54
600820,2017/11/30,8.94
600820,2017/12/29,8.36
600820,2018/01/31,8.26
600820,2018/02/28,7.6
600820,2018/03/30,7.24
600820,2018/04/27,6.98
600820,2018/05/31,7
600820,2018/06/29,5.91
600820,2018/07/31,6.36
600820,2018/08/31,6.02
600820,2018/09/28,6.11
600820,2018/10/31,5.7
600820,2018/11/30,5.8
600820,2018/12/28,6.26
600820,2019/01/31,6.44
600820,2019/02/28,7.2
600820,2019/03/29,7.34
600820,2019/04/30,6.9
600820,2019/05/31,6.4
600820,2019/06/28,6.31
600820,2019/07/31,6.17
600820,2019/08/30,5.92
600820,2019/09/30,5.89
600820,2019/10/31,5.82
600820,2019/11/29,5.88
600820,2019/12/31,6.04
600820,2020/01/23,5.82
600820,2020/02/28,5.6
600820,2020/03/31,5.53
600820,2020/04/30,5.72
600820,2020/05/29,6.26
600820,2020/06/30,5.65
600820,2020/07/31,6.02
600820,2020/08/31,5.98
600820,2020/09/30,5.62
600820,2020/10/30,5.58
600820,2020/11/30,5.78
600820,2020/12/31,5.41
600820,2021/01/29,5.18
600820,2021/02/26,5.32
600820,2021/03/31,5.46
600820,2021/04/30,5.27
600820,2021/05/31,5.21
600820,2021/06/30,5.29
600820,2021/07/30,4.88
600820,2021/08/31,5.37
600820,2021/09/30,5.65
600820,2021/10/29,5.12
600820,2021/11/30,5.04
600820,2021/12/31,5.38
