,yyyymm,Ret,Rfree,ExRet,DP,EP,VOL,BILL,BOND,TERM,CREDIT,PPIG,IPG,MA112,MA312,MOM6,DPL1,EPL1,VOLL1,BILLL1,BONDL1,TERML1,CREDITL1,PPIGL1,IPGL1,MA112L1,MA312L1,MOM6L1
100,193505,0.038135,0.000125,0.038010,-3.073112,-2.503875,0.205316,-0.000417,-0.001175,0.0261,0.0089,0.000000,0.000000,1,0,1,-3.033803,-2.506694,0.219919,-0.000417,-0.002008,0.0254,0.0097,0.729927,-1.826966,1.0,0.0,1.0
101,193506,0.070533,0.000125,0.070408,-3.146305,-2.536046,0.222123,-0.000408,-0.001617,0.0255,0.0091,0.000000,1.395724,1,1,1,-3.073112,-2.503875,0.205316,-0.000417,-0.001175,0.0261,0.0089,0.000000,0.000000,1.0,0.0,1.0
102,193507,0.083814,0.000125,0.083689,-3.226122,-2.636654,0.209087,-0.000408,-0.001650,0.0253,0.0088,-0.724638,0.000000,1,1,1,-3.146305,-2.536046,0.222123,-0.000408,-0.001617,0.0255,0.0091,0.000000,1.395724,1.0,1.0,1.0
103,193508,0.026569,0.000133,0.026436,-3.247552,-2.679315,0.197480,-0.000408,-0.000200,0.0266,0.0079,1.459854,3.670697,1,1,1,-3.226122,-2.636654,0.209087,-0.000408,-0.001650,0.0253,0.0088,-0.724638,0.000000,1.0,1.0,1.0
104,193509,0.025526,0.000167,0.025359,-3.271123,-2.724580,0.206637,-0.000283,0.000133,0.0266,0.0077,0.000000,2.653948,1,1,1,-3.247552,-2.679315,0.197480,-0.000408,-0.000200,0.0266,0.0079,1.459854,3.670697,1.0,1.0,1.0
105,193510,0.071803,0.000167,0.071636,-3.321031,-2.796960,0.220798,0.000125,0.000008,0.0259,0.0073,0.000000,3.018040,1,1,1,-3.271123,-2.724580,0.206637,-0.000283,0.000133,0.0266,0.0077,0.000000,2.653948,1.0,1.0,1.0
106,193511,0.051943,0.000133,0.051810,-3.337625,-2.835533,0.208455,0.000183,0.000267,0.0260,0.0067,0.000000,2.091077,1,1,1,-3.321031,-2.796960,0.220798,0.000125,0.000008,0.0259,0.0073,0.000000,3.018040,1.0,1.0,1.0
107,193512,0.039887,0.000125,0.039762,-3.352514,-2.871928,0.222639,-0.000142,0.000008,0.0260,0.0068,0.719424,1.229836,1,1,1,-3.337625,-2.835533,0.208455,0.000183,0.000267,0.0260,0.0067,0.000000,2.091077,1.0,1.0,1.0
108,193601,0.071832,0.000167,0.071665,-3.394928,-2.922323,0.233300,-0.000175,0.000875,0.0270,0.0052,-0.714286,-1.619859,1,1,1,-3.352514,-2.871928,0.222639,-0.000142,0.000008,0.0260,0.0068,0.719424,1.229836,1.0,1.0,1.0
109,193602,0.022461,0.000167,0.022294,-3.390941,-2.926052,0.228097,0.000325,0.000425,0.0261,0.0051,0.000000,-2.468310,1,1,1,-3.394928,-2.922323,0.233300,-0.000175,0.000875,0.0270,0.0052,-0.714286,-1.619859,1.0,1.0,1.0
110,193603,0.024029,0.000167,0.023862,-3.395850,-2.938425,0.225411,0.000317,-0.000183,0.0255,0.0054,-1.438849,1.266151,1,1,1,-3.390941,-2.926052,0.228097,0.000325,0.000425,0.0261,0.0051,0.000000,-2.468310,1.0,1.0,1.0
111,193604,-0.077588,0.000167,-0.077755,-3.282849,-2.820943,0.218571,0.000275,-0.000325,0.0254,0.0055,0.000000,6.250094,1,1,1,-3.395850,-2.938425,0.225411,0.000317,-0.000183,0.0255,0.0054,-1.438849,1.266151,1.0,1.0,1.0
112,193605,0.053106,0.000167,0.052939,-3.295837,-2.829747,0.223988,0.000233,-0.000400,0.0253,0.0054,-1.459854,1.959868,1,1,1,-3.282849,-2.820943,0.218571,0.000275,-0.000325,0.0254,0.0055,0.000000,6.250094,1.0,1.0,1.0
113,193606,0.032542,0.000167,0.032375,-3.295163,-2.825160,0.210242,0.000192,-0.000425,0.0253,0.0051,1.481481,1.923584,1,1,1,-3.295837,-2.829747,0.223988,0.000233,-0.000400,0.0253,0.0054,-1.459854,1.959868,1.0,1.0,1.0
114,193607,0.073442,0.000125,0.073317,-3.325288,-2.868530,0.206490,0.000150,-0.000650,0.0251,0.0052,1.459854,1.885918,1,1,1,-3.295163,-2.825160,0.210242,0.000192,-0.000425,0.0253,0.0051,1.481481,1.923584,1.0,1.0,1.0
115,193608,0.014124,0.000167,0.013957,-3.299596,-2.855345,0.201987,-0.000350,-0.001208,0.0249,0.0057,0.719424,1.481878,1,1,1,-3.325288,-2.868530,0.206490,0.000150,-0.000650,0.0251,0.0052,1.459854,1.885918,1.0,1.0,1.0
116,193609,0.004817,0.000133,0.004684,-3.267510,-2.835089,0.194495,0.000117,-0.000692,0.0248,0.0050,0.000000,1.825299,1,1,1,-3.299596,-2.855345,0.201987,-0.000350,-0.001208,0.0249,0.0057,0.719424,1.481878,1.0,1.0,1.0
117,193610,0.076281,0.000108,0.076173,-3.281414,-2.879392,0.196115,-0.000250,-0.000508,0.0253,0.0049,0.000000,1.434063,1,1,1,-3.267510,-2.835089,0.194495,0.000117,-0.000692,0.0248,0.0050,0.000000,1.825299,1.0,1.0,1.0
118,193611,0.010666,0.000092,0.010574,-3.230323,-2.856239,0.181181,-0.000492,-0.001517,0.0244,0.0058,1.428571,2.826301,1,1,1,-3.281414,-2.879392,0.196115,-0.000250,-0.000508,0.0253,0.0049,0.000000,1.434063,1.0,1.0,1.0
119,193612,-0.003830,0.000100,-0.003930,-3.172250,-2.823943,0.168135,-0.000650,-0.001542,0.0244,0.0055,2.112676,3.092349,1,1,1,-3.230323,-2.856239,0.181181,-0.000492,-0.001517,0.0244,0.0058,1.428571,2.826301,1.0,1.0,1.0
120,193701,0.036648,0.000142,0.036506,-3.195593,-2.832092,0.155406,-0.000525,-0.001017,0.0246,0.0052,2.068966,-0.333422,1,1,1,-3.172250,-2.823943,0.168135,-0.000650,-0.001542,0.0244,0.0055,2.112676,3.092349,1.0,1.0,1.0
121,193702,0.018483,0.000125,0.018358,-3.196464,-2.818398,0.153966,0.000000,-0.001283,0.0236,0.0069,0.675676,1.338148,1,1,1,-3.195593,-2.832092,0.155406,-0.000525,-0.001017,0.0246,0.0052,2.068966,-0.333422,1.0,1.0,1.0
122,193703,-0.003511,0.000317,-0.003828,-3.173599,-2.781557,0.146543,-0.000158,0.001833,0.0270,0.0047,1.342282,2.310837,1,1,1,-3.196464,-2.818398,0.153966,0.000000,-0.001283,0.0236,0.0069,0.675676,1.338148,1.0,1.0,1.0
123,193704,-0.080646,0.000467,-0.081113,-3.047570,-2.676891,0.147649,0.001992,0.001650,0.0246,0.0058,0.662252,0.000000,0,1,0,-3.173599,-2.781557,0.146543,-0.000158,0.001833,0.0270,0.0047,1.342282,2.310837,1.0,1.0,1.0
124,193705,-0.005699,0.000342,-0.006041,-2.999429,-2.648946,0.130498,0.003492,0.001375,0.0226,0.0051,-0.657895,0.322663,0,1,0,-3.047570,-2.676891,0.147649,0.001992,0.001650,0.0246,0.0058,0.662252,0.000000,0.0,1.0,0.0
125,193706,-0.053803,0.000300,-0.054103,-2.908721,-2.577364,0.138190,0.001817,0.001575,0.0244,0.0043,-0.662252,-1.286502,0,0,0,-2.999429,-2.648946,0.130498,0.003492,0.001375,0.0226,0.0051,-0.657895,0.322663,0.0,1.0,0.0
126,193707,0.098991,0.000233,0.098758,-3.034560,-2.660885,0.147433,0.001183,0.000725,0.0241,0.0048,1.333333,0.651634,1,0,0,-2.908721,-2.577364,0.138190,0.001817,0.001575,0.0244,0.0043,-0.662252,-1.286502,0.0,0.0,0.0
127,193708,-0.051183,0.000242,-0.051425,-3.006598,-2.589993,0.160841,0.000275,0.001442,0.0258,0.0038,-0.657895,-0.647416,0,0,0,-3.034560,-2.660885,0.147433,0.001183,0.000725,0.0241,0.0048,1.333333,0.651634,1.0,0.0,0.0
128,193709,-0.139610,0.000258,-0.139868,-2.883131,-2.422915,0.209610,0.000300,0.001108,0.0255,0.0044,0.000000,-3.256996,0,0,0,-3.006598,-2.589993,0.160841,0.000275,0.001442,0.0258,0.0038,-0.657895,-0.647416,0.0,0.0,0.0
129,193710,-0.102722,0.000167,-0.102889,-2.762927,-2.340512,0.219176,0.000375,0.000892,0.0252,0.0044,-2.649007,-7.408083,0,0,0,-2.883131,-2.422915,0.209610,0.000300,0.001108,0.0255,0.0044,0.000000,-3.256996,0.0,0.0,0.0
130,193711,-0.084289,0.000075,-0.084364,-2.643568,-2.259426,0.245813,-0.000783,0.000217,0.0258,0.0046,-2.040816,-9.818134,0,0,0,-2.762927,-2.340512,0.219176,0.000375,0.000892,0.0252,0.0044,-2.649007,-7.408083,0.0,0.0,0.0
131,193712,-0.045828,0.000092,-0.045920,-2.579269,-2.233908,0.261008,-0.001867,-0.000433,0.0264,0.0048,-2.083333,-8.870381,0,0,0,-2.643568,-2.259426,0.245813,-0.000783,0.000217,0.0258,0.0046,-2.040816,-9.818134,0.0,0.0,0.0
132,193801,0.012163,0.000083,0.012080,-2.600821,-2.295436,0.252149,-0.001658,-0.000742,0.0260,0.0046,-0.709220,-2.212955,0,0,0,-2.579269,-2.233908,0.261008,-0.001867,-0.000433,0.0264,0.0048,-2.083333,-8.870381,0.0,0.0,0.0
133,193802,0.065757,0.000067,0.065690,-2.668287,-2.405274,0.269253,-0.001700,-0.001167,0.0258,0.0052,-1.428571,-0.905214,0,0,0,-2.600821,-2.295436,0.252149,-0.001658,-0.000742,0.0260,0.0046,-0.709220,-2.212955,0.0,0.0,0.0
134,193803,-0.254106,0.000067,-0.254173,-2.388528,-2.170525,0.359918,-0.001842,-0.000567,0.0265,0.0049,-0.724638,0.000000,0,0,0,-2.668287,-2.405274,0.269253,-0.001700,-0.001167,0.0258,0.0052,-1.428571,-0.905214,0.0,0.0,0.0
135,193804,0.142667,0.000075,0.142592,-2.537829,-2.373790,0.382357,-0.001592,-0.001758,0.0251,0.0071,-1.459854,-1.826966,0,0,0,-2.388528,-2.170525,0.359918,-0.001842,-0.000567,0.0265,0.0049,-0.724638,0.000000,0.0,0.0,0.0
136,193805,-0.039973,0.000042,-0.040015,-2.510031,-2.405113,0.394758,-0.001100,-0.001750,0.0248,0.0065,0.000000,-2.324527,0,0,0,-2.537829,-2.373790,0.382357,-0.001592,-0.001758,0.0251,0.0071,-1.459854,-1.826966,0.0,0.0,0.0
137,193806,0.253519,0.000042,0.253477,-2.748656,-2.708916,0.467015,-0.001200,-0.001333,0.0254,0.0067,0.000000,0.952627,0,0,1,-2.510031,-2.405113,0.394758,-0.001100,-0.001750,0.0248,0.0065,0.000000,-2.324527,0.0,0.0,0.0
138,193807,0.074738,0.000058,0.074680,-2.855503,-2.846201,0.458240,-0.000942,-0.001367,0.0252,0.0065,0.740741,5.660120,1,0,1,-2.748656,-2.708916,0.467015,-0.001200,-0.001333,0.0254,0.0067,0.000000,0.952627,0.0,0.0,1.0
139,193808,-0.025901,0.000050,-0.025951,-2.865800,-2.890372,0.449093,-0.000567,-0.000942,0.0252,0.0059,-1.470588,5.356913,1,1,1,-2.855503,-2.846201,0.458240,-0.000942,-0.001367,0.0252,0.0065,0.740741,5.660120,1.0,0.0,1.0
140,193809,0.016932,0.000067,0.016865,-2.920225,-2.982745,0.404708,-4.750000e-04,-0.000733,0.0253,0.0062,0.746269,2.965343,1,1,1,-2.865800,-2.890372,0.449093,-5.666667e-04,-0.000942,0.0252,0.0059,-1.470588,5.356913,1.0,1.0,1.0
141,193810,0.078960,0.000042,0.078918,-3.072238,-3.045281,0.396111,-8.333333e-05,-0.000992,0.0246,0.0061,-0.740741,2.469796,1,1,1,-2.920225,-2.982745,0.404708,-4.750000e-04,-0.000733,0.0253,0.0062,0.746269,2.965343,1.0,1.0,1.0
142,193811,-0.026207,0.000033,-0.026240,-3.123780,-3.000720,0.375097,-2.583333e-04,-0.000517,0.0252,0.0053,0.000000,4.015662,1,1,1,-3.072238,-3.045281,0.396111,-8.333333e-05,-0.000992,0.0246,0.0061,-0.740741,2.469796,1.0,1.0,1.0
143,193812,0.044810,0.000025,0.044785,-3.254319,-3.027261,0.374729,-3.166667e-04,-0.000842,0.0248,0.0056,-0.746269,1.158608,1,1,1,-3.123780,-3.000720,0.375097,-2.583333e-04,-0.000517,0.0252,0.0053,0.000000,4.015662,1.0,1.0,1.0
144,193901,-0.070506,0.000025,-0.070531,-3.176430,-2.920077,0.395837,-3.500000e-04,-0.000958,0.0246,0.0052,0.000000,0.000000,1,1,0,-3.254319,-3.027261,0.374729,-3.166667e-04,-0.000842,0.0248,0.0056,-0.746269,1.158608,1.0,1.0,1.0
145,193902,0.039292,0.000025,0.039267,-3.201959,-2.917508,0.386262,-2.916667e-04,-0.001167,0.0242,0.0055,0.000000,0.763559,1,1,1,-3.176430,-2.920077,0.395837,-3.500000e-04,-0.000958,0.0246,0.0052,0.000000,0.000000,1.0,1.0,0.0
146,193903,-0.134821,0.000025,-0.134846,-3.050002,-2.738566,0.343105,-2.500000e-04,-0.001667,0.0234,0.0062,-0.751880,0.378886,0,1,0,-3.201959,-2.917508,0.386262,-2.916667e-04,-0.001167,0.0242,0.0055,0.000000,0.763559,1.0,1.0,1.0
147,193904,-0.006611,0.000025,-0.006636,-3.038133,-2.709883,0.293880,-2.083333e-04,-0.002217,0.0226,0.0073,-0.757576,-0.377456,0,0,0,-3.050002,-2.738566,0.343105,-2.500000e-04,-0.001667,0.0234,0.0062,-0.751880,0.378886,0.0,1.0,0.0
148,193905,0.069557,0.000025,0.069532,-3.092192,-2.747616,0.304583,-1.583333e-04,-0.003083,0.0214,0.0080,0.000000,-0.378886,0,0,0,-3.038133,-2.709883,0.293880,-2.083333e-04,-0.002217,0.0226,0.0073,-0.757576,-0.377456,0.0,0.0,0.0
149,193906,-0.061810,0.000025,-0.061835,-3.019965,-2.659523,0.235223,-1.416667e-04,-0.002367,0.0218,0.0071,-0.763359,2.281964,0,0,0,-3.092192,-2.747616,0.304583,-1.583333e-04,-0.003083,0.0214,0.0080,0.000000,-0.378886,0.0,0.0,0.0
150,193907,0.111310,0.000033,0.111277,-3.104421,-2.740978,0.248455,-1.250000e-04,-0.002800,0.0210,0.0076,0.000000,2.973394,0,0,0,-3.019965,-2.659523,0.235223,-1.416667e-04,-0.002367,0.0218,0.0071,-0.763359,2.281964,0.0,0.0,0.0
151,193908,-0.067551,0.000042,-0.067593,-3.011963,-2.645639,0.263524,5.421011e-20,-0.000767,0.0227,0.0062,-0.769231,1.444420,0,0,0,-3.104421,-2.740978,0.248455,-1.250000e-04,-0.002800,0.0210,0.0076,0.000000,2.973394,0.0,0.0,0.0
152,193909,0.181167,0.000117,0.181050,-3.146305,-2.777208,0.322944,1.083333e-04,0.003775,0.0273,0.0047,5.426357,6.050092,1,1,1,-3.011963,-2.645639,0.263524,5.421011e-20,-0.000767,0.0227,0.0062,-0.769231,1.444420,0.0,0.0,0.0
153,193910,-0.016887,0.000042,-0.016929,-3.096513,-2.726140,0.300486,9.583333e-04,0.000733,0.0233,0.0068,0.735294,5.032414,1,1,1,-3.146305,-2.777208,0.322944,1.083333e-04,0.003775,0.0273,0.0047,5.426357,6.050092,1.0,1.0,1.0
154,193911,-0.040532,0.000042,-0.040574,-3.012262,-2.640698,0.305669,5.833333e-05,-0.000192,0.0231,0.0064,-0.729927,2.556589,1,1,1,-3.096513,-2.726140,0.300486,9.583333e-04,0.000733,0.0233,0.0068,0.735294,5.032414,1.0,1.0,1.0
155,193912,0.028177,0.000033,0.028144,-3.002964,-2.630289,0.299651,5.000000e-05,-0.000975,0.0221,0.0068,0.735294,0.000000,1,1,1,-3.012262,-2.640698,0.305669,5.833333e-05,-0.000192,0.0231,0.0064,-0.729927,2.556589,1.0,1.0,1.0
156,194001,-0.035927,0.000008,-0.035935,-2.961739,-2.561635,0.287140,-5.833333e-05,-0.000508,0.0225,0.0059,0.000000,-1.246428,1,1,1,-3.002964,-2.630289,0.299651,5.000000e-05,-0.000975,0.0221,0.0068,0.735294,0.000000,1.0,1.0,1.0
157,194002,0.013139,0.000017,0.013122,-2.963022,-2.536504,0.277678,-3.416667e-04,-0.000467,0.0227,0.0058,-0.729927,-3.154261,1,1,1,-2.961739,-2.561635,0.287140,-5.833333e-05,-0.000508,0.0225,0.0059,0.000000,-1.246428,1.0,1.0,1.0
158,194003,0.013561,0.000017,0.013544,-2.967561,-2.515576,0.233806,-2.333333e-04,-0.001583,0.0213,0.0069,-0.735294,-2.280720,1,1,0,-2.963022,-2.536504,0.277678,-3.416667e-04,-0.000467,0.0227,0.0058,-0.729927,-3.154261,1.0,1.0,1.0
159,194004,-0.004478,0.000017,-0.004495,-2.952124,-2.493968,0.233034,-2.250000e-04,-0.001008,0.0218,0.0062,0.000000,2.000530,1,1,0,-2.967561,-2.515576,0.233806,-2.333333e-04,-0.001583,0.0213,0.0069,-0.735294,-2.280720,1.0,1.0,0.0
160,194005,-0.231480,0.000050,-0.231530,-2.667876,-2.203721,0.291618,-0.000217,0.001350,0.0244,0.0047,0.000000,2.940760,0,0,0,-2.952124,-2.493968,0.233034,-0.000225,-0.001008,0.0218,0.0062,0.000000,2.000530,1.0,1.0,0.0
161,194006,0.083035,0.000083,0.082952,-2.731366,-2.261362,0.299297,0.000158,-0.000600,0.0221,0.0069,-0.740741,3.175440,0,0,0,-2.667876,-2.203721,0.291618,-0.000217,0.001350,0.0244,0.0047,0.000000,2.940760,0.0,0.0,0.0
162,194007,0.033090,0.000042,0.033048,-2.751751,-2.279216,0.270997,0.000500,-0.000992,0.0214,0.0064,0.000000,1.229973,0,0,0,-2.731366,-2.261362,0.299297,0.000158,-0.000600,0.0221,0.0069,-0.740741,3.175440,0.0,0.0,0.0
163,194008,0.035421,0.000033,0.035388,-2.767551,-2.292532,0.259373,-0.000008,-0.001025,0.0218,0.0062,0.000000,0.608063,0,0,0,-2.751751,-2.279216,0.270997,0.000500,-0.000992,0.0214,0.0064,0.000000,1.229973,0.0,0.0,0.0
164,194009,0.014221,0.000042,0.014179,-2.766976,-2.289537,0.198972,-0.000100,-0.001300,0.0211,0.0067,0.000000,2.115357,0,0,0,-2.767551,-2.292532,0.259373,-0.000008,-0.001025,0.0218,0.0062,0.000000,0.608063,0.0,0.0,0.0
165,194010,0.041468,0.000017,0.041451,-2.805619,-2.337483,0.207865,0.000075,-0.001125,0.0209,0.0065,1.492537,1.478601,0,0,0,-2.766976,-2.289537,0.198972,-0.000100,-0.001300,0.0211,0.0067,0.000000,2.115357,0.0,0.0,0.0
166,194011,-0.029431,0.000017,-0.029448,-2.762275,-2.303528,0.203849,-0.000200,-0.002317,0.0197,0.0076,0.735294,2.332975,0,0,1,-2.805619,-2.337483,0.207865,0.000075,-0.001125,0.0209,0.0065,1.492537,1.478601,0.0,0.0,0.0
167,194012,0.002927,0.000017,0.002910,-2.759443,-2.310175,0.194713,-0.000175,-0.002550,0.0192,0.0077,0.729927,3.418654,0,0,1,-2.762275,-2.303528,0.203849,-0.000200,-0.002317,0.0197,0.0076,0.735294,2.332975,0.0,0.0,1.0
168,194101,-0.045555,0.000017,-0.045572,-2.705076,-2.257604,0.198197,-0.000158,-0.000517,0.0211,0.0062,0.724638,2.478985,0,0,0,-2.759443,-2.310175,0.194713,-0.000175,-0.002550,0.0192,0.0077,0.729927,3.418654,0.0,0.0,1.0
169,194102,-0.004729,0.000033,-0.004762,-2.685129,-2.239430,0.195154,-0.000167,-0.000392,0.0211,0.0065,0.000000,2.956794,0,0,0,-2.705076,-2.257604,0.198197,-0.000158,-0.000517,0.0211,0.0062,0.724638,2.478985,0.0,0.0,0.0
170,194103,0.008872,0.000092,0.008780,-2.684240,-2.240308,0.193457,0.000017,-0.001017,0.0202,0.0074,0.719424,3.133044,0,0,0,-2.685129,-2.239430,0.195154,-0.000167,-0.000392,0.0211,0.0065,0.000000,2.956794,0.0,0.0,0.0
171,194104,-0.062152,0.000083,-0.062235,-2.611862,-2.163430,0.214324,0.000642,-0.001817,0.0185,0.0086,2.857143,0.253232,0,0,0,-2.684240,-2.240308,0.193457,0.000017,-0.001017,0.0202,0.0074,0.719424,3.133044,0.0,0.0,0.0
172,194105,0.013184,0.000092,0.013092,-2.611282,-2.158415,0.135344,0.000475,-0.001492,0.0185,0.0086,1.388889,4.545745,0,0,0,-2.611862,-2.163430,0.214324,0.000642,-0.001817,0.0185,0.0086,2.857143,0.253232,0.0,0.0,0.0
173,194106,0.058851,0.000100,0.058751,-2.658535,-2.201294,0.126594,0.000533,-0.001592,0.0180,0.0086,2.739726,0.724827,0,0,0,-2.611282,-2.158415,0.135344,0.000475,-0.001492,0.0185,0.0086,1.388889,4.545745,0.0,0.0,0.0
174,194107,0.057106,0.000100,0.057006,-2.707089,-2.224546,0.135283,0.000617,-0.001317,0.0179,0.0083,2.000000,1.199352,1,0,1,-2.658535,-2.201294,0.126594,0.000533,-0.001592,0.0180,0.0086,2.739726,0.724827,0.0,0.0,0.0
175,194108,-0.001113,0.000108,-0.001221,-2.693592,-2.186599,0.122871,0.000558,-0.001142,0.0178,0.0084,1.960784,1.184283,1,1,1,-2.707089,-2.224546,0.135283,0.000617,-0.001317,0.0179,0.0083,2.000000,1.199352,1.0,0.0,1.0
176,194109,-0.007351,0.000083,-0.007434,-2.679063,-2.148434,0.120385,0.000583,-0.000658,0.0180,0.0082,1.282051,0.000000,1,1,1,-2.693592,-2.186599,0.122871,0.000558,-0.001142,0.0178,0.0084,1.960784,1.184283,1.0,1.0,1.0
177,194110,-0.064602,0.000075,-0.064677,-2.603217,-2.085777,0.128755,0.000242,-0.001492,0.0172,0.0091,0.632911,0.937014,0,0,1,-2.679063,-2.148434,0.120385,0.000583,-0.000658,0.0180,0.0082,1.282051,0.000000,1.0,1.0,1.0
178,194111,-0.024916,0.000233,-0.025149,-2.555470,-2.051271,0.127122,0.000083,-0.000983,0.0177,0.0086,0.000000,0.464158,0,0,0,-2.603217,-2.085777,0.128755,0.000242,-0.001492,0.0172,0.0091,0.632911,0.937014,0.0,0.0,1.0
179,194112,-0.038843,0.000275,-0.039118,-2.504663,-2.013753,0.140116,0.001767,0.000733,0.0176,0.0076,1.886792,1.616212,0,0,0,-2.555470,-2.051271,0.127122,0.000083,-0.000983,0.0177,0.0086,0.000000,0.464158,0.0,0.0,0.0
180,194201,0.022276,0.000225,0.022051,-2.527812,-2.062559,0.131694,0.002008,0.004750,0.0214,0.0036,1.851852,2.045992,0,0,0,-2.504663,-2.013753,0.140116,0.001767,0.000733,0.0176,0.0076,1.886792,1.616212,0.0,0.0,0.0
181,194202,-0.017647,0.000208,-0.017855,-2.512046,-2.073638,0.136367,0.001200,0.004467,0.0220,0.0038,1.212121,1.781391,0,0,0,-2.527812,-2.062559,0.131694,0.002008,0.004750,0.0214,0.0036,1.851852,2.045992,0.0,0.0,0.0
182,194203,-0.064068,0.000208,-0.064276,-2.451754,-2.041470,0.156337,0.000825,0.003850,0.0219,0.0042,0.598802,1.094377,0,0,0,-2.512046,-2.073638,0.136367,0.001200,0.004467,0.0220,0.0038,1.212121,1.781391,0.0,0.0,0.0
183,194204,-0.037988,0.000267,-0.038255,-2.421674,-2.016209,0.147595,0.000708,0.003633,0.0221,0.0037,1.190476,-2.813797,0,0,0,-2.451754,-2.041470,0.156337,0.000825,0.003850,0.0219,0.0042,0.598802,1.094377,0.0,0.0,0.0
184,194205,0.070339,0.000308,0.070031,-2.498495,-2.098018,0.168273,0.001225,0.002933,0.0211,0.0042,0.000000,0.221970,0,0,0,-2.421674,-2.016209,0.147595,0.000708,0.003633,0.0221,0.0037,1.190476,-2.813797,0.0,0.0,0.0
185,194206,0.023544,0.000308,0.023236,-2.531771,-2.136458,0.155499,0.001508,0.002592,0.0207,0.0041,0.000000,0.223084,0,0,0,-2.498495,-2.098018,0.168273,0.001225,0.002933,0.0211,0.0042,0.000000,0.221970,0.0,0.0,0.0
186,194207,0.036031,0.000317,0.035714,-2.583024,-2.181001,0.147874,0.001300,0.002150,0.0207,0.0039,0.000000,2.438849,0,0,0,-2.531771,-2.136458,0.155499,0.001508,0.002592,0.0207,0.0041,0.000000,0.223084,0.0,0.0,0.0
187,194208,0.015346,0.000317,0.015029,-2.610844,-2.201876,0.153024,0.001183,0.001700,0.0206,0.0037,0.588235,3.030303,0,0,1,-2.583024,-2.181001,0.147874,0.001300,0.002150,0.0207,0.0039,0.000000,2.438849,0.0,0.0,0.0
188,194209,0.032449,0.000317,0.032132,-2.658453,-2.242293,0.162104,0.000975,0.001275,0.0206,0.0036,0.584795,2.310762,1,1,1,-2.610844,-2.201876,0.153024,0.001183,0.001700,0.0206,0.0037,0.588235,3.030303,0.0,0.0,1.0
189,194210,0.067867,0.000317,0.067550,-2.737131,-2.273294,0.163286,0.000742,0.000758,0.0206,0.0036,0.000000,3.285532,1,1,1,-2.658453,-2.242293,0.162104,0.000975,0.001275,0.0206,0.0036,0.584795,2.310762,1.0,1.0,1.0
190,194211,-0.004392,0.000317,-0.004709,-2.739764,-2.228939,0.155860,0.000500,0.000550,0.0209,0.0032,0.581395,2.385585,1,1,1,-2.737131,-2.273294,0.163286,0.000742,0.000758,0.0206,0.0036,0.000000,3.285532,1.0,1.0,1.0
191,194212,0.057537,0.000317,0.057220,-2.806949,-2.249758,0.162624,0.000417,0.000100,0.0208,0.0035,0.578035,2.330000,1,1,1,-2.739764,-2.228939,0.155860,0.000500,0.000550,0.0209,0.0032,0.581395,2.385585,1.0,1.0,1.0
192,194301,0.072434,0.000317,0.072117,-2.876147,-2.306097,0.180771,0.000375,0.000017,0.0207,0.0034,0.574713,0.949014,1,1,1,-2.806949,-2.249758,0.162624,0.000417,0.000100,0.0208,0.0035,0.578035,2.330000,1.0,1.0,1.0
193,194302,0.058503,0.000317,0.058186,-2.925528,-2.342773,0.195553,0.000283,0.000125,0.0208,0.0031,1.142857,2.631579,1,1,1,-2.876147,-2.306097,0.180771,0.000375,0.000017,0.0207,0.0034,0.574713,0.949014,1.0,1.0,1.0
194,194303,0.059404,0.000317,0.059087,-2.976912,-2.381621,0.193865,0.000175,0.000200,0.0209,0.0029,0.564972,0.732128,1,1,1,-2.925528,-2.342773,0.195553,0.000283,0.000125,0.0208,0.0031,1.142857,2.631579,1.0,1.0,1.0
195,194304,0.003588,0.000317,0.003271,-2.977775,-2.373182,0.181419,0.000067,0.000100,0.0208,0.0030,0.561798,1.273062,1,1,1,-2.976912,-2.381621,0.193865,0.000175,0.000200,0.0209,0.0029,0.564972,0.732128,1.0,1.0,1.0
196,194305,0.052698,0.000317,0.052381,-3.021664,-2.407854,0.175037,0.000017,-0.000108,0.0206,0.0030,0.000000,0.717671,1,1,1,-2.977775,-2.373182,0.181419,0.000067,0.000100,0.0208,0.0030,0.561798,1.273062,1.0,1.0,1.0
197,194306,0.021689,0.000317,0.021372,-3.041289,-2.418346,0.174365,0.000008,-0.000108,0.0206,0.0028,0.000000,-0.534257,1,1,1,-3.021664,-2.407854,0.175037,0.000017,-0.000108,0.0206,0.0030,0.000000,0.717671,1.0,1.0,1.0
198,194307,-0.053092,0.000317,-0.053409,-2.979877,-2.368650,0.180538,0.000000,-0.000017,0.0207,0.0024,-0.558659,3.046089,1,1,1,-3.041289,-2.418346,0.174365,0.000008,-0.000108,0.0206,0.0028,0.000000,-0.534257,1.0,1.0,1.0
199,194308,0.016232,0.000317,0.015915,-2.984496,-2.384982,0.180859,0.000000,-0.000025,0.0207,0.0024,0.000000,2.087507,1,1,1,-2.979877,-2.368650,0.180538,0.000000,-0.000017,0.0207,0.0024,-0.558659,3.046089,1.0,1.0,1.0
200,194309,0.027498,0.000317,0.027181,-3.002377,-2.414590,0.179067,0.0,0.000058,0.0208,0.0023,0.000000,2.555411,1,1,1,-2.984496,-2.384982,0.180859,0.0,-0.000025,0.0207,0.0024,0.000000,2.087507,1.0,1.0,1.0
