,yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,PPIG,IPG,DP,EP,VOL,BILL,BOND,TERM,CREDIT,MA112,MA312,MOM6,ExRet
145,188302,5.68,0.3217,0.4250,,,,,,,0.003610,,,,,,,,,,-2.871087,-2.592617,,,,,,0,0,0,
146,188303,5.75,0.3225,0.4225,,,,,,,0.004348,,,,,,,,,,-2.880852,-2.610766,,,,,,0,0,0,
147,188304,5.87,0.3233,0.4200,,,,,,,0.003927,,,,,,,,,,-2.899029,-2.637355,,,,,,0,0,0,
148,188305,5.77,0.3242,0.4175,,,,,,,0.003587,,,,,,,,,,-2.879067,-2.626143,,,,,,0,0,0,
149,188306,5.82,0.3250,0.4150,,,,,,,0.003698,,,,,,,,,,-2.885230,-2.640777,,,,,,0,0,0,
150,188307,5.73,0.3258,0.4125,,,,,,,0.003167,,,,,,,,,,-2.867187,-2.631235,,,,,,0,0,0,
151,188308,5.47,0.3267,0.4100,,,,,,,0.003779,,,,,,,,,,-2.817992,-2.590877,,,,,,0,0,0,
152,188309,5.53,0.3275,0.4075,,,,,,,0.004067,,,,,,,,,,-2.826455,-2.607902,,,,,,0,0,0,
153,188310,5.38,0.3283,0.4050,,,,,,,0.004067,,,,,,,,,,-2.796516,-2.586557,,,,,,0,0,0,
154,188311,5.46,0.3292,0.4025,,,,,,,0.003838,,,,,,,,,,-2.808539,-2.607509,,,,,,0,0,0,
155,188312,5.34,0.3300,0.4000,,,,,,,0.003698,,,,,,,,,,-2.783888,-2.591516,,,,,,0,0,0,
156,188401,5.18,0.3283,0.3925,,,,,,,0.003248,,,,,,,,,,-2.758633,-2.580024,,,,,,0,0,0,
157,188402,5.32,0.3267,0.3850,,,,,,,0.003145,,,,,,,,,,-2.790186,-2.625985,,,,,,0,0,0,
158,188403,5.30,0.3250,0.3775,,,,,,,0.003049,,,,,,,,,,-2.791637,-2.641892,,,,,,0,0,0,
159,188404,5.06,0.3233,0.3700,,,,,,,0.003123,,,,,,,,,,-2.750541,-2.615619,,,,,,0,0,0,
160,188405,4.65,0.3217,0.3625,,,,,,,0.003373,,,,,,,,,,-2.671003,-2.551598,,,,,,0,0,0,
161,188406,4.46,0.3200,0.3550,,,,,,,0.003883,,,,,,,,,,-2.634583,-2.530786,,,,,,0,0,0,
162,188407,4.46,0.3183,0.3475,,,,,,,0.004030,,,,,,,,,,-2.639910,-2.552139,,,,,,0,0,0,
163,188408,4.74,0.3167,0.3400,,,,,,,0.003698,,,,,,,,,,-2.705837,-2.634847,,,,,,0,0,0,
164,188409,4.59,0.3150,0.3325,,,,,,,0.003698,,,,,,,,,,-2.679063,-2.624995,,,,,,0,0,0,
165,188410,4.44,0.3133,0.3250,,,,,,,0.003698,,,,,,,,,,-2.651248,-2.614584,,,,,,0,0,0,
166,188411,4.35,0.3117,0.3175,,,,,,,0.003469,,,,,,,,,,-2.635890,-2.617453,,,,,,0,0,0,
167,188412,4.34,0.3100,0.3100,,,,,,,0.003329,,,,,,,,,,-2.639057,-2.639057,,,,,,0,0,0,
168,188501,4.24,0.3042,0.3067,,,,,,,0.003100,,,,,,,,,,-2.634633,-2.626448,,,,,,0,0,0,
169,188502,4.37,0.2983,0.3033,,,,,,,0.002960,,,,0.001539,,,,,,-2.684419,-2.667796,,,,,,0,0,0,
170,188503,4.38,0.2925,0.3000,,,,,,,0.002938,,,,0.001545,,,,,,-2.706339,-2.681022,,,,,,0,0,0,
171,188504,4.37,0.2867,0.2967,,,,,,,0.002569,,,,0.001798,,,,,,-2.724082,-2.689797,,,,,,0,0,0,
172,188505,4.32,0.2808,0.2933,,,,,,,0.002355,,,,0.001805,,,,,,-2.733368,-2.689815,,,,,,0,0,0,
173,188506,4.30,0.2750,0.2900,,,,,,,0.002259,,,,0.001097,,,,,,-2.749599,-2.696489,,,,,,0,0,0,
174,188507,4.46,0.2692,0.2867,,,,,,,0.002222,,,,0.002936,,,,,,-2.807449,-2.744468,,,,,,1,0,1,
175,188508,4.71,0.2633,0.2833,,,,,,,0.002355,,,,0.002450,,,,,,-2.884149,-2.810937,,,,,,1,1,1,
176,188509,4.65,0.2575,0.2800,,,,,,,0.002407,,,,0.001732,,,,,,-2.893603,-2.809833,,,,,,1,1,1,
177,188510,4.92,0.2517,0.2767,,,,,,,0.002591,,,,0.002996,,,,,,-2.972826,-2.878130,,,,,,1,1,1,
178,188511,5.24,0.2458,0.2733,,,,,,,0.002916,,,,0.002814,,,,,,-3.059559,-2.953507,,,,,,1,1,1,
179,188512,5.20,0.2400,0.2700,,,,,,,0.002960,,,,0.003026,,,,,,-3.075775,-2.957992,,,,,,1,1,1,
180,188601,5.20,0.2383,0.2750,,,,,,,0.002820,,,,0.001729,,,,,,-3.082884,-2.939643,,,,,,1,1,1,
181,188602,5.30,0.2367,0.2800,,,,,,,0.002517,,,,0.001547,,,,,,-3.108669,-2.940672,,,,,,1,1,1,
182,188603,5.19,0.2350,0.2850,,,,,,,0.002495,,,,0.001832,,,,,,-3.094903,-2.902000,,,,,,1,1,1,
183,188604,5.12,0.2333,0.2900,,,,,,,0.002776,,,,0.001223,,,,,,-3.088585,-2.871029,,,,,,1,1,1,
184,188605,5.02,0.2317,0.2950,,,,,,,0.002636,,,,0.001909,,,,,,-3.075742,-2.834210,,,,,,1,1,0,
185,188606,5.25,0.2300,0.3000,,,,,,,0.002481,,,,0.001283,,,,,,-3.127904,-2.862201,,,,,,1,1,1,
186,188607,5.33,0.2283,0.3050,,,,,,,0.002547,,,,0.001035,,,,,,-3.150446,-2.860795,,,,,,1,1,1,
187,188608,5.37,0.2267,0.3100,,,,,,,0.003469,,,,0.000950,,,,,,-3.164956,-2.852011,,,,,,1,1,1,
188,188609,5.51,0.2250,0.3150,,,,,,,0.003927,,,,0.000852,,,,,,-3.198219,-2.861747,,,,,,1,1,1,
189,188610,5.65,0.2233,0.3200,,,,,,,0.004111,,,,0.000890,,,,,,-3.230895,-2.871090,,,,,,1,1,1,
190,188611,5.79,0.2217,0.3250,,,,,,,0.004008,,,,0.000393,,,,,,-3.262562,-2.880062,,,,,,1,1,1,
191,188612,5.64,0.2200,0.3300,,,,,,,0.004045,,,,0.002815,,,,,,-3.244012,-2.838547,,,,,,1,1,1,
192,188701,5.58,0.2225,0.3325,,,,,,,0.003698,,,,0.001826,,,,,,-3.222017,-2.820304,,,,,,1,1,1,
193,188702,5.54,0.2250,0.3350,,,,,,,0.003189,,,,0.002042,,,,,,-3.203649,-2.805619,,,,,,1,1,1,
194,188703,5.67,0.2275,0.3375,,,,,,,0.003587,,,,0.000622,,,,,,-3.215794,-2.821379,,,,,,1,1,1,
195,188704,5.80,0.2300,0.3400,,,,,,,0.003610,,,,0.000353,,,,,,-3.227534,-2.836668,,,,,,1,1,1,
196,188705,5.90,0.2325,0.3425,,,,,,,0.003484,,,,0.000386,,,,,,-3.233817,-2.846436,,,,,,1,1,1,
197,188706,5.73,0.2350,0.3450,,,,,,,0.003425,,,,0.001458,,,,,,-3.193885,-2.809926,,,,,,1,1,1,
198,188707,5.59,0.2375,0.3475,,,,,,,0.004207,,,,0.001705,,,,,,-3.158567,-2.777970,,,,,,0,1,1,
199,188708,5.45,0.2400,0.3500,,,,,,,0.004325,,,,0.002336,,,,,,-3.122732,-2.745438,,,,,,0,0,0,
200,188709,5.38,0.2425,0.3525,,,,,,,0.004761,,,,0.001995,,,,,,-3.099442,-2.725393,,,,,,0,0,0,
201,188710,5.20,0.2450,0.3550,,,,,,,0.004348,,,,0.002955,,,,,,-3.055156,-2.684296,,,,,,0,0,0,
202,188711,5.30,0.2475,0.3575,,,,,,,0.003883,,,,0.001608,,,,,,-3.064052,-2.696327,,,,,,0,0,0,
203,188712,5.27,0.2500,0.3600,,,,,,,0.004067,,,,0.001013,,,,,,-3.048325,-2.683682,,,,,,0,0,0,
204,188801,5.31,0.2483,0.3517,,,,,,,0.003772,,,,0.000582,,,,,,-3.062709,-2.714569,,,,,,0,0,0,
205,188802,5.28,0.2467,0.3433,,,,,,,0.003219,,,,0.000444,,,,,,-3.063508,-2.733077,,,,,,0,0,0,
206,188803,5.08,0.2450,0.3350,,,,,,,0.003492,,,,0.001329,,,,,,-3.031808,-2.718936,,,,,,0,0,0,
207,188804,5.10,0.2433,0.3267,,,,,,,0.003624,,,,0.001459,,,,,,-3.042701,-2.747954,,,,,,0,0,0,
208,188805,5.17,0.2417,0.3183,,,,,,,0.003196,,,,0.001082,,,,,,-3.062931,-2.787634,,,,,,0,0,0,
209,188806,5.01,0.2400,0.3100,,,,,,,0.002776,,,,0.000770,,,,,,-3.038552,-2.782619,,,,,,0,0,0,
210,188807,5.14,0.2383,0.3017,,,,,,,0.002650,,,,0.001925,,,,,,-3.071278,-2.835375,,,,,,0,0,0,
211,188808,5.25,0.2367,0.2933,,,,,,,0.002857,,,,0.000898,,,,,,-3.099190,-2.884787,,,,,,1,0,0,
212,188809,5.38,0.2350,0.2850,,,,,,,0.003536,,,,0.001264,,,,,,-3.130858,-2.937954,,,,,,1,1,1,
213,188810,5.35,0.2333,0.2767,,,,,,,0.003381,,,,0.000708,,,,,,-3.132527,-2.961918,,,,,,1,1,1,
214,188811,5.24,0.2317,0.2683,,,,,,,0.003145,,,,0.000936,,,,,,-3.118633,-2.971971,,,,,,1,1,1,
215,188812,5.14,0.2300,0.2600,,,,,,,0.003307,,,,0.001453,,,,,,-3.106729,-2.984127,,,,,,0,1,1,
216,188901,5.24,0.2292,0.2633,,,,,,,0.003071,,,,0.000468,,,,,,-3.129482,-2.990783,,,,,,1,1,1,
217,188902,5.30,0.2283,0.2667,,,,,,,0.002776,,,,0.000398,,,,,,-3.144802,-2.989338,,,,,,1,1,1,
218,188903,5.19,0.2275,0.2700,,,,,,,0.002960,,,,0.000833,,,,,,-3.127339,-2.956067,,,,,,0,1,0,
219,188904,5.18,0.2267,0.2733,,,,,,,0.002805,,,,0.000427,,,,,,-3.128933,-2.941990,,,,,,0,1,0,
220,188905,5.32,0.2258,0.2767,,,,,,,0.002481,,,,0.000356,,,,,,-3.159579,-2.956295,,,,,,1,1,1,
221,188906,5.41,0.2250,0.2800,,,,,,,0.002503,,,,0.000247,,,,,,-3.179904,-2.961215,,,,,,1,1,1,
222,188907,5.30,0.2242,0.2833,,,,,,,0.002886,,,,0.000796,,,,,,-3.162924,-2.928956,,,,,,1,1,1,
223,188908,5.37,0.2233,0.2867,,,,,,,0.003447,,,,0.000536,,,,,,-3.180067,-2.930147,,,,,,1,1,1,
224,188909,5.50,0.2225,0.2900,,,,,,,0.003536,,,,0.000437,,,,,,-3.207576,-2.942622,,,,,,1,1,1,
225,188910,5.40,0.2217,0.2933,,,,,,,0.004067,,,,0.000822,,,,,,-3.192829,-2.912958,,,,,,1,1,1,
226,188911,5.35,0.2208,0.2967,,,,,,,0.004067,,,,0.000828,,,,,,-3.187595,-2.892130,,,,,,1,1,1,
227,188912,5.32,0.2200,0.3000,,,,,,,0.004134,,,,0.000726,,,,,,-3.185601,-2.875446,,,,,,0,1,0,
228,189001,5.38,0.2200,0.2992,,,,,,,0.003587,,,,0.000313,,,,,,-3.196816,-2.889331,,,,,,1,1,1,
229,189002,5.32,0.2200,0.2983,,,,,,,0.003351,,,,0.000237,,,,,,-3.185601,-2.881129,,,,,,0,1,0,
230,189003,5.28,0.2200,0.2975,,,,,,,0.003698,,,,0.000273,,,,,,-3.178054,-2.876267,,,,,,0,0,0,
231,189004,5.39,0.2200,0.2967,,,,,,,0.003410,,,,0.000413,,,,,,-3.198673,-2.899579,,,,,,1,0,0,
232,189005,5.62,0.2200,0.2958,,,,,,,0.003373,,,,0.000748,,,,,,-3.240459,-2.944403,,,,,,1,1,1,
233,189006,5.58,0.2200,0.2950,,,,,,,0.003329,,,,0.000875,,,,,,-3.233317,-2.939969,,,,,,1,1,1,
234,189007,5.54,0.2200,0.2942,,,,,,,0.003366,,,,0.000436,,,,,,-3.226122,-2.935490,,,,,,1,1,1,
235,189008,5.41,0.2200,0.2933,,,,,,,0.003765,,,,0.001959,,,,,,-3.202377,-2.914808,,,,,,0,1,1,
236,189009,5.32,0.2200,0.2925,,,,,,,0.003883,,,,0.001022,,,,,,-3.185601,-2.900764,,,,,,0,1,1,
237,189010,5.08,0.2200,0.2917,,,,,,,0.003993,,,,0.001899,,,,,,-3.139439,-2.857341,,,,,,0,0,0,
238,189011,4.71,0.2200,0.2908,,,,,,,0.004621,,,,0.008502,,,,,,-3.063816,-2.784807,,,,,,0,0,0,
239,189012,4.60,0.2200,0.2900,,,,,,,0.005049,,,,0.005945,,,,,,-3.040184,-2.763931,,,,,,0,0,0,
240,189101,4.84,0.2200,0.2942,,,,,,,0.003942,,,,0.001696,,,,,,-3.091042,-2.800410,,,,,,0,0,0,
241,189102,4.90,0.2200,0.2983,,,,,,,0.003329,,,,0.000805,,,,,,-3.103363,-2.798891,,,,,,0,0,0,
242,189103,4.81,0.2200,0.3025,,,,,,,0.003514,,,,0.001007,,,,,,-3.084825,-2.766371,,,,,,0,0,0,
243,189104,4.97,0.2200,0.3067,,,,,,,0.003388,,,,0.001357,,,,,,-3.117548,-2.785305,,,,,,0,0,0,
244,189105,4.95,0.2200,0.3108,,,,,,,0.003610,,,,0.001975,,,,,,-3.113515,-2.767993,,,,,,0,0,1,
245,189106,4.85,0.2200,0.3150,,,,,,,0.003698,,,,0.000992,,,,,,-3.093106,-2.734161,,,,,,0,0,1,
246,189107,4.77,0.2200,0.3192,,,,,,,0.003772,,,,0.000785,,,,,,-3.076474,-2.704284,,,,,,0,0,0,
247,189108,4.93,0.2200,0.3233,,,,,,,0.003883,,,,0.001771,,,,,,-3.109467,-2.724514,,,,,,1,0,1,
248,189109,5.33,0.2200,0.3275,,,,,,,0.003905,,,,0.002110,,,,,,-3.187479,-2.789618,,,,,,1,1,1,
249,189110,5.33,0.2200,0.3317,,,,,,,0.003757,,,,0.001662,,,,,,-3.187479,-2.776876,,,,,,1,1,1,
250,189111,5.25,0.2200,0.3358,,,,,,,0.003373,,,,0.001409,,,,,,-3.172356,-2.749468,,,,,,1,1,1,
251,189112,5.41,0.2200,0.3400,,,,,,,0.003204,,,,0.000555,,,,,,-3.202377,-2.767059,,,,,,1,1,1,
252,189201,5.51,0.2217,0.3425,,,,,,,0.002709,,,,0.001511,,,,,,-3.212995,-2.778048,,,,,,1,1,1,
253,189202,5.52,0.2233,0.3450,,,,,,,0.002363,,,,0.001350,,,,,,-3.207617,-2.772589,,,,,,1,1,1,
254,189203,5.58,0.2250,0.3475,,,,,,,0.002577,,,,0.001030,,,,,,-3.210844,-2.776179,,,,,,1,1,1,
255,189204,5.57,0.2267,0.3500,,,,,,,0.002200,,,,0.000706,,,,,,-3.201523,-2.767217,,,,,,1,1,1,
256,189205,5.57,0.2283,0.3525,,,,,,,0.001971,,,,0.000710,,,,,,-3.194490,-2.760100,,,,,,1,1,1,
257,189206,5.54,0.2300,0.3550,,,,,,,0.001816,,,,0.000701,,,,,,-3.181670,-2.747632,,,,,,1,1,1,
258,189207,5.54,0.2317,0.3575,,,,,,,0.002200,,,,0.000828,,,,,,-3.174306,-2.740614,,,,,,1,1,1,
259,189208,5.62,0.2333,0.3600,,,,,,,0.002562,,,,0.000932,,,,,,-3.181762,-2.747983,,,,,,1,1,1,
260,189209,5.48,0.2350,0.3625,,,,,,,0.003115,,,,0.001024,,,,,,-3.149275,-2.715836,,,,,,0,1,0,
261,189210,5.59,0.2367,0.3650,,,,,,,0.003447,,,,0.000360,,,,,,-3.161941,-2.728837,,,,,,1,1,1,
262,189211,5.57,0.2383,0.3675,,,,,,,0.003433,,,,0.000778,,,,,,-3.151620,-2.718427,,,,,,1,1,1,
263,189212,5.51,0.2400,0.3700,,,,,,,0.003698,,,,0.000957,,,,,,-3.133681,-2.700817,,,,,,0,1,0,
264,189301,5.61,0.2408,0.3608,,,,,,,0.003403,,,,0.000902,,,,,,-3.148339,-2.743982,,,,,,1,1,1,
265,189302,5.51,0.2417,0.3517,,,,,,,0.003307,,,,0.001716,,,,,,-3.126623,-2.751541,,,,,,0,0,0,
266,189303,5.31,0.2425,0.3425,,,,,,,0.004657,,,,0.001241,,,,,,-3.086345,-2.741075,,,,,,0,0,0,
267,189304,5.31,0.2433,0.3333,,,,,,,0.003883,,,,0.001631,,,,,,-3.083052,-2.768304,,,,,,0,0,0,
268,189305,4.84,0.2442,0.3242,,,,,,,0.004576,,,,0.006066,,,,,,-2.986682,-2.703309,,,,,,0,0,0,
269,189306,4.61,0.2450,0.3150,,,,,,,0.005890,,,,0.002971,,,,,,-2.934725,-2.683410,,,,,,0,0,0,
270,189307,4.18,0.2458,0.3058,,,,,,,0.007668,,,,0.017439,,,,,,-2.833548,-2.615135,,,,,,0,0,0,
271,189308,4.08,0.2467,0.2967,,,,,,,0.007462,,,,0.009678,,,,,,-2.805679,-2.621131,,,,,,0,0,0,
272,189309,4.37,0.2475,0.2875,,,,,,,0.005750,,,,0.004453,,,,,,-2.871108,-2.721295,,,,,,0,0,0,
273,189310,4.50,0.2483,0.2783,,,,,,,0.004001,,,,0.004594,,,,,,-2.897195,-2.783133,,,,,,0,0,0,
274,189311,4.57,0.2492,0.2692,,,,,,,0.002872,,,,0.002224,,,,,,-2.909013,-2.831814,,,,,,0,0,0,
275,189312,4.41,0.2500,0.2600,,,,,,,0.002340,,,,0.001670,,,,,,-2.870169,-2.830948,,,,,,0,0,0,
276,189401,4.32,0.2467,0.2517,,,,,,,0.002208,,,,0.003061,,,,,,-2.862838,-2.842773,,,,,,0,0,1,
277,189402,4.38,0.2433,0.2433,,,,,,,0.002075,,,,0.000469,,,,,,-2.890509,-2.890509,,,,,,0,0,1,
278,189403,4.51,0.2400,0.2350,,,,,,,0.001875,,,,0.001185,,,,,,-2.933414,-2.954467,,,,,,1,0,1,
279,189404,4.57,0.2367,0.2267,,,,,,,0.001927,,,,0.000707,,,,,,-2.960475,-3.003641,,,,,,1,1,1,
280,189405,4.40,0.2333,0.2183,,,,,,,0.001802,,,,0.001614,,,,,,-2.937035,-3.003490,,,,,,0,1,0,
281,189406,4.34,0.2300,0.2100,,,,,,,0.001787,,,,0.001068,,,,,,-2.937550,-3.028522,,,,,,0,1,0,
282,189407,4.25,0.2267,0.2017,,,,,,,0.001853,,,,0.000602,,,,,,-2.931047,-3.047893,,,,,,0,0,0,
283,189408,4.41,0.2233,0.1933,,,,,,,0.001905,,,,0.002454,,,,,,-2.983114,-3.127387,,,,,,0,0,1,
284,189409,4.48,0.2200,0.1850,,,,,,,0.002060,,,,0.001113,,,,,,-3.013751,-3.187023,,,,,,1,0,0,
285,189410,4.34,0.2167,0.1767,,,,,,,0.001676,,,,0.001201,,,,,,-2.997116,-3.201176,,,,,,0,0,0,
286,189411,4.34,0.2133,0.1683,,,,,,,0.001698,,,,0.001903,,,,,,-3.012930,-3.249882,,,,,,0,0,0,
287,189412,4.30,0.2100,0.1600,,,,,,,0.001765,,,,0.001360,,,,,,-3.019263,-3.291196,,,,,,0,0,0,
288,189501,4.25,0.2083,0.1675,,,,,,,0.001927,,,,0.000926,,,,,,-3.015695,-3.233691,,,,,,0,0,1,
289,189502,4.19,0.2067,0.1750,,,,,,,0.002311,,,,0.000900,,,,,,-3.009188,-3.175670,,,,,,0,0,0,
290,189503,4.19,0.2050,0.1825,,,,,,,0.002525,,,,0.001671,,,,,,-3.017446,-3.133706,,,,,,0,0,0,
291,189504,4.37,0.2033,0.1900,,,,,,,0.002569,,,,0.000885,,,,,,-3.067836,-3.135494,,,,,,1,0,1,
292,189505,4.61,0.2017,0.1975,,,,,,,0.001684,,,,0.003011,,,,,,-3.129202,-3.150245,,,,,,1,1,1,
293,189506,4.70,0.2000,0.2050,,,,,,,0.001573,,,,0.000914,,,,,,-3.157000,-3.132308,,,,,,1,1,1,
294,189507,4.72,0.1983,0.2125,,,,,,,0.001809,,,,0.000838,,,,,,-3.169783,-3.100622,,,,,,1,1,1,
295,189508,4.79,0.1967,0.2200,,,,,,,0.002200,,,,0.000581,,,,,,-3.192606,-3.080658,,,,,,1,1,1,
296,189509,4.82,0.1950,0.2275,,,,,,,0.002613,,,,0.002019,,,,,,-3.207530,-3.053379,,,,,,1,1,1,
297,189510,4.75,0.1933,0.2350,,,,,,,0.003167,,,,0.000900,,,,,,-3.201657,-3.006314,,,,,,1,1,1,
298,189511,4.59,0.1917,0.2425,,,,,,,0.002687,,,,0.001539,,,,,,-3.175704,-2.940634,,,,,,1,1,0,
299,189512,4.32,0.1900,0.2500,,,,,,,0.003145,,,,0.014505,,,,,,-3.123987,-2.849550,,,,,,0,1,0,
300,189601,4.27,0.1892,0.2467,,,,,,,0.004067,,,,0.003485,,,,,,-3.116564,-2.851196,,,,,,0,0,0,
301,189602,4.45,0.1883,0.2433,,,,,,,0.003927,,,,0.001789,,,,,,-3.162623,-2.906364,,,,,,0,0,0,
302,189603,4.38,0.1875,0.2400,,,,,,,0.003492,,,,0.001457,,,,,,-3.151025,-2.904165,,,,,,0,0,0,
303,189604,4.42,0.1867,0.2367,,,,,,,0.003528,,,,0.000653,,,,,,-3.164392,-2.927101,,,,,,0,0,0,
304,189605,4.40,0.1858,0.2333,,,,,,,0.002982,,,,0.001040,,,,,,-3.164689,-2.937035,,,,,,0,0,0,
305,189606,4.32,0.1850,0.2300,,,,,,,0.002776,,,,0.004359,,,,,,-3.150655,-2.932931,,,,,,0,0,1,
306,189607,4.04,0.1842,0.2267,,,,,,,0.003366,,,,0.007686,,,,,,-3.087978,-2.880372,,,,,,0,0,0,
307,189608,3.81,0.1833,0.2233,,,,,,,0.005403,,,,0.007966,,,,,,-3.034260,-2.836868,,,,,,0,0,0,
308,189609,4.01,0.1825,0.2200,,,,,,,0.005764,,,,0.004309,,,,,,-3.089796,-2.902919,,,,,,0,0,0,
309,189610,4.10,0.1817,0.2167,,,,,,,0.005809,,,,0.004515,,,,,,-3.116385,-2.940228,,,,,,0,0,0,
310,189611,4.38,0.1808,0.2133,,,,,,,0.003580,,,,0.004214,,,,,,-3.187413,-3.022104,,,,,,1,0,0,
311,189612,4.22,0.1800,0.2100,,,,,,,0.002392,,,,0.004962,,,,,,-3.154634,-3.000483,,,,,,0,1,0,
312,189701,4.22,0.1800,0.2183,,,,,,,0.002082,,,,0.001419,,,,,,-3.154634,-2.961720,,,,,,0,1,1,
313,189702,4.18,0.1800,0.2267,,,,,,,0.001853,,,,0.001035,,,,,,-3.145110,-2.914439,,,,,,0,1,1,
314,189703,4.19,0.1800,0.2350,,,,,,,0.002097,,,,0.001919,,,,,,-3.147499,-2.880870,,,,,,0,1,1,
315,189704,4.06,0.1800,0.2433,,,,,,,0.002244,,,,0.002092,,,,,,-3.115981,-2.814643,,,,,,0,0,0,
316,189705,4.08,0.1800,0.2517,,,,,,,0.002244,,,,0.001086,,,,,,-3.120895,-2.785614,,,,,,0,0,0,
317,189706,4.27,0.1800,0.2600,,,,,,,0.001942,,,,0.001165,,,,,,-3.166412,-2.798687,,,,,,1,1,1,
318,189707,4.46,0.1800,0.2683,,,,,,,0.002149,,,,0.000998,,,,,,-3.209947,-2.810798,,,,,,1,1,1,
319,189708,4.75,0.1800,0.2767,,,,,,,0.002385,,,,0.002024,,,,,,-3.272943,-2.842966,,,,,,1,1,1,
320,189709,4.98,0.1800,0.2850,,,,,,,0.002665,,,,0.003174,,,,,,-3.320228,-2.860696,,,,,,1,1,1,
321,189710,4.82,0.1800,0.2933,,,,,,,0.002731,,,,0.003458,,,,,,-3.287572,-2.799333,,,,,,1,1,1,
322,189711,4.65,0.1800,0.3017,,,,,,,0.002134,,,,0.003186,,,,,,-3.251666,-2.735189,,,,,,1,1,1,
323,189712,4.75,0.1800,0.3100,,,,,,,0.002163,,,,0.001197,,,,,,-3.272943,-2.729328,,,,,,1,1,1,
324,189801,4.88,0.1817,0.3133,,,,,,,0.002038,,,,0.002007,,,,,,-3.290544,-2.745739,,,,,,1,1,1,
325,189802,4.87,0.1833,0.3167,,,,,,,0.001942,,,,0.002863,,,,,,-3.279725,-2.732894,,,,,,1,1,1,
326,189803,4.65,0.1850,0.3200,,,,,,,0.003071,,,,0.010977,,,,,,-3.224267,-2.676302,,,,,,1,1,0,
327,189804,4.57,0.1867,0.3233,,,,,,,0.003883,,,,0.004349,,,,,,-3.197765,-2.648688,,,,,,0,1,0,
328,189805,4.87,0.1883,0.3267,,,,,,,0.003071,,,,0.004697,,,,,,-3.252813,-2.701807,,,,,,1,0,1,
329,189806,5.06,0.1900,0.3300,,,,,,,0.002030,,,,0.001224,,,,,,-3.282098,-2.730029,,,,,,1,1,1,
330,189807,5.08,0.1917,0.3333,,,,,,,0.002340,,,,0.000852,,,,,,-3.277135,-2.724024,,,,,,1,1,1,
331,189808,5.27,0.1933,0.3367,,,,,,,0.002326,,,,0.001301,,,,,,-3.305542,-2.750593,,,,,,1,1,1,
332,189809,5.26,0.1950,0.3400,,,,,,,0.002672,,,,0.001493,,,,,,-3.294887,-2.738941,,,,,,1,1,1,
333,189810,5.15,0.1967,0.3433,,,,,,,0.002156,,,,0.001086,,,,,,-3.265072,-2.708147,,,,,,1,1,1,
334,189811,5.32,0.1983,0.3467,,,,,,,0.002075,,,,0.000746,,,,,,-3.289448,-2.730769,,,,,,1,1,1,
335,189812,5.65,0.2000,0.3500,,,,,,,0.001875,,,,0.000830,,,,,,-3.341093,-2.781478,,,,,,1,1,1,
336,189901,6.08,0.2008,0.3608,,,,,,,0.001780,,,,0.001711,,,,,,-3.410451,-2.824436,,,,,,1,1,1,
337,189902,6.31,0.2017,0.3717,,,,,,,0.001890,,,,0.000895,,,,,,-3.443110,-2.831804,,,,,,1,1,1,
338,189903,6.40,0.2025,0.3825,,,,,,,0.002488,,,,0.001291,,,,,,-3.453313,-2.817325,,,,,,1,1,1,
339,189904,6.48,0.2033,0.3933,,,,,,,0.002363,,,,0.001256,,,,,,-3.461793,-2.801903,,,,,,1,1,1,
340,189905,6.21,0.2042,0.4042,,,,,,,0.002296,,,,0.005032,,,,,,-3.414816,-2.732006,,,,,,1,1,1,
341,189906,6.07,0.2050,0.4150,,,,,,,0.002082,,,,0.001547,,,,,,-3.388104,-2.682835,,,,,,1,1,1,
342,189907,6.28,0.2058,0.4258,,,,,,,0.002340,,,,0.000867,,,,,,-3.418220,-2.691156,,,,,,1,1,1,
343,189908,6.44,0.2067,0.4367,,,,,,,0.002850,,,,0.000507,,,,,,-3.439015,-2.691037,,,,,,1,1,1,
344,189909,6.37,0.2075,0.4475,,,,,,,0.003285,,,,0.001900,,,,,,-3.424223,-2.655678,,,,,,1,1,0,
345,189910,6.34,0.2083,0.4583,,,,,,,0.003469,,,,0.001287,,,,,,-3.415655,-2.627110,,,,,,1,1,0,
346,189911,6.46,0.2092,0.4692,,,,,,,0.003639,,,,0.000919,,,,,,-3.430094,-2.622355,,,,,,1,1,1,
347,189912,6.02,0.2100,0.4800,,,,,,,0.003979,,,,0.009885,,,,,,-3.355735,-2.529056,,,,,,0,0,0,
348,190001,6.10,0.2175,0.4800,,,,,,,0.003278,,,,0.002432,,,,,,-3.333845,-2.542258,,,,,,0,0,0,
349,190002,6.21,0.2250,0.4800,,,,,,,0.002886,,,,0.000838,,,,,,-3.317816,-2.560130,,,,,,0,0,0,
350,190003,6.26,0.2325,0.4800,,,,,,,0.003241,,,,0.001222,,,,,,-3.293045,-2.568149,,,,,,0,0,0,
351,190004,6.34,0.2400,0.4800,,,,,,,0.002776,,,,0.001425,,,,,,-3.273995,-2.580848,,,,,,1,1,1,
352,190005,6.04,0.2475,0.4800,,,,,,,0.002370,,,,0.001691,,,,,,-3.194749,-2.532373,,,,,,0,0,0,
