指数代码_IdxCd,交易日期_TrdDt,开盘价(元/点)_OpPr,最高价(元/点)_HiPr,最低价(元/点)_LoPr,收盘价(元/点)_ClPr,成交量_TrdVol,成交金额(元)_TrdSum
300,2006/8/7,1233.49,1241.85,1221.99,1224.1,1511651900,8515702534
300,2006/8/8,1225.04,1252.39,1225.04,1252.39,1425048100,8387431317
300,2006/8/9,1254.37,1258.21,1245.39,1251.3,1285947400,7485120544
300,2006/8/10,1251.16,1271.47,1251.08,1271.47,1769900600,10020038303
300,2006/8/11,1273.27,1277.97,1265.52,1275.65,1530322700,9033367272
300,2006/8/14,1275.14,1279.31,1241.95,1245.72,1644446900,9870530858
300,2006/8/15,1243.16,1265.86,1239.9,1265.86,1431936000,8592504024
300,2006/8/16,1266.82,1283.57,1262.54,1283.57,2080274300,12267020733
300,2006/8/17,1280.28,1280.28,1263.93,1271.63,1545790400,8843865980
300,2006/8/18,1270.22,1280.83,1265.82,1267.87,1396452400,7951341069
300,2006/8/21,1235.43,1270.67,1229.16,1270.56,1506476600,8661631085
300,2006/8/22,1270.1,1289.02,1269.1,1285.27,1720094200,11224121514
300,2006/8/23,1284.82,1294.83,1282.84,1285.68,1909287500,12215591075
300,2006/8/24,1284.84,1292.4,1274.56,1292.4,1508130600,9416605611
300,2006/8/25,1293.5,1301.75,1292.45,1295.44,1855793700,11586280956
300,2006/8/28,1298.46,1325.89,1298.36,1325.89,2618329000,16640986510
300,2006/8/29,1328.61,1349.2,1327,1330.15,3176637600,20558598283
300,2006/8/30,1328.37,1336.39,1319.82,1334.67,2113994900,12994582488
300,2006/8/31,1335.59,1342.79,1331.29,1338.69,2318827400,13932000999
300,2006/9/1,1339.31,1340.13,1314.57,1318.1,2503368800,14832251927
300,2006/9/4,1315.71,1337.24,1315.61,1337.24,2109534000,12470373587
300,2006/9/5,1339.59,1345.71,1334.72,1340.68,2686811000,15959669593
300,2006/9/6,1341.4,1346.37,1331.85,1346.37,2315311200,13799604057
300,2006/9/7,1348.17,1348.28,1323.98,1328.38,2188644900,13054999552
300,2006/9/8,1327.56,1334.73,1326.25,1332.15,1723027300,10157793916
300,2006/9/11,1331.89,1338.76,1319.21,1338.76,2094726600,12839285596
300,2006/9/12,1338.82,1350.53,1337.3,1347.64,2730189100,15787258083
300,2006/9/13,1348.85,1356.86,1337.46,1338.39,3282119100,18701751194
300,2006/9/14,1338.35,1345.59,1323.8,1338.28,2221728400,13679517835
300,2006/9/15,1338.41,1362.4,1338.14,1362.32,3605714800,19594629097
300,2006/9/18,1367.64,1375.58,1362.14,1375.56,3145485100,18187622927
300,2006/9/19,1377.72,1385.62,1371.43,1378.31,2664830100,15942860310
300,2006/9/20,1376.12,1381.81,1365.72,1378.46,2344588000,14017239840
300,2006/9/21,1378.46,1390.62,1378.46,1387.37,2609412100,16026131513
300,2006/9/22,1389.87,1393.53,1373.94,1374.85,2826504200,18173169466
300,2006/9/25,1372.81,1383.77,1361.61,1372.4,2458478000,15493803707
300,2006/9/26,1370.86,1371.58,1351.18,1357.65,1970327800,11953758768
300,2006/9/27,1357.28,1371.12,1355.39,1371.12,1758032300,10897805770
300,2006/9/28,1372.13,1389.56,1369.4,1387,2168779200,14070853853
300,2006/9/29,1389.08,1405.56,1389.04,1403.27,2716674200,17347640073
300,2006/10/9,1420.36,1436.07,1418.21,1436.07,3919186200,23762250623
300,2006/10/10,1437.69,1443.5,1426.97,1437.24,3840048600,24024747915
300,2006/10/11,1436.68,1440.21,1421.81,1435.91,3161798700,18592012045
300,2006/10/12,1436.2,1438.8,1423.63,1426.5,3795623700,21048271007
300,2006/10/13,1424.3,1436.1,1420.96,1430.88,2829515600,16770803951
300,2006/10/16,1432.31,1434.53,1415.49,1418.52,2849218600,17341289788
300,2006/10/17,1416.95,1426.29,1410.67,1414.45,2422440300,15151115999
300,2006/10/18,1413.91,1437.59,1413.55,1437.59,2429030800,15015405334
300,2006/10/19,1438.84,1445.62,1433.94,1439.38,2382026700,14441180899
300,2006/10/20,1440.67,1447.95,1436.65,1440.18,2656014300,16526648077
300,2006/10/23,1439.54,1444.91,1403.01,1408.71,2895037700,17710776103
300,2006/10/24,1408.58,1440.05,1408.58,1440.05,2618997200,16151232545
300,2006/10/25,1443.11,1459.73,1434.81,1446.83,3220489500,21177150676
300,2006/10/26,1447.09,1457.37,1435.28,1456.1,3846636200,21300294417
300,2006/10/27,1455.98,1460.45,1433.36,1439.05,3737930400,21496189402
300,2006/10/30,1436.66,1446.24,1428.33,1446.24,3532045200,19874454982
300,2006/10/31,1447.06,1464.48,1447.06,1464.47,3695228300,21463617498
300,2006/11/1,1465.67,1479.41,1461.32,1479.41,3892692500,23518429064
300,2006/11/2,1480.55,1480.55,1464.6,1479.66,4237313600,24757963551
300,2006/11/3,1481.58,1497.47,1480.77,1488.29,3937202700,23319284127
300,2006/11/6,1477.44,1507.97,1472,1507.89,4203351000,25221678236
300,2006/11/7,1512.65,1516.8,1491.33,1516.1,4303832800,27894549966
300,2006/11/8,1512.36,1513.04,1497.01,1498.17,2872240500,19140307948
300,2006/11/9,1491.8,1527.38,1489.2,1524.71,3403013300,22283038119
300,2006/11/10,1525.23,1535.2,1493.2,1504.06,5392286700,31931185346
300,2006/11/13,1498.06,1512.95,1465.63,1475.78,4165330100,25176222093
300,2006/11/14,1475.44,1493.88,1453.26,1493.78,3630788500,22029308293
300,2006/11/15,1494.11,1534.85,1490.87,1534.76,4058921600,26135569100
300,2006/11/16,1540.26,1558.41,1531.29,1533.29,5776094800,34127308461
300,2006/11/17,1528.01,1562.24,1521.55,1562.08,4444619100,26950444425
300,2006/11/20,1567.34,1593.19,1567.34,1593.16,5341235900,32990614478
300,2006/11/21,1591.47,1612.46,1568.95,1612.25,4860184200,32628579472
300,2006/11/22,1610.05,1639.41,1600.38,1624.03,5706549500,38065264000
300,2006/11/23,1623.71,1642.81,1618.04,1634.91,5136067900,31474406048
300,2006/11/24,1629.89,1640.75,1611.55,1636.58,4971209600,32398044934
300,2006/11/27,1632.66,1651.8,1627.92,1651.8,4726727000,32057818416
300,2006/11/28,1649.68,1656.19,1629.83,1644.01,4476291600,29502974821
300,2006/11/29,1617.69,1672.91,1604.82,1667.14,4557841100,30895012009
300,2006/11/30,1671.66,1714.49,1671.66,1714.36,6021608800,39869047599
300,2006/12/1,1719.28,1741.8,1715.79,1729.22,5841358100,41045221076
300,2006/12/4,1731.9,1780.8,1731.9,1780.74,7143433300,46947580844
300,2006/12/5,1785.44,1811.66,1777.43,1794.23,6720257600,47255774605
300,2006/12/6,1794.26,1806.64,1717.72,1779.41,8127670000,53383291513
300,2006/12/7,1774.18,1820.72,1770.57,1775.71,8048750200,51388011540
300,2006/12/8,1752.77,1772.16,1710,1711.58,6625774600,41980241160
300,2006/12/11,1705.91,1790.12,1705.91,1789.92,5133597500,33169358578
300,2006/12/12,1798.46,1819.8,1772.11,1802.79,5783354300,38702468004
300,2006/12/13,1805.42,1813.28,1779.56,1803.86,4800445800,33154391167
300,2006/12/14,1807.08,1836.19,1805.2,1836.14,4720622700,33323930871
300,2006/12/15,1842.88,1867.78,1832.51,1867.64,4941444100,36957407983
300,2006/12/18,1875.01,1918.29,1875.01,1916.11,6189299000,46530167681
300,2006/12/19,1924.8,1936.75,1882.54,1921.44,6778893500,48969821687
300,2006/12/20,1912.9,1936.8,1893.42,1936.55,5634850200,39745359733
300,2006/12/21,1935.78,1945.47,1905.72,1908.98,6022516400,43437770784
300,2006/12/22,1896.48,1918.49,1880.57,1895.64,4623050100,34870781835
300,2006/12/25,1898.82,1957.47,1898.82,1939.1,5625174200,41951575108
300,2006/12/26,1941.8,1959.98,1914.97,1938.24,5696738300,39106900197
300,2006/12/27,1940.41,1983.11,1939.55,1982.88,5600564700,38961689252
300,2006/12/28,1988.02,2010.37,1964.97,1979.93,6319283400,45224328165
300,2006/12/29,1991.88,2052.86,1991.88,2041.05,7385194700,55716388327
300,2007/1/4,2073.25,2139.49,2054.24,2067.09,10671970700,82381072591
300,2007/1/5,2051.15,2083.4,2030.76,2072.88,9274344700,68026060235
300,2007/1/8,2072.01,2131.74,2071.72,2131.56,8476790900,66303936118
300,2007/1/9,2137.49,2201.36,2128.06,2200.09,8157762900,65456192715
300,2007/1/10,2210.76,2255.97,2194.77,2255.97,8490497900,68822624817
300,2007/1/11,2257.01,2289.95,2224.37,2231.63,8627654800,68730011815
300,2007/1/12,2215.86,2249.54,2159.78,2173.75,7652572000,61742830353
300,2007/1/15,2170.94,2287.68,2170.94,2287.34,6640309700,57043453710
300,2007/1/16,2310.96,2354.43,2297.24,2353.87,7636425400,67843434156
300,2007/1/17,2360.41,2393.22,2266.34,2308.93,8901554000,80008901771
300,2007/1/18,2292.17,2325.53,2240.21,2317.09,7864860600,69894972894
300,2007/1/19,2320.87,2396.09,2320.87,2396.09,8333402200,73538873546
300,2007/1/22,2424.82,2491.71,2424.82,2491.31,9389299300,81870488111
300,2007/1/23,2508.26,2516.59,2415.11,2508.13,10233761600,92812872354
300,2007/1/24,2508.52,2556.1,2489.93,2536.43,8443369700,80277493989
300,2007/1/25,2512.46,2529.43,2449.05,2452.83,8105515100,77241720261
300,2007/1/26,2415.75,2524.24,2356.98,2512.92,7865400800,73275675715
300,2007/1/29,2529.94,2582.41,2521.5,2576.92,8545208500,79544859355
300,2007/1/30,2586.52,2599.45,2531.78,2551.88,7821152800,73485012977
300,2007/1/31,2544.3,2548.18,2367.67,2385.34,8090913700,71945032667
300,2007/2/1,2350.6,2410.42,2310.57,2395.17,6507809500,57578101142
300,2007/2/2,2397.06,2403.62,2293.28,2298,5937715400,53535112102
300,2007/2/5,2282.77,2304.32,2247.93,2271.8,4758750600,42358010146
300,2007/2/6,2271.37,2316.7,2198.9,2316.04,6701064800,61206502550
300,2007/2/7,2330.43,2390.87,2330.43,2369.79,7010639000,66203343445
300,2007/2/8,2376.63,2415.96,2354.7,2410.6,6265654000,58367504085
300,2007/2/9,2412.64,2417.64,2376.02,2397.24,5551553200,51302933998
300,2007/2/12,2397.85,2485.76,2396.79,2485.39,5499232000,51709436972
300,2007/2/13,2498.34,2526.23,2489.66,2522.63,5152886200,48227864862
300,2007/2/14,2527.56,2594.66,2520.53,2588.35,6277727900,58462267865
300,2007/2/15,2607.63,2669.18,2607.63,2668.63,7163132900,67415688269
300,2007/2/16,2692.67,2717.57,2660.49,2676.74,7590878500,71597577014
300,2007/2/26,2679.26,2710.3,2641.12,2707.68,7453156000,70981612303
300,2007/2/27,2717.81,2719.52,2454.92,2457.49,10773680700,1.01103E+11
300,2007/2/28,2413.42,2554.23,2413.33,2544.57,8282257100,77148246135
300,2007/3/1,2550.26,2550.33,2439.5,2473.54,8215965500,74299578237
300,2007/3/2,2468.67,2523.86,2455.82,2508.73,5794680500,54222099462
300,2007/3/5,2503.82,2541.82,2409.72,2475.61,6851748800,63071754494
300,2007/3/6,2467.74,2539.45,2452.14,2520.29,5263315300,50261314068
300,2007/3/7,2532.97,2594.46,2532.15,2589.44,5972094900,57623239829
300,2007/3/8,2597.72,2628.45,2565.11,2627.63,5538655900,53907621543
300,2007/3/9,2632.8,2643.81,2587.49,2611.39,7041132600,67933045137
300,2007/3/12,2612.96,2619.5,2563.37,2616.17,6246892100,60438197476
300,2007/3/13,2620.72,2641.63,2605.23,2640.17,6578890800,62061191754
300,2007/3/14,2609.93,2625.12,2546.65,2597.36,6895208800,66581939459
300,2007/3/15,2595.54,2645.88,2595.54,2645.55,6377848900,63266778524
300,2007/3/16,2656.01,2665.39,2576.32,2604.23,7533185000,74777024467
300,2007/3/19,2533.71,2674.8,2523.3,2659.41,7398356600,72943661095
300,2007/3/20,2669.64,2674.47,2645.25,2672.77,6124972600,61741482419
300,2007/3/21,2685.93,2703,2666.89,2702.6,6461295700,68369315608
300,2007/3/22,2720.46,2740.28,2702.41,2711.32,8330807400,86036277732
300,2007/3/23,2710.36,2726.62,2653.79,2716.27,7391191900,76304490420
300,2007/3/26,2725.4,2764.4,2713.93,2764.03,7607477300,77796101199
300,2007/3/27,2770.35,2789.97,2753.02,2784.02,8072512700,84018394699
300,2007/3/28,2787.24,2806.08,2689.11,2797.65,11220997000,1.12146E+11
300,2007/3/29,2802.38,2830.08,2782.93,2783.3,10656723900,1.13233E+11
300,2007/3/30,2768.71,2801.95,2753.15,2781.78,6295070600,66536969255
300,2007/4/2,2793.96,2850.15,2793.96,2850.11,6924788300,76680507856
300,2007/4/3,2861.9,2888.33,2852.57,2888.11,7701449500,87091853081
300,2007/4/4,2893.38,2924.68,2875.68,2911.82,7550665800,88456071223
300,2007/4/5,2909.5,2950.66,2895.42,2945.05,7413899100,85195598382
300,2007/4/6,2921.73,2977.46,2911.05,2972.01,7910232800,93049572083
300,2007/4/9,2988.38,3043.06,2988.38,3038.17,9090170500,1.06219E+11
300,2007/4/10,3053.36,3081.62,2993.11,3081.57,10088834200,1.19702E+11
300,2007/4/11,3092.09,3121.54,3059.28,3121.32,10166993500,1.24219E+11
300,2007/4/12,3129.25,3176.69,3114.91,3176.44,9253518600,1.18434E+11
300,2007/4/13,3182.78,3211.61,3154.11,3169.23,10065311600,1.29728E+11
300,2007/4/16,3177.3,3256.57,3177.29,3256,8792894000,1.12707E+11
300,2007/4/17,3273.43,3288.17,3182.95,3283.6,10530710500,1.33823E+11
300,2007/4/18,3294.21,3311.98,3244.93,3304.5,10142670700,1.29242E+11
300,2007/4/19,3297.95,3297.95,3065.28,3150.3,11527000900,1.4383E+11
300,2007/4/20,3165.67,3297.41,3165.67,3289.28,9446986900,1.1862E+11
300,2007/4/23,3330.8,3433.52,3330.8,3431.32,10995899100,1.37583E+11
300,2007/4/24,3462.48,3490.81,3418.3,3445.2,11464300600,1.49412E+11
300,2007/4/25,3432.02,3467.83,3376.08,3448.28,10058066900,1.29089E+11
300,2007/4/26,3465.11,3493.91,3438.88,3493.58,7899769000,1.07807E+11
300,2007/4/27,3499.94,3503.89,3436,3470.52,8069863600,1.13723E+11
300,2007/4/30,3487.36,3568.68,3478.93,3558.71,9430286400,1.38081E+11
300,2007/5/8,3643.81,3699.37,3618.78,3686.03,10678873200,1.53677E+11
300,2007/5/9,3699.3,3717.34,3556.61,3701.28,14064835800,1.8906E+11
300,2007/5/10,3703.53,3742.23,3671.81,3724.51,11541992200,1.53159E+11
300,2007/5/11,3696.29,3715.37,3629.71,3702.61,8896176100,1.33774E+11
300,2007/5/14,3648.27,3769.16,3620.86,3734.42,9109804900,1.37157E+11
300,2007/5/15,3739.05,3751.64,3600.21,3604.64,9357856800,1.3822E+11
300,2007/5/16,3598,3700.65,3557.2,3700.29,8622926800,1.26694E+11
300,2007/5/17,3716.44,3794.16,3705.28,3778.61,9025647800,1.35459E+11
300,2007/5/18,3771.27,3805.21,3746.24,3776.63,8241889800,1.20742E+11
300,2007/5/21,3650.8,3843.84,3643.08,3831.44,9847865000,1.4513E+11
300,2007/5/22,3849.04,3893.19,3849.04,3870.49,10961818400,1.61323E+11
300,2007/5/23,3879.76,3939.49,3853.91,3938.95,9852317100,1.47494E+11
300,2007/5/24,3953.89,3972.58,3858.51,3919.75,11381426400,1.72374E+11
300,2007/5/25,3907.73,3996.85,3888.31,3985.25,9541661500,1.50809E+11
300,2007/5/28,4033.92,4091.93,4027.36,4072.58,11404185100,1.83213E+11
300,2007/5/29,4090.9,4168.53,4079.87,4168.29,11326722700,1.79477E+11
300,2007/5/30,3906.04,4104.2,3849.7,3886.46,13273914000,2.10319E+11
300,2007/5/31,3828.72,3991.73,3683.56,3927.95,12607824800,1.93672E+11
300,2007/6/1,3953.1,4014.15,3780.03,3803.95,11993793900,1.9398E+11
300,2007/6/4,3804.96,3822.41,3503.94,3511.43,9053101900,1.31296E+11
300,2007/6/5,3407,3635.15,3246.73,3634.63,11376803800,1.50765E+11
300,2007/6/6,3652.89,3712.53,3550.74,3677.58,9595151000,1.35938E+11
300,2007/6/7,3694.55,3802.3,3684.46,3802.3,9419058100,1.37229E+11
300,2007/6/8,3814.18,3861.21,3769.15,3837.87,8907474200,1.36651E+11
300,2007/6/11,3876.07,3937.79,3870.23,3931.86,9098227700,1.40519E+11
300,2007/6/12,3953.96,4036.36,3834.02,4036.11,9938977400,1.58102E+11
300,2007/6/13,4071.74,4146.52,4064.15,4118.27,10945294500,1.65909E+11
300,2007/6/14,4103.52,4132,4022.78,4075.82,8660918000,1.33792E+11
300,2007/6/15,4043.11,4115.73,4025.1,4099.38,6877960000,1.09234E+11
300,2007/6/18,4178.76,4246.4,4177.19,4227.57,8787291300,1.41848E+11
300,2007/6/19,4227.59,4254.72,4186.18,4253,8154047100,1.30523E+11
300,2007/6/20,4268.65,4292.2,4138.33,4157.6,8686301500,1.41061E+11
300,2007/6/21,4140.69,4208.87,4110.96,4197.28,7373947100,1.21783E+11
300,2007/6/22,4203.13,4220.92,3970.35,4051.43,7955237400,1.27748E+11
300,2007/6/25,4066.45,4105.99,3850.84,3877.59,7003104400,1.13433E+11
300,2007/6/26,3804.41,3929.37,3752.93,3928.21,5888511400,87867741985
300,2007/6/27,3946.88,4053.41,3912.2,4040.48,6529052000,1.02132E+11
300,2007/6/28,4038.38,4067.81,3857.85,3858.52,6685798000,98372047260
300,2007/6/29,3769.33,3867.75,3718.16,3764.08,5892087000,88527586075
300,2007/7/2,3746.18,3801.9,3644.19,3757.66,4974731000,71995865464
300,2007/7/3,3782.78,3835.29,3744.01,3832.23,4640912600,68887494467
300,2007/7/4,3840.41,3848.08,3727.56,3743.58,3823371600,59055648042
300,2007/7/5,3688.31,3706.6,3535.04,3537.43,4322552700,61324055987
300,2007/7/6,3517.6,3712.74,3475.27,3710.28,5136651200,71894989944
300,2007/7/9,3743.87,3840.99,3722.23,3821.3,5407311300,79270989350
300,2007/7/10,3832.76,3852.93,3764.25,3775.62,5190786800,77184567956
300,2007/7/11,3751.49,3797.81,3732.29,3789.87,3362890700,51532285679
300,2007/7/12,3799.18,3839.21,3780.03,3816.92,3136811900,45968043226
300,2007/7/13,3825.03,3829.68,3773.93,3820.12,2689324200,38615513802
300,2007/7/16,3824.91,3830.37,3697.22,3697.97,2993185700,44462951258
300,2007/7/17,3684.34,3812.25,3650.25,3789.65,3255385000,50158226605
300,2007/7/18,3776.94,3861.51,3756.7,3807.57,4597582300,69467831664
300,2007/7/19,3796.91,3836.39,3778.51,3807,3025846700,45728488495
300,2007/7/20,3808.08,3971.89,3808.08,3971.88,5527112100,81556214966
300,2007/7/23,4009.06,4157.39,4009.06,4156.72,8527618600,1.25824E+11
300,2007/7/24,4187.33,4241.58,4143.59,4161.35,7609073500,1.12025E+11
300,2007/7/25,4163.36,4256.05,4163.35,4255.46,6459776600,1.01772E+11
300,2007/7/26,4282.68,4325.93,4244.08,4303.19,6549024300,1.03987E+11
300,2007/7/27,4277.55,4318.34,4225.03,4307.14,6502110900,1.0591E+11
300,2007/7/30,4305.18,4426.31,4303.73,4410.3,7544158300,1.21084E+11
300,2007/7/31,4402.52,4467.65,4359.59,4460.56,7137504200,1.18859E+11
300,2007/8/1,4479.3,4496.25,4271.06,4290.48,7936166500,1.28911E+11
300,2007/8/2,4311.6,4449.4,4303.98,4436.19,6288753800,1.08358E+11
300,2007/8/3,4472.89,4599.25,4472.89,4598.38,7819047300,1.41288E+11
300,2007/8/6,4642.78,4704.19,4623.49,4703.98,7616427100,1.36599E+11
300,2007/8/7,4715.39,4771.58,4634.87,4724.55,8384713300,1.54638E+11
300,2007/8/8,4679.22,4741.45,4579.4,4668.09,8898800100,1.35477E+11
300,2007/8/9,4666.42,4779.14,4666.2,4777.29,7202578600,1.17191E+11
300,2007/8/10,4765.85,4771.61,4631.04,4726.68,7496288100,1.23598E+11
300,2007/8/13,4724.52,4767.08,4663.2,4721.19,8576316700,1.3719E+11
300,2007/8/14,4721.45,4803.57,4704.15,4795.57,6115791100,1.05537E+11
300,2007/8/15,4804.68,4836.59,4697.97,4798.75,6346642700,1.09903E+11
300,2007/8/16,4772.36,4772.97,4665.21,4721.94,6359479400,1.10215E+11
300,2007/8/17,4694.2,4774.99,4616.97,4626.58,6365212000,1.11565E+11
300,2007/8/20,4749.2,4885.84,4747.27,4885.43,6781220400,1.19259E+11
300,2007/8/21,4915.52,4995.53,4909.84,4972.71,7444059300,1.32902E+11
300,2007/8/22,4899.93,5075.89,4887.14,5051.69,7402892500,1.38722E+11
300,2007/8/23,5075.51,5154.85,5028.12,5135.93,6805188200,1.30873E+11
300,2007/8/24,5161.15,5231.15,5158.03,5217.58,7376987500,1.34546E+11
300,2007/8/27,5250.62,5296.57,5191.28,5243.15,8263145400,1.49375E+11
300,2007/8/28,5220.64,5270.3,5136.61,5251.77,7506678900,1.4042E+11
300,2007/8/29,5215.65,5283.33,5138.34,5171.82,7292945600,1.38984E+11
300,2007/8/30,5193.73,5247.57,5176,5241.23,6729849000,1.2382E+11
300,2007/8/31,5255.09,5307.42,5219.99,5296.81,6678035700,1.22862E+11
300,2007/9/3,5335.05,5433.74,5335.05,5419.17,8284916600,1.49612E+11
300,2007/9/4,5421.25,5429.21,5333.49,5360.33,7991483200,1.47687E+11
300,2007/9/5,5357.55,5389.32,5265.06,5363.25,6536490200,1.22741E+11
300,2007/9/6,5389.49,5448.84,5365.5,5412.04,7060857400,1.28581E+11
300,2007/9/7,5382.91,5402.72,5284.65,5294.8,7929888000,1.4593E+11
300,2007/9/10,5226.74,5380.46,5182.1,5377.22,6509567200,1.16769E+11
300,2007/9/11,5384.56,5414,5104.35,5124.09,6880669000,1.2725E+11
300,2007/9/12,5102.58,5212.65,5059.46,5202.86,6157225300,1.13774E+11
300,2007/9/13,5230.65,5351.57,5212.03,5349.97,5974692900,1.18935E+11
300,2007/9/14,5362.47,5405.85,5274.22,5397.28,6029562600,1.18739E+11
300,2007/9/17,5389.5,5504.77,5387.68,5498.91,6940313200,1.31402E+11
300,2007/9/18,5524.1,5533.53,5405.18,5476.84,7162181000,1.40263E+11
300,2007/9/19,5487.38,5498.59,5385.42,5419.27,5588006500,1.10133E+11
300,2007/9/20,5436.64,5501.4,5430.31,5494.91,5671213600,1.13726E+11
300,2007/9/21,5508.51,5516.11,5357.5,5468.1,6110635600,1.21126E+11
300,2007/9/24,5481.38,5541.13,5400.68,5513.9,5418481700,1.16678E+11
300,2007/9/25,5524.02,5540.87,5423.52,5454.61,4532623000,95494833346
300,2007/9/26,5433.63,5489.86,5338.31,5361.02,3917115600,84077769516
300,2007/9/27,5364.53,5429.05,5338.04,5427.66,3375905600,71569513515
300,2007/9/28,5479.85,5590.85,5479.85,5580.81,4851462000,1.04224E+11
300,2007/10/8,5703.28,5715.91,5617.1,5653.14,6644970300,1.28709E+11
300,2007/10/9,5638.63,5682.97,5582.77,5675.93,5363349000,1.07594E+11
300,2007/10/10,5694.99,5776.21,5653.79,5685.76,6399445500,1.28506E+11
300,2007/10/11,5695.13,5761.22,5650.1,5760.08,6514110100,1.37429E+11
300,2007/10/12,5777.9,5796.28,5485.56,5737.22,7800106400,1.60589E+11
300,2007/10/15,5761.87,5824.98,5690.07,5821.45,7068211100,1.55052E+11
300,2007/10/16,5851.54,5885.48,5815.61,5877.2,6469204900,1.35092E+11
300,2007/10/17,5862.38,5891.72,5797.61,5824.12,4886976800,1.08328E+11
300,2007/10/18,5813.24,5813.24,5593.99,5615.75,4859563000,1.06495E+11
